Column 1,Column 2
Bunch of oranges sitting on a plate Ysurrounded by bananas.: 0.9954472184181213,Bunch of oranges gitting on a plate surrounced by bananas.: 0.976108968257904
Bunch of oranges sitting on a plate ysurrounded by bananas.: 0.9954472184181213,Bunch of oranges sittjng on a plate xsurrounded by bananas.: 0.9759770035743713
Bunch of oranges Lsitting on a plate surrounded by bananas.: 0.9950445294380188,Bunch if oranges sitting on a plate surrounded y bananas.: 0.9759690165519714
Bunch of oranges lsitting on a plate surrounded by bananas.: 0.9950445294380188,Bunch if oranges sititng on a plate surrounded by bananas.: 0.9759636521339417
Bunch of oranges sitting In a plate surrounded by bananas.: 0.9948800802230835,Bunch of oranges sittitng on a plate surrounded b bananas.: 0.9758989214897156
Bunch of oranges sitting in a plate surrounded by bananas.: 0.9948800802230835,Bunch of oranges sittineg on a plate surrounded fy bananas.: 0.9757499098777771
Bunch of oranges Rsitting on a plate surrounded by bananas.: 0.9948706030845642,Bunch o oranges siting on a plate surrounded by bananas.: 0.9756513237953186
Bunch of oranges rsitting on a plate surrounded by bananas.: 0.9948706030845642,Bunch of oranges sittijg in a plate surrounded by bananas.: 0.9756059646606445
Bunch of oranges Hsitting on a plate surrounded by bananas.: 0.9948166608810425,Bunch of orangeS sitting on a plate surrounded bd bananas.: 0.9755426645278931
Bunch of oranges hsitting on a plate surrounded by bananas.: 0.9948166608810425,Bunch of oranges sittiLng on a plate surrounded b bananas.: 0.975527286529541
Bunch of oranges sitting on a plate Ksurrounded by bananas.: 0.9943521618843079,Bunch f oranges sittinb on a plate surrounded by bananas.: 0.9754814505577087
Bunch of oranges sitting on a plate ksurrounded by bananas.: 0.9943521618843079,Bunch o oranges sittTing on a plate surrounded by bananas.: 0.9753534197807312
WBunch of oranges sitting on a plate surrounded by bananas.: 0.9943230748176575,Bunch of oranges sitting on a plate surrounsed b bananas.: 0.9752877950668335
wBunch of oranges sitting on a plate surrounded by bananas.: 0.9943230748176575,Bunch of oranges sittinM on a plate surrounZed by bananas.: 0.9752777814865112
Bunch of oranges Gsitting on a plate surrounded by bananas.: 0.9942830204963684,Bunch o oranges sitting on a plate Dsurrounded by bananas.: 0.9751444458961487
Bunch of oranges gsitting on a plate surrounded by bananas.: 0.9942830204963684,Bunch o oranges sittint on a plate surrounded by bananas.: 0.97506183385849
Bunch of oranges sitting on a plate Dsurrounded by bananas.: 0.9940705895423889,Bunch of oranges sittind on a plate surrounded y bananas.: 0.975030779838562
Bunch of oranges sitting on a plate dsurrounded by bananas.: 0.9940705895423889,Bunch oF oranges sitting on a plate surrqunded by bananas.: 0.9749916195869446
Bunch of oranges sitting on a plate Fsurrounded by bananas.: 0.9940414428710938,Bunch of oranges sittig on a plate surrounded by Pbananas.: 0.974953830242157
Bunch of oranges sitting on a plate fsurrounded by bananas.: 0.9940414428710938,Bunch of oranges stiting on a plate surrounded cby bananas.: 0.9748528599739075
Bunch of oranges sitting on a plate Osurrounded by bananas.: 0.9938324689865112,Bunch of oranges sitting on a plate surroundea bu bananas.: 0.974805474281311
Bunch of oranges sitting on a plate osurrounded by bananas.: 0.9938324689865112,Bunch o oranges sittig on a plate surrounded by bananas.: 0.9748014211654663
Bunch of oranges sitting on a plate surrounded by banana.: 0.9938256740570068,Bunch of oranges sittiRg on a plate surrounded fy bananas.: 0.974730908870697
Bunch of oranges Bsitting on a plate surrounded by bananas.: 0.9936468005180359,Bunch of oranges sithing on a plate Rsurrounded by bananas.: 0.9744797348976135
Bunch of oranges bsitting on a plate surrounded by bananas.: 0.9936468005180359,Bunch of oranges sitting on a plate surrounded y banans.: 0.974465012550354
Bunch of oranges sitting on a plate Tsurrounded by bananas.: 0.9934499859809875,Bunch o oranges sitting on a plate surrouned by bananas.: 0.9743287563323975
Bunch of oranges sitting on a plate tsurrounded by bananas.: 0.9934499859809875,Bunch o oranges sitting on a plate surrounded yby bananas.: 0.9743186235427856
Bunch of oranges sitting on a plate Csurrounded by bananas.: 0.993442714214325,Bunch of oranges sitting on a plate surrouned y bananas.: 0.9743181467056274
Bunch of oranges sitting on a plate csurrounded by bananas.: 0.993442714214325,Bunch of oranges sitting on a plate surroundrd y bananas.: 0.9739814400672913
Bunch of oranges sitting on a plate Vsurrounded by bananas.: 0.9930858612060547,Bunch of oranges sitting on a plate surrunded by bananAs.: 0.97394859790802
Bunch of oranges sitting on a plate vsurrounded by bananas.: 0.9930858612060547,Bunch o oranges sitting on a plate rsurrounded by bananas.: 0.9738986492156982
RBunch of oranges sitting on a plate surrounded by bananas.: 0.9930694699287415,Bunch of oranges siting on a plate surrounxed by bananas.: 0.9738767743110657
rBunch of oranges sitting on a plate surrounded by bananas.: 0.9930694699287415,Bunch o oranges sititng on a plate surrounded by bananas.: 0.9738673567771912
Bunch of oranges Nsitting on a plate surrounded by bananas.: 0.9929438233375549,Bunch of oranges stiting on a plate surrounded b bananas.: 0.9737949371337891
Bunch of oranges nsitting on a plate surrounded by bananas.: 0.9929438233375549,Bunch of oranges sitting on a plaTe surrounded Gy bananas.: 0.9737042188644409
Bunch of oranges sitting on a plate Gsurrounded by bananas.: 0.992881715297699,Bunch of oranges sittnig on a plate surrounwed by bananas.: 0.9735569953918457
Bunch of oranges sitting on a plate gsurrounded by bananas.: 0.992881715297699,Bunch of oranges siting on a plate surrounded y bananas.: 0.9735449552536011
Bunch of oranges sittBng on a plate surrounded by bananas.: 0.9921541810035706,Bunch of oranges sitting In a plate surrounded by banansa.: 0.973544180393219
Bunch of oranges sittbng on a plate surrounded by bananas.: 0.9921541810035706,Bunch of oranges stiting on a plate surroundeEd by bananas.: 0.9734740853309631
Bunch of oranges Vsitting on a plate surrounded by bananas.: 0.9921229481697083,Bunch of oranges sittZing on a plate surrounded b bananas.: 0.973470151424408
Bunch of oranges vsitting on a plate surrounded by bananas.: 0.9921229481697083,Bunch o oranges sitting on a plate surrounded by bbananas.: 0.9733439683914185
LBunch of oranges sitting on a plate surrounded by bananas.: 0.9920913577079773,Bunch of oranges siting os a plate surrounded by bananas.: 0.9732207655906677
lBunch of oranges sitting on a plate surrounded by bananas.: 0.9920913577079773,Bunch of oranges sititng on a plate surrounded ey bananas.: 0.9732152819633484
Bunch of oranges Wsitting on a plate surrounded by bananas.: 0.9919974207878113,Bunch of oranges sittinj on a plate surrounred by bananas.: 0.9731317162513733
Bunch of oranges wsitting on a plate surrounded by bananas.: 0.9919974207878113,Bunch of oranges sitfing on a plate surrounsed by bananas.: 0.9731200933456421
Bunch of oranges sittDing on a plate surrounded by bananas.: 0.9919714331626892,Bunch o oranges sittUing on a plate surrounded by bananas.: 0.9730389714241028
Bunch of oranges sittding on a plate surrounded by bananas.: 0.9919714331626892,Bunch of oranges sittiBng on a plate surrounded gby bananas.: 0.973017156124115
Bunch of oranges sitting on a plate Zsurrounded by bananas.: 0.9918203949928284,Bunch of oranges sittng om a plate surrounded by bananas.: 0.9729867577552795
Bunch of oranges sitting on a plate zsurrounded by bananas.: 0.9918203949928284,Bunch of oranges sitting in a plate surroutded by bananas.: 0.9729496836662292
Bunch of oranges sitting on a plate Hsurrounded by bananas.: 0.9917948842048645,Bunch of oranges sitting no a plate surrounded by banana.: 0.9728147387504578
Bunch of oranges sitting on a plate hsurrounded by bananas.: 0.9917948842048645,Bunch of oranges zitting on a plate surrouned by bananas.: 0.9727168679237366
Bunch of oranges sittNng on a plate surrounded by bananas.: 0.9917534589767456,Bunch of oranges sittinRg on a plate surrounced by bananas.: 0.972497820854187
Bunch of oranges sittnng on a plate surrounded by bananas.: 0.9917534589767456,Bunch of oranges sitting ln a plate surrounced by bananas.: 0.9724522829055786
Bunch of oranges sittFng on a plate surrounded by bananas.: 0.9917463660240173,Bunch of oranges siting on a plate surrounded b bananas.: 0.972417950630188
Bunch of oranges sittfng on a plate surrounded by bananas.: 0.9917463660240173,Bunch of oranges sitting Con a plate surrounCed by bananas.: 0.9723878502845764
Bunch of oranges sittYng on a plate surrounded by bananas.: 0.9915566444396973,Bunch of oranges sittnig om a plate surrounded by bananas.: 0.9723675847053528
Bunch of oranges sittyng on a plate surrounded by bananas.: 0.9915566444396973,Bunch f oranges sittig on a plate surrounded by bananas.: 0.9722952842712402
Bunch of oranges sittBing on a plate surrounded by bananas.: 0.9909433722496033,Bunch of oranges sitting on a plate surrounced ay bananas.: 0.9721648097038269
Bunch of oranges sittbing on a plate surrounded by bananas.: 0.9909433722496033,Bunch of oranges suitting on a plate surrounded by banans.: 0.9721472263336182
Bunch of oranges sittYing on a plate surrounded by bananas.: 0.9908856153488159,Bunch of oranges sitting on a plate surrouned bu bananas.: 0.9721285700798035
Bunch of oranges sittying on a plate surrounded by bananas.: 0.9908856153488159,Bunch f oranges sittkng on a plate surrounded by bananas.: 0.9721069931983948
Bunch of oranges sittGng on a plate surrounded by bananas.: 0.9907751679420471,Bunch of Ooranges sittiTng on a plate surrounded by bananas.: 0.9720589518547058
Bunch of oranges sittgng on a plate surrounded by bananas.: 0.9907751679420471,Bunch of oranges sitting no a plate fsurrounded by bananas.: 0.9719980955123901
Bunch of oranges sitting on a plate surrounded Ly bananas.: 0.9907419681549072,Bunch If oranges sitcing on a plate surrounded by bananas.: 0.9718173742294312
Bunch of oranges sitting on a plate surrounded ly bananas.: 0.9907419681549072,Bunch of oranges sitting om a plate surrouned by bananas.: 0.971796452999115
Bunch of oranges sittQng on a plate surrounded by bananas.: 0.9907076358795166,Bunch f oranges sittling on a plate surrounded by bananas.: 0.9717122316360474
Bunch of oranges sittqng on a plate surrounded by bananas.: 0.9907076358795166,Bunch of oranges sittinBg on a plate surrounded y bananas.: 0.9717052578926086
Bunch of oranges sittXing on a plate surrounded by bananas.: 0.990578293800354,Bunch o oranges sittin on a plate surrounded by bananas.: 0.9716396331787109
Bunch of oranges sittxing on a plate surrounded by bananas.: 0.990578293800354,Bunch of oranges sittnig on a plate surrounded y bananas.: 0.9716094136238098
YBunch of oranges sitting on a plate surrounded by bananas.: 0.9905181527137756,Bunch o oranges xitting on a plate surrounded by bananas.: 0.9715905785560608
yBunch of oranges sitting on a plate surrounded by bananas.: 0.9905181527137756,Bunch f oranges sitting on a plate surrounded by bananaS.: 0.9715712666511536
FBunch of oranges sitting on a plate surrounded by bananas.: 0.9905012845993042,Bunch f oranges sititng on a plate surrounded by bananas.: 0.9714965224266052
fBunch of oranges sitting on a plate surrounded by bananas.: 0.9905012845993042,Bunch oL oranges sittnig on a plate surrounded by bananas.: 0.9714953303337097
Bunch of oranges sittKng on a plate surrounded by bananas.: 0.9904488325119019,Bunch of oranges sitting on a plate surrounded b bananays.: 0.9714902639389038
Bunch of oranges sittkng on a plate surrounded by bananas.: 0.9904488325119019,Bunch of oranges sitting in a plate surrounEded by bananas.: 0.9713119864463806
Bunch of oranges sittiLng on a plate surrounded by bananas.: 0.9904342889785767,Bunch of oranges sitting om a plate surrounVed by bananas.: 0.9712827205657959
Bunch of oranges sittilng on a plate surrounded by bananas.: 0.9904342889785767,Bunch of oranges sititng on a plate surrounded bt bananas.: 0.971222460269928
Bunch of oranges siting on a plate surrounded by bananas.: 0.9903692603111267,Bunch of oranges sitling o a plate surrounded by bananas.: 0.9712167382240295
Bunch of oranges sittZing on a plate surrounded by bananas.: 0.990354597568512,Bunch of oranges sitting on a plate surrounnded Ly bananas.: 0.9711803197860718
Bunch of oranges sittzing on a plate surrounded by bananas.: 0.990354597568512,yBunch o oranges sitting on a plate surrounded by bananas.: 0.9711315035820007
Bunch of oranges Fsitting on a plate surrounded by bananas.: 0.9902293682098389,Bunch f oranges itting on a plate surrounded by bananas.: 0.9711300730705261
Bunch of oranges fsitting on a plate surrounded by bananas.: 0.9902293682098389,Bunch Af oranges sitting on a plate surrounded b bananas.: 0.9711108803749084
Bunch of oranges sitting on a plate surrounCed by bananas.: 0.9902143478393555,Bunch o oranges sMitting on a plate surrounded by bananas.: 0.9710701704025269
Bunch of oranges sitting on a plate surrounced by bananas.: 0.9902143478393555,Bunch of oranges siitting on a plate surrounded y bananas.: 0.9710623621940613
Bunch of oranges sitting on a plate surrounPed by bananas.: 0.9901717901229858,Bunch of oranges siting on a plate surrounyed by bananas.: 0.9710417985916138
Bunch of oranges sitting on a plate surrounped by bananas.: 0.9901717901229858,Bunch of oranges sittig on a plate surrounded y bananas.: 0.9709815979003906
Bunch of oranges sitting on a plate surrounMed by bananas.: 0.9901621341705322,Bunch of oranges stting en a plate surrounded by bananas.: 0.9709781408309937
Bunch of oranges sitting on a plate surrounmed by bananas.: 0.9901621341705322,Bunch of oranges sittiRg don a plate surrounded by bananas.: 0.9708013534545898
Bunch of oranges sitting on a plate surrounGed by bananas.: 0.9901559948921204,Bunch of oranges itting on a plate surrounded y bananas.: 0.9707689881324768
Bunch of oranges sitting on a plate surrounged by bananas.: 0.9901559948921204,Bunch of oranges sittijg on a plate surrounded b bananas.: 0.9707192778587341
Bunch of oranges sittZng on a plate surrounded by bananas.: 0.9901113510131836,Bunch of oranges sitting no a plate osurrounded by bananas.: 0.970709502696991
Bunch of oranges sittzng on a plate surrounded by bananas.: 0.9901113510131836,Bunch mf oranges sUitting on a plate surrounded by bananas.: 0.9706978797912598
Bunch of oranges sittPing on a plate surrounded by bananas.: 0.9900726079940796,Bunch f oranges stiting on a plate surrounded by bananas.: 0.9706546068191528
Bunch of oranges sittping on a plate surrounded by bananas.: 0.9900726079940796,Bunch of oranges sitting on a plate surrounYded y bananas.: 0.97064608335495
Bunch of oranges sittVng on a plate surrounded by bananas.: 0.9900251626968384,Bunch of oranges siteing on a plate surrounded b bananas.: 0.9705699682235718
Bunch of oranges sittvng on a plate surrounded by bananas.: 0.9900251626968384,Bunch of oranges Uitting En a plate surrounded by bananas.: 0.9704914689064026
Bunch of oranges sitting on a plate surrounded y bananas.: 0.9899695515632629,Bunch of oranges lsitting on a plate surrouknded by bananas.: 0.9703284502029419
Bunch of oranges Xsitting on a plate surrounded by bananas.: 0.9898788928985596,Bunch of oranges sititng on a plate surrounded gy bananas.: 0.9702588319778442
Bunch of oranges xsitting on a plate surrounded by bananas.: 0.9898788928985596,Bunch of oranges sitting o a plate vsurrounded by bananas.: 0.9702057242393494
Bunch of oranges sitting En a plate surrounded by bananas.: 0.989824652671814,Bunch f oranges sitting on a plate Bsurrounded by bananas.: 0.9701414108276367
Bunch of oranges sitting en a plate surrounded by bananas.: 0.989824652671814,Bunch of oranges sitting o a plate surrounred by bananas.: 0.9701046943664551
Bunch of oranges sitting on a plate surrounSed by bananas.: 0.9898231625556946,Bunch of oranges sttting on a plate surroundee by bananas.: 0.9700892567634583
Bunch of oranges sitting on a plate surrounsed by bananas.: 0.9898231625556946,Bunsh of oranges sitting oN a plate surrounded by bananas.: 0.9700796604156494
Bunch of oranges sitting on a plate surrounZed by bananas.: 0.9898220300674438,Bunch of oranges sitting o a plate surrounded by Rbananas.: 0.9700638651847839
Bunch of oranges sitting on a plate surrounzed by bananas.: 0.9898220300674438,Bunch of oranges sitSing on a plate surrounded b bananas.: 0.9699327945709229
Bunch of oranges sittiTng on a plate surrounded by bananas.: 0.9897220134735107,Bunch of oranges sitging on a plate surrounfed by bananas.: 0.9699007868766785
Bunch of oranges sittitng on a plate surrounded by bananas.: 0.9897220134735107,Bunch of oranges sitging on a plate surrouned by bananas.: 0.9698634743690491
Bunch of oranges sitting on a plate surrounded by Bbananas.: 0.9897024035453796,WBunch of oranges sitting Bon a plate surrounded by bananas.: 0.9698505997657776
Bunch of oranges sitting on a plate surrounded by bBananas.: 0.9897024035453796,Bunch of oranges sihting in a plate surrounded by bananas.: 0.9698494672775269
Bunch of oranges sitting on a plate surrounded by bbananas.: 0.9897024035453796,Bunch o oranges sitting on a plate surrounde by bananas.: 0.9697680473327637
Bunch of oranges sitting on a plate surrounded by Pbananas.: 0.9896997213363647,Bunch if oranges sittign on a plate surrounded by bananas.: 0.9697415232658386
Bunch of oranges sitting on a plate surrounded by pbananas.: 0.9896997213363647,Bunch of oranges sitting on a plate surrounded b banans.: 0.9696771502494812
Bunch of oranges sitting on a plate surrounVed by bananas.: 0.9895098805427551,Bunch of oranges sitting o a plate surrounAed by bananas.: 0.9696502089500427
Bunch of oranges sitting on a plate surrounved by bananas.: 0.9895098805427551,Bunch of oranges sgitting o a plate surrounded by bananas.: 0.9696398377418518
Bunch of oranges sitting on a plate surrounded Zby bananas.: 0.9894463419914246,Bunch of oranges stiting ln a plate surrounded by bananas.: 0.9695841073989868
Bunch of oranges sitting on a plate surrounded zby bananas.: 0.9894463419914246,Bunch o oranges sitting on a plate surrounded bPy bananas.: 0.9695472717285156
Bunch of oranges sitWting on a plate surrounded by bananas.: 0.9893885850906372,Bunch of oranges sittWng on a plate surrounded y bananas.: 0.9695334434509277
Bunch of oranges sitwting on a plate surrounded by bananas.: 0.9893885850906372,Bunch f oranges sittOing on a plate surrounded by bananas.: 0.9695282578468323
Bunch of oranges sittinJg on a plate surrounded by bananas.: 0.9893457293510437,Bunch o oranges sitting on a plate surrounsed by bananas.: 0.9694901704788208
Bunch of oranges sittinjg on a plate surrounded by bananas.: 0.9893457293510437,Bunch o oranges sitting om a plate surrounded by bananas.: 0.9694576859474182
Bunch of oranges sOitting on a plate surrounded by bananas.: 0.9893074035644531,Bunch of oranges eitting on a plate surrounsed by bananas.: 0.9694514870643616
Bunch of oranges soitting on a plate surrounded by bananas.: 0.9893074035644531,Bunch of oranges sittimg on a plate surrounded by banana.: 0.9694201946258545
Bunch of oranges sitting on a plate surrounRed by bananas.: 0.9892582297325134,Bunch o oranges sitting on a plate surrounded bn bananas.: 0.96941077709198
Bunch of oranges sitting on a plate surrounred by bananas.: 0.9892582297325134,Bunch of oranges qitting on a plate surrounded y bananas.: 0.9694072604179382
Bunch of oranges sittng on a plate surrounded by bananas.: 0.989256739616394,Bunch oA oranges sitting on a plate surrounded bY bananas.: 0.9693214297294617
Bunch of oranges sittDng on a plate surrounded by bananas.: 0.9892354011535645,Bunch of oranges sitring in a plate surrounded by bananas.: 0.9692878723144531
Bunch of oranges sittdng on a plate surrounded by bananas.: 0.9892354011535645,Bunch of oranges sititng no a plate surrounded by bananas.: 0.9692574143409729
Bunch of oranges sAitting on a plate surrounded by bananas.: 0.9892351627349854,Bunch of oranges sittin on a plate surroundei by bananas.: 0.969254195690155
Bunch of oranges saitting on a plate surrounded by bananas.: 0.9892351627349854,Bunch of oranges sittng on a plate qsurrounded by bananas.: 0.9692490696907043
Bunch of oranges sJitting on a plate surrounded by bananas.: 0.9891386032104492,Bunch od oranges sitting En a plate surrounded by bananas.: 0.9692243337631226
Bunch of oranges sjitting on a plate surrounded by bananas.: 0.9891386032104492,Bunch o oranges sctting on a plate surrounded by bananas.: 0.9692124724388123
Bunch of oranges sitting on a plate surrounded b bananas.: 0.9889011383056641,Bunch or oranges sitting on a plate Lsurrounded by bananas.: 0.9691961407661438
