Column 1,Column 2
Some people on a boat with bowls and other dishes and fRuit.: 1.0000001192092896,Some people on a boat with bowls and ohter dishes and fruti.: 0.9826228022575378
Some people on a boat with bowls and other dishes and frUit.: 1.0000001192092896,Some people on a boat with bowl and othwer dishes and fruit.: 0.9825999736785889
Some people on a boat with bowls and other dishes and fruIt.: 1.0000001192092896,Some people on a boat with bowls and othser dishes and fruiy.: 0.9824942946434021
Some people on a boat with bowls and other dishes and fruiT.: 1.0000001192092896,Some people on a boat with bowls and other Fdishes adn fruit.: 0.9824705123901367
Some people on a boat with bowls and other dishes and fruit.: 1.0000001192092896,Some people on a boat with bowl and othet dishes and fruit.: 0.9824085235595703
some people on a boat with bowls and other dishes and fruit.: 1.0000001192092896,Some people on a boat with bowls and ohher dishes and fruti.: 0.9820942282676697
Some people on a boat with bowls and other Tdishes and fruit.: 0.9983128309249878,Some people on a boat with bowls adn oter dishes and fruit.: 0.9819932579994202
Some people on a boat with bowls and other tdishes and fruit.: 0.9983128309249878,Some people on a boat with bowls and otheer dishes and Bfruit.: 0.9819772243499756
Some people on a boat with bowls and Aother dishes and fruit.: 0.997494101524353,Some people on a boat with bowls and otWher dises and fruit.: 0.9819740056991577
Some people on a boat with bowls and aother dishes and fruit.: 0.997494101524353,Some people on a boat with bowls and other dishds adn fruit.: 0.9819653034210205
Some people on a boat with bowls and Wother dishes and fruit.: 0.9970495700836182,Some people on a boat with bowls and otaer wdishes and fruit.: 0.9819119572639465
Some people on a boat with bowls and wother dishes and fruit.: 0.9970495700836182,Some people on a boat with bowls and other dises and fruti.: 0.9819032549858093
Some people on a boat with bowls and Uother dishes and fruit.: 0.996946394443512,Some peope on a boat with bowls adn other dishes and fruit.: 0.9816223382949829
Some people on a boat with bowls and uother dishes and fruit.: 0.996946394443512,Some people on a boat with bowl and other dshes and fruit.: 0.9813106060028076
Some people on a boat with bowls and other Odishes and fruit.: 0.996597170829773,Some people on a boat with bowls and other dishe adn fruit.: 0.9812918305397034
Some people on a boat with bowls and other odishes and fruit.: 0.996597170829773,Some people on a boat with bowls adn pther dishes and fruit.: 0.9812020063400269
Some people on a boat with bowls and Eother dishes and fruit.: 0.9964144229888916,Some people on a boat with bowls and othed dishes dand fruit.: 0.981174886226654
Some people on a boat with bowls and eother dishes and fruit.: 0.9964144229888916,Some people on a boat with bowls and ther dishes ad fruit.: 0.9810988306999207
Some people on a boat with bowls and Zother dishes and fruit.: 0.9955322742462158,Some people on a boat with bowls adn othr dishes and fruit.: 0.9810077548027039
Some people on a boat with bowls and zother dishes and fruit.: 0.9955322742462158,Some people on a boat with bowls and otheR disFhes and fruit.: 0.9810017347335815
Some people on a boat with bowls and Iother dishes and fruit.: 0.9953911304473877,Some people on a boat with bowl znd other dishes and fruit.: 0.9809675216674805
Some people on a boat with bowls and iother dishes and fruit.: 0.9953911304473877,Some people on a boat with bowls adn ther dishes and fruit.: 0.9808881282806396
Some people on a boat with bowls and Xother dishes and fruit.: 0.9952108860015869,Some people on a boat with Nbowls and otheGr dishes and fruit.: 0.9808114171028137
Some people on a boat with bowls and xother dishes and fruit.: 0.9952108860015869,Some people in a boat with bowls abnd other dishes and fruit.: 0.980781614780426
Some people on a boat with bowls and otheW dishes and fruit.: 0.9947669506072998,Some people on a boat with bowls and aother dishse and fruit.: 0.9807695746421814
Some people on a boat with bowls and othew dishes and fruit.: 0.9947669506072998,Some people on a boat with bowl and other disfhes and fruit.: 0.9807485938072205
Some people on a boat with bowls and Qother dishes and fruit.: 0.9946096539497375,Some peopl on a boat with bowls an other dishes and fruit.: 0.9807131290435791
Some people on a boat with bowls and qother dishes and fruit.: 0.9946096539497375,Some people on a boat with bowl and oAther dishes and fruit.: 0.9807081818580627
Some people on a boat with bowls and other dishes and Wfruit.: 0.9942334294319153,Some peoplw on a boat with bowls and othEr dishes and fruit.: 0.9806145429611206
Some people on a boat with bowls and other dishes and wfruit.: 0.9942334294319153,Some people on a boat with bowls and otheg dishfs and fruit.: 0.9805889129638672
Some people on a boat with bowls and other Hdishes and fruit.: 0.9940407872200012,Some people on a boat with bowls aCnd othr dishes and fruit.: 0.9804967045783997
Some people on a boat with bowls and other hdishes and fruit.: 0.9940407872200012,Some people oN a boat with bowls and othUr dishes and fruit.: 0.9804413318634033
Some people on a boat with bowls and otheD dishes and fruit.: 0.9939823150634766,Some people on a boat with bowls and other dimshes and fruti.: 0.980427622795105
Some people on a boat with bowls and othed dishes and fruit.: 0.9939823150634766,Some people on a boat wth bowls and other dNishes and fruit.: 0.9804080128669739
Some people on a boat with bowls and other dishes and Yfruit.: 0.993800163269043,Some people on a boat with bowls and dther dishes and fruti.: 0.980390191078186
Some people on a boat with bowls and other dishes and yfruit.: 0.993800163269043,Some people on a boat with bowls and other dishs and fruti.: 0.9803560972213745
Some people on a boat with bowls aFnd other dishes and fruit.: 0.9937284588813782,Some peopl on a boat with bowls and other dishes xnd fruit.: 0.9803508520126343
Some people on a boat with bowls afnd other dishes and fruit.: 0.9937284588813782,Some people on a boat with bowls aSnd ohter dishes and fruit.: 0.9803248643875122
Some people on a boat with bowl and other dishes and fruit.: 0.9935416579246521,Somw peopke on a boat with bowls and other dishes and fruit.: 0.9802966117858887
Some people on a boat with bowls and otheAr dishes and fruit.: 0.9935077428817749,Some people on a boat with bowls and ther dishes and fruixt.: 0.9802926182746887
Some people on a boat with bowls and othear dishes and fruit.: 0.9935077428817749,Some people on a boat with bowls and other disqes and fruti.: 0.9802615642547607
Some people on a boat with bowls and otOer dishes and fruit.: 0.9934874773025513,Some people on a boat with bowls and Aother disxhes and fruit.: 0.9802510142326355
Some people on a boat with bowls and otoer dishes and fruit.: 0.9934874773025513,Some people on a boat with bowls and other dushes ane fruit.: 0.9802117943763733
Some people on a boat with bowls and other dishes and Lfruit.: 0.9934858083724976,Some people on a boat with bowls and pther dishse and fruit.: 0.9801435470581055
Some people on a boat with bowls and other dishes and lfruit.: 0.9934858083724976,Some people on a boat with bowls ad Wother dishes and fruit.: 0.9800711870193481
Some people on a boat with bowls and other dishes and Mfruit.: 0.9933652281761169,Some people on a boat with bowls nad other dQishes and fruit.: 0.9800017476081848
Some people on a boat with bowls and other dishes and mfruit.: 0.9933652281761169,Some people on a boat with bowls and other dishse qnd fruit.: 0.979967474937439
Some people on a boat with bowls and Kother dishes and fruit.: 0.9932507276535034,Some people on a boat with bowls and odher dishehs and fruit.: 0.9799370169639587
Some people on a boat with bowls and kother dishes and fruit.: 0.9932507276535034,Some people on a boat with bowls nad other dises and fruit.: 0.9799346327781677
Some people on a boat with bowls and other dishes and Ifruit.: 0.9931988716125488,Some people on a boat with bowls nad other dishBes and fruit.: 0.9799238443374634
Some people on a boat with bowls and other dishes and ifruit.: 0.9931988716125488,Some people on a boat with bowls and oter dishs and fruit.: 0.9799001812934875
Some people on a boat with bowls and oOher dishes and fruit.: 0.9931092262268066,Some peopke on a boat with bowls adn other dishes and fruit.: 0.9798911213874817
Some people on a boat with bowls and ooher dishes and fruit.: 0.9931092262268066,Some people on a boat with bowl Ond other dishes and fruit.: 0.9798830151557922
Some people on a boat with bowls and otYer dishes and fruit.: 0.9930395483970642,Some people on a boat with bowls abnd oher dishes and fruit.: 0.9797447919845581
Some people on a boat with bowls and otyer dishes and fruit.: 0.9930395483970642,Some people on a boat with bowls and other bdishes ad fruit.: 0.9797279834747314
Some people on a boat with bowls and othOer dishes and fruit.: 0.9930263757705688,Some people on a boat with bowls and oyher dihses and fruit.: 0.9796711802482605
Some people on a boat with bowls and othoer dishes and fruit.: 0.9930263757705688,Some people on a boat with bowl and other dihes and fruit.: 0.9796637892723083
Some people on a boat with bowls and otNher dishes and fruit.: 0.9928691387176514,Some people on a boat with bowls and oLther dihses and fruit.: 0.9796134233474731
Some people on a boat with bowls and otnher dishes and fruit.: 0.9928691387176514,Some people on a boat with bowls and otdher dishNs and fruit.: 0.9795762896537781
Some people on a boat with bowls and other Ddishes and fruit.: 0.9928107857704163,Some people on a boat with bowls and otheG dishes adn fruit.: 0.9795735478401184
Some people on a boat with bowls and other dDishes and fruit.: 0.9928107857704163,Some people on a boat with bowls and other vdishes ane fruit.: 0.9795612096786499
Some people on a boat with bowls and other ddishes and fruit.: 0.9928107857704163,Some people on a boat with bowls and other dishes adn fruti.: 0.9795496463775635
Some people on a boat with bowls and otQher dishes and fruit.: 0.9927889704704285,Some people on a boat with bowls and other dishes ad frut.: 0.9795406460762024
Some people on a boat with bowls and otqher dishes and fruit.: 0.9927889704704285,Some peopl on a boat with bowls aLnd other dishes and fruit.: 0.9794211983680725
Some people on a boat with bowls and otDher dishes and fruit.: 0.9927712678909302,Some peopl on a boat with bowls and othTer dishes and fruit.: 0.9794196486473083
Some people on a boat with bowls and otdher dishes and fruit.: 0.9927712678909302,Some people on a boat with bowls and other diwhes adn fruit.: 0.9793623089790344
Some people on a boat with bowls and otRer dishes and fruit.: 0.9927629828453064,Some people on a boat with bowls and other dihes and fruti.: 0.9792793393135071
Some people on a boat with bowls and otrer dishes and fruit.: 0.9927629828453064,Some people on a boat with bowls aBnd other dishes and fruiUt.: 0.9792603254318237
Some people on a boat with bowls and otheS dishes and fruit.: 0.9927180409431458,Some people on a boat with bowlws and other dishes adn fruit.: 0.9792540669441223
Some people on a boat with bowls and othes dishes and fruit.: 0.9927180409431458,Some people on a boat with bowls and other dises Xnd fruit.: 0.9792236089706421
Some people on a boat with bowls and otGher dishes and fruit.: 0.9926784634590149,Some people on a boat with bowls and other dises xnd fruit.: 0.9792236089706421
Some people on a boat with bowls and otgher dishes and fruit.: 0.9926784634590149,Some people on a boat with bowls and other gishes adn fruit.: 0.9792206883430481
Some people on a boat with bowls and other dishQes and fruit.: 0.9926159977912903,Some people on a boat with bowls ad othr dishes and fruit.: 0.9792192578315735
Some people on a boat with bowls and other dishqes and fruit.: 0.9926159977912903,Some people on a boat with bowls adn ohter dishes and fruit.: 0.9791306257247925
Some people on a Bboat with bowls and other dishes and fruit.: 0.9926031827926636,Some people on a boat with bowls and other dishrs and fruti.: 0.9791192412376404
Some people on a bBoat with bowls and other dishes and fruit.: 0.9926031827926636,Some people on a boat with bowls and other dlshes and fruti.: 0.9790856242179871
Some people on a bboat with bowls and other dishes and fruit.: 0.9926031827926636,Some people on a boat with bowls aNd Ether dishes and fruit.: 0.9789855480194092
Some people on a boat with bowls and other dishes and Hfruit.: 0.992601215839386,Some people on a boat with bowls and othe disehs and fruit.: 0.9789506196975708
Some people on a boat with bowls and other dishes and hfruit.: 0.992601215839386,Some people on a boat with bowls and other dishen ad fruit.: 0.9789441227912903
Some people on a boat with bowls and oMher dishes and fruit.: 0.9925767779350281,Some people on a boat with bowls and otheq dishes adn fruit.: 0.9788873791694641
Some people on a boat with bowls and omher dishes and fruit.: 0.9925767779350281,Some people on a boat with bowls and othe diVhes and fruit.: 0.9788838028907776
Some people on a boat with bowls and otWher dishes and fruit.: 0.9925522208213806,Some people on a boat with bowls and otheer dishds and fruit.: 0.9788414835929871
Some people on a boat with bowls and otwher dishes and fruit.: 0.9925522208213806,Some people on a boat with bowl and othebr dishes and fruit.: 0.9787719249725342
Some people on a boat with bowls and other dishTes and fruit.: 0.9925320148468018,Some people on a boat with Gbowls and other dishes and fruiy.: 0.9787485003471375
Some people on a boat with bowls and other dishtes and fruit.: 0.9925320148468018,Some people on a boat wth bowls and other dishes ad fruit.: 0.9787468314170837
Some people on a boat with bowls and other Ldishes and fruit.: 0.9924920201301575,Some people on a boat with bowls and orher dishds and fruit.: 0.9787067174911499
Some people on a boat with bowls and other ldishes and fruit.: 0.9924920201301575,Some peopl on a boat with bowls ad other dishes and fruit.: 0.978704571723938
Some people on a boat with bowls aXnd other dishes and fruit.: 0.9924818277359009,Some peopl on a boat with bowls and ofher dishes and fruit.: 0.9787024855613708
Some people on a boat with bowls axnd other dishes and fruit.: 0.9924818277359009,Some people on a boat with bowls and other disehs ano fruit.: 0.9786469340324402
Some people on a boat with bowls and other dishes aFnd fruit.: 0.9924395084381104,Some people on a boat with bowls and othcr dishse and fruit.: 0.9786430597305298
Some people on a boat with bowls and other dishes afnd fruit.: 0.9924395084381104,Some people on a boat with bowls and ohter dishse and fruit.: 0.9786326289176941
Some people on a boat with bowls and other Pdishes and fruit.: 0.9923696517944336,Some people on a boat with bowl and other dishes and fruti.: 0.9786258339881897
Some people on a boat with bowls and other pdishes and fruit.: 0.9923696517944336,Some people on a boat with bowl and otheP dishes and fruit.: 0.9786144495010376
Some people on a boat with bowls and otMher dishes and fruit.: 0.9923438429832458,Some people on a boat with bowls and othr dishes and fruti.: 0.978606641292572
Some people on a boat with bowls and otmher dishes and fruit.: 0.9923438429832458,Some people on a boat with bowls and Qother dishes and frui.: 0.9785791635513306
Some people on a boat with bowls and other dishes aBnd fruit.: 0.9923418760299683,Some people on a boat with bowls and toher disehs and fruit.: 0.9785592555999756
Some people on a boat with bowls and other dishes abnd fruit.: 0.9923418760299683,Some people on a boat with bowls and ofther dishBes and fruit.: 0.9785153269767761
Some people on a boat with bowls and oCther dishes and fruit.: 0.9923299551010132,Some people on a boat with lbowls and other dishMs and fruit.: 0.9785142540931702
Some people on a boat with bowls and octher dishes and fruit.: 0.9923299551010132,Some people on a boat with bowl xnd other dishes and fruit.: 0.9784610867500305
Some people on a boat with bowls and otheFr dishes and fruit.: 0.9923293590545654,Some people on a boat with bowls and othr dishes ad fruit.: 0.978459894657135
Some people on a boat with bowls and othefr dishes and fruit.: 0.9923293590545654,Some people on a boat with bowls and otehr dishes and fruti.: 0.9784523844718933
Some people on a boat with bowls and otIer dishes and fruit.: 0.9922921061515808,Some people on a boat with bowls and othr dsihes and fruit.: 0.9784430861473083
Some people on a boat with bowls and otier dishes and fruit.: 0.9922921061515808,Some people on a boat with bowls anmd other dishes and fruti.: 0.9784261584281921
Some people on a boat with bowls and oter dishes and fruit.: 0.9922813773155212,Some people on a boat with bowls and ofher dishas and fruit.: 0.9784068465232849
Some people on a boat with bowls and other dishes and Tfruit.: 0.9922671318054199,Some people on a boat with bowls nad other dushes and fruit.: 0.978333055973053
Some people on a boat with bowls and other dishes and tfruit.: 0.9922671318054199,Some people on a boat with bowls and oJther Qishes and fruit.: 0.9783262014389038
Some people on a boat with bowls and other Bdishes and fruit.: 0.992263913154602,Some people on a boat with bowls and other dishs adn fruit.: 0.9783227443695068
Some people on a boat with bowls and other bdishes and fruit.: 0.992263913154602,Some people on a boat with bowls and other dishe and fruti.: 0.9782745838165283
Some people on a boat with Cbowls and other dishes and fruit.: 0.9921773076057434,Some peopl on a boat with bowls and ther dishes and fruit.: 0.9782734513282776
Some people on a boat with cbowls and other dishes and fruit.: 0.9921773076057434,Some people on a boat with bowls and other vdishes Iand fruit.: 0.9782564043998718
Some people on a boat with bowls and othUer dishes and fruit.: 0.9921690821647644,Some people on a boat with bowls qnd fther dishes and fruit.: 0.9782288074493408
Some people on a boat with bowls and othuer dishes and fruit.: 0.9921690821647644,Some peopl on a boat with bowls and oter dishes and fruit.: 0.9782055616378784
Some people on a boat with bowls and otheGr dishes and fruit.: 0.9921367168426514,Some people on a boat with bowls and other dihes adn fruit.: 0.9782015681266785
Some people on a boat with bowls and othegr dishes and fruit.: 0.9921367168426514,Some people on a boat with bowls and toher dushes and fruit.: 0.9780751466751099
Some people on a boat with bowls and otheVr dishes and fruit.: 0.992127537727356,Some people on a boat with hbowls and other dishes and fruti.: 0.9780692458152771
Some people on a boat with bowls and othevr dishes and fruit.: 0.992127537727356,Some people on a boat with bowlW adn other dishes and fruit.: 0.9780214428901672
Some people on a boat with bowls and other dishes and Sfruit.: 0.9921262264251709,Some people on a boat with bowlw adn other dishes and fruit.: 0.9780214428901672
Some people on a boat with bowls and other dishes and sfruit.: 0.9921262264251709,Some people on a boat with bowlms aand other dishes and fruit.: 0.978010892868042
Some people on a boat with bowls and otFher dishes and fruit.: 0.9920737743377686,Some peopl on a boat with bowls and toher dishes and fruit.: 0.9779578447341919
Some people on a boat with bowls and otfher dishes and fruit.: 0.9920737743377686,Some people on a boat with bowls and other dizhes and fruti.: 0.9779225587844849
Some people on a boat with bowls and other disheNs and fruit.: 0.9920423626899719,Some peopl on a boat with bowls and other dishes adn fruit.: 0.9778859615325928
Some people on a boat with bowls and other dishens and fruit.: 0.9920423626899719,Some people on a boat with bowls and othet dishss and fruit.: 0.9778666496276855
Some people on a boat with bowls Und other dishes and fruit.: 0.992039680480957,Some people on a boat with bowls ad other dishQes and fruit.: 0.977832019329071
Some people on a boat with bowls und other dishes and fruit.: 0.992039680480957,Some people on a boat with bowls and Qother dishes aZnd fruit.: 0.9778298735618591
Some people on a boat with bowls and other dishes and Bfruit.: 0.99195396900177,TSome people on a boat with bowls and other dlshes and fruit.: 0.9778183698654175
Some people on a boat with bowls and other dishes and bfruit.: 0.99195396900177,Some people on a boat with bowls and toher dishes ad fruit.: 0.9778101444244385
Some people on a Dboat with bowls and other dishes and fruit.: 0.9918901324272156,Some people n a boAt with bowls and other dishes and fruit.: 0.9777917861938477
Some people on a dboat with bowls and other dishes and fruit.: 0.9918901324272156,Some people n a boat with bowls and other dishes And fruit.: 0.9777917861938477
Some people on a boat with bowls and other disheFs and fruit.: 0.9918898940086365,Some people on a boat with bowls and toher dishse and fruit.: 0.9777411818504333
Some people on a boat with bowls and other dishefs and fruit.: 0.9918898940086365,Some people on a boat with bowls and other Adishes adn fruit.: 0.9776564240455627
Some people on a boat with bowls and oKher dishes and fruit.: 0.9918885827064514,Some peope on a boat with bowls and other dishes aRd fruit.: 0.9776523113250732
Some people on a boat with bowls and okher dishes and fruit.: 0.9918885827064514,Some people on a boat with bowls and oTher dsihes and fruit.: 0.9776466488838196
Some people on a boat with bowls and otheSr dishes and fruit.: 0.991879940032959,Some people on a boat with bowls and toher dishes and frut.: 0.9775899052619934
Some people on a boat with bowls and othesr dishes and fruit.: 0.991879940032959,Some people on a boat with bowls nad other dishrs and fruit.: 0.9775274395942688
Some people on a boat with bowls and otLher dishes and fruit.: 0.9918792843818665,Some people on a boat with bowls and orher dishse and fruit.: 0.9774507284164429
Some people on a boat with bowls and otlher dishes and fruit.: 0.9918792843818665,Some people on a boat with bowls aEnd othr dishes and fruit.: 0.977429211139679
Some people on a boat with bowls and other dishes and fruiEt.: 0.9918656945228577,Some people on a boat with bowls and oteher dYishes and fruit.: 0.9774178266525269
Some people on a boat with bowls and other dishes and fruiet.: 0.9918656945228577,Some people on a boat with bowl and other disFes and fruit.: 0.9773606061935425
Some people on a boat with bowls and other dishes and Dfruit.: 0.9918458461761475,Some people on a boat with bowls and othrr disheu and fruit.: 0.9772710204124451
Some people on a boat with bowls and other dishes and dfruit.: 0.9918458461761475,Some people on a boat with bowls nad other disehs and fruit.: 0.9772202372550964
Some people on a boat with bowls and other dishMs and fruit.: 0.9918279051780701,Some people on a boat with bowl and other dishes nad fruit.: 0.9772012829780579
Some people on a boat with bowls and other dishms and fruit.: 0.9918279051780701,Some people on a boat with bowls nad other dishe and fruit.: 0.9771854877471924
Some people on a boat with bowls and other dishes and Gfruit.: 0.9918259978294373,Some people on a boat with bowls xnd ohter dishes and fruit.: 0.9771473407745361
Some people on a boat with bowls and other dishes and gfruit.: 0.9918259978294373,Some people on a boat with bowlq aRd other dishes and fruit.: 0.9770796895027161
Some people on a boat with bowls and Tother dishes and fruit.: 0.9918131828308105,Some people on a boat with bowls ajd other dishTes and fruit.: 0.9770759344100952
Some people on a boat with bowls and tother dishes and fruit.: 0.9918131828308105,Some people on a boat with bowls and otyer dishes Oand fruit.: 0.9770728349685669
Some people on a boat with bowlNs and other dishes and fruit.: 0.9918114542961121,Some people on a boat with bowls atnd lther dishes and fruit.: 0.9770110845565796
Some people on a boat with bowlns and other dishes and fruit.: 0.9918114542961121,Some people in a boat with bowls and ther dishes and fruit.: 0.9769917726516724
Some people on a boat with bowls and other dishes and fruiY.: 0.9917476773262024,Some peopl on a boat with bowls and pther dishes and fruit.: 0.9769698977470398
Some people on a boat with bowls and other dishes and fruiy.: 0.9917476773262024,Some people on a boat with bowls and othe dishse and fruit.: 0.9769335985183716
Some people on a boat with bowls and other Mdishes and fruit.: 0.9916736483573914,Some people on a boat with bowls nad othr dishes and fruit.: 0.9769015908241272
Some people on a boat with bowls and other mdishes and fruit.: 0.9916736483573914,Some people on a boat with bowls and other dishse and frut.: 0.9768756628036499
Some people on a boat with bowls and oGther dishes and fruit.: 0.9916514158248901,Some people on a boat with bowls nad other dishse and fruit.: 0.9768592119216919
Some people on a boat with bowls and ogther dishes and fruit.: 0.9916514158248901,Some peoplW on a boat with bowls and Tother dishes and fruit.: 0.9768364429473877
Some people on a boat with bowls and otheYr dishes and fruit.: 0.9915746450424194,Some people on a boat with bowls nad other disres and fruit.: 0.9768338203430176
Some people on a boat with bowls and otheyr dishes and fruit.: 0.9915746450424194,Some people on a boat with bowls ad oter dishes and fruit.: 0.9768274426460266
Some people on a boat with bowls and otheF dishes and fruit.: 0.9915668964385986,Some people on a boat with bowls and ither dishes ad fruit.: 0.9767569899559021
Some people on a boat with bowls and othef dishes and fruit.: 0.9915668964385986,Some people on a boat with bowls and otehr dshes and fruit.: 0.9767494797706604
Some people on a boat with bowls and otRher dishes and fruit.: 0.9915648102760315,Some people on a boat with bowls and other dishe aEnd fruit.: 0.9767428636550903
Some people on a boat with bowls and otrher dishes and fruit.: 0.9915648102760315,Some people on a boat with bowls and other disxhes qnd fruit.: 0.9766939282417297
Some people on a boat with bowls and otYher dishes and fruit.: 0.9915507435798645,Some people on a boat with Sbowls and toher dishes and fruit.: 0.9766915440559387
Some people on a boat with bowls and otyher dishes and fruit.: 0.9915507435798645,Some people on a boat with bowls and other dishes ad fruti.: 0.9766713380813599
Some people on a boat with bowls and oZther dishes and fruit.: 0.9915474653244019,Some people on a boat with bowls and othe dishes and frut.: 0.9766636490821838
Some people on a boat with bowls and ozther dishes and fruit.: 0.9915474653244019,Some people on a boat with bowls and othef dishes and fruif.: 0.9766393899917603
Some people on a boat with bowls and other Ndishes and fruit.: 0.9914912581443787,Some people on a boat with bowls and other disheos adn fruit.: 0.9766356348991394
