Column 1,Column 2
A young man sits up against a tree while Using a laptop computer.: 1.0,A young man sits up against a tree while uzing a laptop computeHr.: 0.9848960041999817
A young man sits up against a tree while uSing a laptop computer.: 1.0,A young man sits up zagainst a tree whil using a laptop computer.: 0.9848148822784424
A young man sits up against a tree while usIng a laptop computer.: 1.0,A young man sits up against a tree whjle uisng a laptop computer.: 0.9848071932792664
A young man sits up against a tree while usiNg a laptop computer.: 1.0,A young man sits up against a tree whil Ausing a laptop computer.: 0.9845209717750549
A young man sits up against a tree while usinG a laptop computer.: 1.0,A young man sits up against a tree whiel Jusing a laptop computer.: 0.9844324588775635
A young man sits up against a tree while using a Laptop computer.: 1.0,A young man sits up against a tree whiAle using a laptop computre.: 0.9843599200248718
A young man sits up against a tree while using a lAptop computer.: 1.0,A young man sits up against a tree whle ysing a laptop computer.: 0.9843039512634277
A young man sits up against a tree while using a laPtop computer.: 1.0,A young man sits up against a Tree while ising a laptop computer.: 0.9842519760131836
A young man sits up against a tree while using a lapTop computer.: 1.0,A younG man sits up against a tree whilf using a laptop computer.: 0.9842409491539001
A young man sits up against a tree while using a laptOp computer.: 1.0,A young man sits up against a tree hwile using a laptop computr.: 0.9842207431793213
A young man sits up against a tree while using a laptoP computer.: 1.0,A young man sits ug against a Tree while using a laptop computer.: 0.9841662049293518
A young man sits up against a tree while using a laptop Computer.: 1.0,A young man sits up against a tree whil usiSng a laptop computer.: 0.9841199517250061
A young man sits up against a tree while using a laptop cOmputer.: 1.0,A young mAn sits up aginst a tree while using a laptop computer.: 0.9841169714927673
A young man sits up against a tree while using a laptop coMputer.: 1.0,A young man sits up against a tree whiel using a laptop computeB.: 0.9841147065162659
A young man sits up against a tree while using a laptop comPuter.: 1.0,A young man sits up against a tree while usng a laptop compurer.: 0.9840787649154663
A young man sits up against a tree while using a laptop compUter.: 1.0,A young man sits up againt a tree while using a laptop computed.: 0.9840441942214966
A young man sits up against a tree while using a laptop compuTer.: 1.0,A young man sits up against a tree whiAe using a laptop Dcomputer.: 0.9839147329330444
A young man sits up against a tree while using a laptop computEr.: 1.0,A young man sits up against a tree whiAle using a laptop tcomputer.: 0.9839063882827759
A young man sits up against a tree while using a laptop computeR.: 1.0,A young man sits up against a tree whiel usng a laptop computer.: 0.9838886857032776
A young man sits up against a tree while using a laptop computer.: 1.0,A young man sits up against a tree whiUe using a laptop computre.: 0.9838690757751465
A young man sits up against a tree while using a laptop compuMter.: 0.9985611438751221,A younC man sits up against a tree while using a laptop computr.: 0.9837659597396851
A young man sits up against a tree while using a laptop compumter.: 0.9985611438751221,A young man sits up against a tree whIle using a laptop compyter.: 0.9835021495819092
A young man sits up against a tree while using a laptop compuOter.: 0.9980689883232117,A young man sits up against a tree whiel usin a laptop computer.: 0.9834696054458618
A young man sits up against a tree while using a laptop compuoter.: 0.9980689883232117,A younng man sits up against a tree whiel using a laptop computer.: 0.9834672212600708
A young man sits up against a tree while using a laptop compuRer.: 0.9974797964096069,A young man sits up against a tree whiDle uTsing a laptop computer.: 0.9834253787994385
A young man sits up against a tree while using a laptop compurer.: 0.9974797964096069,A young man sits up against a tree whiel usiBng a laptop computer.: 0.9832722544670105
A young man sits up against a tree while using a laptop compuZter.: 0.9974573850631714,A young man sits up againUst a tree while iusing a laptop computer.: 0.9831896424293518
A young man sits up against a tree while using a laptop compuzter.: 0.9974573850631714,A young man sits up against a tree whike using a laptop computr.: 0.9831488728523254
A young man sits up against a tree while Iusing a laptop computer.: 0.997136116027832,A young man sits up against a tree hwile using a laptop computeKr.: 0.983132541179657
A young man sits up against a tree while iusing a laptop computer.: 0.997136116027832,A young man sits up against a tree whiel Rsing a laptop computer.: 0.9829826354980469
A young man sits up against a tree while using a laptop compuBter.: 0.9971205592155457,A young man sits up against a tree whiel using a laptop compuyter.: 0.9829769730567932
A young man sits up against a tree while using a laptop compubter.: 0.9971205592155457,A young man sits up against a tree whFile using a laptop computet.: 0.9829221963882446
A young man sits up against a tree while using a laptop compuXter.: 0.9970855712890625,A young man sits uip against a tree while using a laPtop computer.: 0.9827924966812134
A young man sits up against a tree while using a laptop compuxter.: 0.9970855712890625,A young man sits up against a tree whipe ysing a laptop computer.: 0.9826987385749817
A young man sits up against a tree while Uusing a laptop computer.: 0.9970627427101135,A young man sits up against a tree hile uding a laptop computer.: 0.9826900362968445
A young man sits up against a tree while uUsing a laptop computer.: 0.9970627427101135,A young man sits up against a tree hile uisng a laptop computer.: 0.9825942516326904
A young man sits up against a tree while uusing a laptop computer.: 0.9970627427101135,A young man sits up against a tree whJle using a laptop computre.: 0.982383668422699
A young man sits up against a tree while using a laptop Lcomputer.: 0.9968903660774231,A young man sIts up againsZt a tree while using a laptop computer.: 0.9823400974273682
A young man sits up against a tree while using a laptop lcomputer.: 0.9968903660774231,A young man sits up against a tree whle using a laptop computdr.: 0.9822707772254944
A young man sits up against a tree while Wusing a laptop computer.: 0.9965230822563171,A young man sits up against a tree whiie using a laptop computr.: 0.9822518229484558
A young man sits up against a tree while wusing a laptop computer.: 0.9965230822563171,A young man sits up against a tree while using a nlaptop compuer.: 0.9821335077285767
A young man sits up against a tree while using a Llaptop computer.: 0.9962504506111145,A young man sits up againts a tree while using a laptop Xcomputer.: 0.9819175601005554
A young man sits up against a tree while using a lLaptop computer.: 0.9962504506111145,A young man sits up against a tree hwile uxing a laptop computer.: 0.9819141030311584
A young man sits up against a tree while using a llaptop computer.: 0.9962504506111145,A young man sits up against a tree whOile uding a laptop computer.: 0.9818477630615234
A young man sits up against a tree while using a laptop computPer.: 0.9961671829223633,A young man sits up against a tree whil using a laptop compute.: 0.9818360209465027
A young man sits up against a tree while using a laptop computper.: 0.9961671829223633,A young man sits up against a tree whiDe uing a laptop computer.: 0.9818179607391357
A young man sits up against a tree while using a laptop Ccomputer.: 0.9961085319519043,A young man sits up against a tree while uisng a laptop compurer.: 0.9815495014190674
A young man sits up against a tree while using a laptop cComputer.: 0.9961085319519043,A young man sits up against a tree whie using a laptop computed.: 0.9813619256019592
A young man sits up against a tree while using a laptop ccomputer.: 0.9961085319519043,A young man sits pu agAinst a tree while using a laptop computer.: 0.9813324809074402
A young man sits up against a tree while using a laptop compuDter.: 0.9960476160049438,A young man sits pu against a tree while usinG a laptop computer.: 0.9813324809074402
A young man sits up against a tree while using a laptop compudter.: 0.9960476160049438,A young man sits pu against a tree while using a laptop computeR.: 0.9813324809074402
A young man sits up against a tree while using a laptop computeG.: 0.9960141181945801,A young man sits p against a tree while uing a laptop computer.: 0.9811465740203857
A young man sits up against a tree while using a laptop computeg.: 0.9960141181945801,A young man sit pu against a tree while using a laptop computer.: 0.9811331629753113
A young man sits up against a tree Xwhile using a laptop computer.: 0.995991051197052,A young man sits up gagainst a tree whWle using a laptop computer.: 0.9811232089996338
A young man sits up against a tree xwhile using a laptop computer.: 0.995991051197052,A young man sits up against a tree while usnig a laptop computr.: 0.9811123609542847
A young man sits up against a tree while using a laptop compuKter.: 0.9959108233451843,A young man sits up against a tree whilr usiMng a laptop computer.: 0.9811002612113953
A young man sits up against a tree while using a laptop compukter.: 0.9959108233451843,A young man sits up against a tree hwile Xsing a laptop computer.: 0.9810428023338318
A young man sits up against a tree while using a laptop computQer.: 0.9958890080451965,A young man sits up against a tree whiel usnig a laptop computer.: 0.9810349345207214
A young man sits up against a tree while using a laptop computqer.: 0.9958890080451965,A young man sits up against a tree whilZe using a laptop compukter.: 0.9809889793395996
A young man sits up against a tree while using a laptop computeD.: 0.9958436489105225,A young man sits up Xagainst a tree while usin a laptop computer.: 0.9809142351150513
A young man sits up against a tree while using a laptop computed.: 0.9958436489105225,A young man sits up against a tree whil usibng a laptop computer.: 0.9808887839317322
A young man sits up against a tree while using a laptop compuHter.: 0.995782732963562,A young man sit uo against a tree while using a laptop computer.: 0.9805763363838196
A young man sits up against a tree while using a laptop compuhter.: 0.995782732963562,A young man sits up against a tree whiele usng a laptop computer.: 0.9803555011749268
A young man sits up against a tree while using a laptop Hcomputer.: 0.9957090020179749,A young man sits up Gagainst a tree whSle using a laptop computer.: 0.9802088737487793
A young man sits up against a tree while using a laptop hcomputer.: 0.9957090020179749,A young man sits up against a tree ywhile using a laptop computsr.: 0.9801110029220581
A young man sits up against a tree while using a laptop Scomputer.: 0.9956865906715393,A young man sits up against a tree hile using a laptop compuUter.: 0.9800967574119568
A young man sits up against a tree while using a laptop scomputer.: 0.9956865906715393,A young man sits up oagainst a tree whgile using a laptop computer.: 0.9800641536712646
A young man sits up against a tree while using a laptop compuWter.: 0.9955911636352539,A young man sits up against a tree whole using a laptop compuetr.: 0.9799827337265015
A young man sits up against a tree while using a laptop compuwter.: 0.9955911636352539,A young man sits up against a tree while uLing a laptop computef.: 0.9799559712409973
A young man sits up against a tree while using a laptop Fcomputer.: 0.9955770373344421,A young man sit qp against a tree while using a laptop computer.: 0.9799182415008545
A young man sits up against a tree while using a laptop fcomputer.: 0.9955770373344421,A young man sits up against a tree while uisng a laptop computeG.: 0.9798694849014282
A young man sits up against a tree while Yusing a laptop computer.: 0.9955590963363647,A young man sits up against a tree whilr using a laptop computr.: 0.9798681735992432
A young man sits up against a tree while yusing a laptop computer.: 0.9955590963363647,A young man sits up against a tree hile using a laptop compuer.: 0.9798673987388611
A young man sits up against a tree while using a laptop compuPter.: 0.9954619407653809,A young man sits up againt a tree while using a laptop compUuter.: 0.9797687530517578
A young man sits up against a tree while using a laptop compupter.: 0.9954619407653809,A young man sits up against a tree while uisng a laptop computdr.: 0.9797070026397705
A young man sits up against a tree while using a laptop computr.: 0.995461642742157,A young man sits up against a tree whilV usRng a laptop computer.: 0.9796963334083557
A young man sits up against a tree while using a laptop Ecomputer.: 0.995398759841919,A young man sits up against a tree whiel usibg a laptop computer.: 0.9796736836433411
A young man sits up against a tree while using a laptop ecomputer.: 0.995398759841919,A young man sits up against a tree fhile using a laptop compuer.: 0.9796060919761658
A young man sits up against a tree while using a Tlaptop computer.: 0.9953041076660156,A young man sits up against a tree hwile using a laptop computre.: 0.9795200824737549
A young man sits up against a tree while using a tlaptop computer.: 0.9953041076660156,A young man sits up against a tree whle usin a laptop computer.: 0.979511022567749
A young man sits up against a tree while using a laptop Ncomputer.: 0.9952775239944458,A young man sits up against a tree shile using a laptop computr.: 0.9794902801513672
A young man sits up against a tree while using a laptop ncomputer.: 0.9952775239944458,A young man sits up against a tree whiwe ussing a laptop computer.: 0.9794794321060181
A young man sits up against a tree while using a laptop Mcomputer.: 0.99526047706604,A young man sits up againts a tree while uzing a laptop computer.: 0.9794766902923584
A young man sits up against a tree while using a laptop mcomputer.: 0.99526047706604,A young man sits up agaunst a tree while using a laptop compuWter.: 0.9794188737869263
A young man sits up against a tree while using a laptop Ocomputer.: 0.9952227473258972,A younb man sits up against a tree while uding a laptop computer.: 0.979315996170044
A young man sits up against a tree while using a laptop ocomputer.: 0.9952227473258972,A young man sits up agaist a tree while using a laptop compukter.: 0.9793072938919067
A young man sits up against a tree while using a laptop computKer.: 0.9951948523521423,A young man sits up against a tree whdle using a laptop compuer.: 0.979276180267334
A young man sits up against a tree while using a laptop computker.: 0.9951948523521423,A young man sits p against a tree while uIing a laptop computer.: 0.9792711734771729
A young man sits up against a tree while using a laptop computeC.: 0.9951885342597961,A young man sits up against a tree ahile uding a laptop computer.: 0.9792563319206238
A young man sits up against a tree while using a laptop computec.: 0.9951885342597961,A young man sits up against a tree jwhile using a laptop computsr.: 0.9792229533195496
A young man sits up against a tree while using a laptop compuGter.: 0.9951749444007874,A young man sitl up against a tree While using a laptop computer.: 0.9792133569717407
A young man sits up against a tree while using a laptop compugter.: 0.9951749444007874,A young man sits up against a tree while uIsing a laptop computeF.: 0.979192316532135
A young man sits up against a tree while using a laptop computeW.: 0.9950789213180542,A young man sits up against a tree whil using a laptop compuetr.: 0.9791827201843262
A young man sits up against a tree while using a laptop computew.: 0.9950789213180542,A young man sits up against a tree whil using a laptop computeA.: 0.9791403412818909
A young man sits up against a tree while using a laptop computSer.: 0.9950740337371826,A young man sits up against a tree while usin a laptop computdr.: 0.9791156053543091
A young man sits up against a tree while using a laptop computser.: 0.9950740337371826,A yountg man sits up against a tree while bsing a laptop computer.: 0.979037344455719
A young man sits up against a tree while using a laptop Xcomputer.: 0.9949817061424255,A young man sits up against a tree hile usin a laptop computer.: 0.9789963364601135
A young man sits up against a tree while using a laptop xcomputer.: 0.9949817061424255,A young man sits p against a tree while using a Hlaptop computer.: 0.978894054889679
A young man sits up Cagainst a tree while using a laptop computer.: 0.9949045181274414,A young man sits up against a tree qhile using a laptop computr.: 0.9788732528686523
A young man sits up cagainst a tree while using a laptop computer.: 0.9949045181274414,A young man sits up against a tree while uisng a laptop computre.: 0.9788432717323303
A young man sits up Fagainst a tree while using a laptop computer.: 0.9948328733444214,A young man sit mup against a tree while using a laptop computer.: 0.9788408875465393
A young man sits up fagainst a tree while using a laptop computer.: 0.9948328733444214,A young man sits up against a tree whiFe using a laptop compuetr.: 0.9788079261779785
A young man sits up against a tree while using a laptop computGr.: 0.9948323369026184,A young man sits up against a tree while uisng a laptop computfr.: 0.978697657585144
A young man sits up against a tree while using a laptop computgr.: 0.9948323369026184,A young man sits up against a tree wChile using a laptop compuer.: 0.9786006808280945
A young man sits up against a tree while using a laptop computSr.: 0.9948314428329468,A young man sits up against a tree whiel usinw a laptop computer.: 0.9784790277481079
A young man sits up against a tree while using a laptop computsr.: 0.9948314428329468,A young man sits up againts a tree while using a laptop pcomputer.: 0.9784706234931946
A young man sits up against a tree while using a laptop Wcomputer.: 0.9947881698608398,A young man sits up against a tree whil using a zlaptop computer.: 0.978449821472168
A young man sits up against a tree while using a laptop wcomputer.: 0.9947881698608398,A young man sitt up against a tree xwhile using a laptop computer.: 0.9784488677978516
A young man sits up against a tree whCle using a laptop computer.: 0.9946812391281128,A young man sits up against a tree whilw usting a laptop computer.: 0.9784354567527771
A young man sits up against a tree whcle using a laptop computer.: 0.9946812391281128,A young man sits up against a tree whilLe using a laptop compuGter.: 0.9783994555473328
A young man sits up against a tree while using a laptop computeIr.: 0.9946773648262024,A young man sits up against a tree hwile using a laptop compuer.: 0.9783305525779724
A young man sits up against a tree while using a laptop computeir.: 0.9946773648262024,A young man sits up agains a tree while using a laptop compurer.: 0.9783287644386292
A young man sits up against a tree while using a laptop Bcomputer.: 0.9946595430374146,A young man sits up againkst a tree while using a laptop computre.: 0.9782900214195251
A young man sits up against a tree while using a laptop bcomputer.: 0.9946595430374146,A young man sits up againt a tree whilee using a laptop computer.: 0.9782653450965881
A young man sits up against a tree while using a laptop computeRr.: 0.9946501851081848,A young man sits up against a tree whil usijg a laptop computer.: 0.9782107472419739
A young man sits up against a tree while using a laptop computerr.: 0.9946501851081848,A young man sits uM against a tree whiel using a laptop computer.: 0.978144645690918
A young man sits up against a tree while using a laptop compuDer.: 0.9946436285972595,A young man sits up against a tree hile using a laptop computre.: 0.9781430959701538
A young man sits up against a tree while using a laptop compuder.: 0.9946436285972595,A young man sits up against a tree whihle usnig a laptop computer.: 0.9780631065368652
A young man sits up against a tree whiQe using a laptop computer.: 0.994635283946991,A young man sits up against a tree wile ising a laptop computer.: 0.9780325889587402
A young man sits up against a tree whiqe using a laptop computer.: 0.994635283946991,A young man sits up againt a tree while using a laptop compucter.: 0.9780163764953613
A young man sits up against a tree while Eusing a laptop computer.: 0.994631826877594,A young man sits up against a tree while ksing a laptop computdr.: 0.9779781103134155
A young man sits up against a tree while eusing a laptop computer.: 0.994631826877594,A young man sits up against a tree whil usng a laptop computer.: 0.9779401421546936
A young man sits up against a tree while using a laptop compuVter.: 0.9946197867393494,A young man sits up against a tree hwile uOsing a laptop computer.: 0.9779022336006165
A young man sits up against a tree while using a laptop compuvter.: 0.9946197867393494,A young man sits up against a tree uwhile uing a laptop computer.: 0.9779016971588135
A young man sits up Sagainst a tree while using a laptop computer.: 0.9946113228797913,A young man sits up aginst a tree whiel using a laptop computer.: 0.9778625965118408
A young man sits up sagainst a tree while using a laptop computer.: 0.9946113228797913,A young man sits up against a tree whcile using a laptop compute.: 0.9778528809547424
A young man sits up against a tree whiSe using a laptop computer.: 0.9946103692054749,A young man sits up against a tree whGle uisng a laptop computer.: 0.9777847528457642
A young man sits up against a tree whise using a laptop computer.: 0.9946103692054749,A young man sits up against a tree whipe usin a laptop computer.: 0.9777485132217407
A young man sits uPp against a tree while using a laptop computer.: 0.994591474533081,A young mAn sits up aaginst a tree while using a laptop computer.: 0.9777342677116394
A young man sits upp against a tree while using a laptop computer.: 0.994591474533081,A young man sits up aaginst a tree while using a laptop computeR.: 0.9777342677116394
A young man sits up against a tree while using a laptop Tcomputer.: 0.9945836067199707,A young man sits p against a tree while using a laptop computed.: 0.9777293801307678
A young man sits up against a tree while using a laptop tcomputer.: 0.9945836067199707,A young man sitS up against a tree while usig a laptop computer.: 0.977695643901825
A young man sits up against a tree whiCe using a laptop computer.: 0.994579553604126,A young man sits up against a tree whiie usong a laptop computer.: 0.9776894450187683
A young man sits up against a tree whice using a laptop computer.: 0.994579553604126,A young man sits up against a tree whlie uing a laptop computer.: 0.9776407480239868
A young man sits up against a tree while using a laptop computBer.: 0.9945518970489502,A young man sits up agaibst a tree while using a laptop computef.: 0.9776034355163574
A young man sits up against a tree while using a laptop computber.: 0.9945518970489502,A young man sits up againt a tree whil using a laptop computer.: 0.9776007533073425
A young man sits up against a tree while using a Xlaptop computer.: 0.9945277571678162,A oung man sits up against a tree while using a laptop computr.: 0.9773688316345215
A young man sits up against a tree while using a xlaptop computer.: 0.9945277571678162,A young man sits up against a tree whiGe usLing a laptop computer.: 0.9773337244987488
A young man sits up against a tree while using a laptop Rcomputer.: 0.9945179224014282,A young man sits up against a tree whioe usjng a laptop computer.: 0.9773234128952026
A young man sits up against a tree while using a laptop rcomputer.: 0.9945179224014282,A young man sits up against a tree whiie uwing a laptop computer.: 0.9773226976394653
A young man sits up against a tree while using a laptop computeKr.: 0.9945073127746582,A young man sits up against a tree while uNsing a laptop Ccomputer.: 0.9773210883140564
A young man sits up against a tree while using a laptop computekr.: 0.9945073127746582,A oung man sits up against a tree Ihile using a laptop computer.: 0.9772793054580688
A young man sits up against a tree while using a laptop computGer.: 0.9944945573806763,A young man sits up agaitst a tree while iusing a laptop computer.: 0.977246105670929
A young man sits up against a tree while using a laptop computger.: 0.9944945573806763,A young man sits up againet a tree while using a laptop computPr.: 0.9771838188171387
A young man sits up against a tree while using a laptop computeB.: 0.9944894909858704,A young man sits p against a tree while using a laptop computSr.: 0.9771530628204346
A young man sits up against a tree while using a laptop computeb.: 0.9944894909858704,A young man sits up against a tree hile using a laptop computMer.: 0.9771527051925659
A young man sits up against a tree while using a laptop computeYr.: 0.9944877624511719,A young man sits up againet a tree whiIle using a laptop computer.: 0.9771101474761963
A young man sits up against a tree while using a laptop computeyr.: 0.9944877624511719,A young man sits up against a tree while usjing a laptop compurer.: 0.9771028757095337
A young man sits up against a tree while using a laptop computKr.: 0.9944767355918884,A young man sits up against a tree whie using a laptop fcomputer.: 0.9770981073379517
A young man sits up against a tree while using a laptop computkr.: 0.9944767355918884,A young man sits up against a tree whilT using a laptop computed.: 0.9770964980125427
A young man sits up against a tree while using a laptop compuYter.: 0.9944602251052856,A young man sits ue against a tree while using a laptop computr.: 0.9770843982696533
A young man sits up against a tree while using a laptop compuyter.: 0.9944602251052856,A young man sit hp against a tree while using a laptop computer.: 0.9769759178161621
A young man sits up against a tree while using a laptop computeOr.: 0.9944226145744324,A young man sits up against a tree Fhile uisng a laptop computer.: 0.9768929481506348
A young man sits up against a tree while using a laptop computeor.: 0.9944226145744324,A young man sits up againdt a tree whil using a laptop computer.: 0.9768924117088318
A young man sits up against a tree while Zusing a laptop computer.: 0.9944170713424683,A young man sits pu against a tree while using a laptop compuBter.: 0.9768630266189575
A young man sits up against a tree while zusing a laptop computer.: 0.9944170713424683,A young man sits up agaihst a tree while uoing a laptop computer.: 0.9768621325492859
A young man sits up against a tree whRile using a laptop computer.: 0.9943950772285461,A younZ man sits up against a tree while using a laptop compuVter.: 0.9768465757369995
A young man sits up against a tree whrile using a laptop computer.: 0.9943950772285461,A young man sits up against a tree whie using a laptop computper.: 0.9768322706222534
A young man sits up against a tree while using a laptop Jcomputer.: 0.9943515658378601,A young man sits up against a tree whfile usving a laptop computer.: 0.9767903089523315
A young man sits up against a tree while using a laptop jcomputer.: 0.9943515658378601,A young man sits xup against a tree while using a laptop computQr.: 0.9767782092094421
A young man sits up against a tree while using a laptop computRer.: 0.9943436980247498,A young man sits up against a tree iwhile uing a laptop computer.: 0.976769208908081
A young man sits up against a tree while using a laptop computrer.: 0.9943436980247498,A young man sits up aginst a tree whfile using a laptop computer.: 0.9767228960990906
A young man sits up against a tree whiMe using a laptop computer.: 0.9943333864212036,A young man sits up against a tree hwile uisng a laptop computer.: 0.9766663908958435
A young man sits up against a tree whime using a laptop computer.: 0.9943333864212036,A young man sits rup against a tree hile using a laptop computer.: 0.9766419529914856
A young man sits up against a tree whRle using a laptop computer.: 0.9943241477012634,A young man sits up against a tree while ksing a laptop ucomputer.: 0.9765164852142334
A young man sits up against a tree whrle using a laptop computer.: 0.9943241477012634,A young man sits Qup against a tree while uing a laptop computer.: 0.9764271974563599
A young man sits up against a tree while using a Dlaptop computer.: 0.9943146705627441,A young man sits up agains a tree whike using a laptop computer.: 0.9764062762260437
A young man sits up against a tree while using a dlaptop computer.: 0.9943146705627441,A young man sits up against a tree whikle usibg a laptop computer.: 0.976383626461029
A young man sits up against a tree while using a laptop Kcomputer.: 0.9942641258239746,A young man sits up againts a tree while uYing a laptop computer.: 0.9763770699501038
A young man sits up against a tree while using a laptop kcomputer.: 0.9942641258239746,A young man sits up against a tree whie using a laptop computr.: 0.9763302206993103
A young mEn sits up against a tree while using a laptop computer.: 0.9942310452461243,A young man sits up against a tree whgile usnig a laptop computer.: 0.9763189554214478
A young men sits up against a tree while using a laptop computer.: 0.9942310452461243,A young man sits up against a tree wile uesing a laptop computer.: 0.9763004779815674
A young man sits up against a tree Awhile using a laptop computer.: 0.9941555857658386,A young man sits up againts a tree whive using a laptop computer.: 0.9763004183769226
A young man sits up against a tree awhile using a laptop computer.: 0.9941555857658386,A young man sit ip against a tree while using a laptop computer.: 0.9762330055236816
A young man sits up against a tree while Vusing a laptop computer.: 0.9941517114639282,A youncg man sits yp against a tree while using a laptop computer.: 0.9762271642684937
A young man sits up against a tree while vusing a laptop computer.: 0.9941517114639282,A young man sits p against a tree while usping a laptop computer.: 0.9762208461761475
A young man sits up Nagainst a tree while using a laptop computer.: 0.9940689206123352,A young man sits up against a tree whiBle usng a laptop computer.: 0.9761835336685181
A young man sits up nagainst a tree while using a laptop computer.: 0.9940689206123352,A young man sits up against a tree hile jsing a laptop computer.: 0.976162314414978
A young man sits up against a tree while using a laptop Dcomputer.: 0.9940527677536011,A young man sits yp against a tree whiel using a laptop computer.: 0.9761533141136169
A young man sits up against a tree while using a laptop dcomputer.: 0.9940527677536011,A young man sits up against a tree wile usilng a laptop computer.: 0.9761421084403992
A young man sits up against a tree whiRe using a laptop computer.: 0.9940508604049683,A young man sits up against a tree ahile usaing a laptop computer.: 0.97613924741745
A young man sits up against a tree whire using a laptop computer.: 0.9940508604049683,A young man sits up agaEnst a tree while uing a laptop computer.: 0.9761314392089844
A young man sits up against a tree whiUe using a laptop computer.: 0.9940455555915833,A younl man sits up against a tree while uing a laptop computer.: 0.9760867953300476
A young man sits up against a tree whiue using a laptop computer.: 0.9940455555915833,A young man sits up against a tree whle using a laptop compute.: 0.9760509133338928
A young man sits up against a tree while Nusing a laptop computer.: 0.9940446615219116,A young man sits up againqt a tree whle using a laptop computer.: 0.9760275483131409
A young man sits up against a tree while nusing a laptop computer.: 0.9940446615219116,A young man sits up against a tree whilf using a laptop computr.: 0.9759999513626099
A young man sits up against a tree while using a laptop computDr.: 0.9940288662910461,A young man sits up againsDt a tree wyhile using a laptop computer.: 0.9759705662727356
A young man sits up against a tree while using a laptop computdr.: 0.9940288662910461,A young man sits up against a tree hile sing a laptop computer.: 0.975901186466217
A young man sits up Aagainst a tree while using a laptop computer.: 0.9939947128295898,A young man sits up agaist a tree whiel using a laptop computer.: 0.9758721590042114
