Column 1,Column 2
A young boy with surfboard in hand walking ouft to the water.: 0.9958177208900452,A young boy with surfboard On haDnd walking out to the water.: 0.9825678467750549
A young boy with surfboard On hand walking out to the water.: 0.9956757426261902,A young boy with surfboard in hand walking oEut t the water.: 0.9824436902999878
A young boy with surfboard on hand walking out to the water.: 0.9956757426261902,A young boy with surfboard in hand Twalking oQt to the water.: 0.9824100732803345
A young boy with surfboard in hand walking ouHt to the water.: 0.9956631064414978,A young boy with surfboard in hand walkin out to hhe water.: 0.9823213219642639
A young boy with surfboard in hand walking ouht to the water.: 0.9956631064414978,A young boy with surfboard in hand walkihng out to he water.: 0.9823110699653625
A young boy with surfboard in hand walking ouEt to the water.: 0.9953098297119141,A young boy with surfboard wn hand walking Iout to the water.: 0.9822149276733398
A young boy with surfboard in hand walking ouet to the water.: 0.9953098297119141,A young boy wiht surfboard in hand walking Kout to the water.: 0.9821301698684692
A young boy with surfboard in hand walking Aout to the water.: 0.9950329065322876,A young boy with surfboard in hand owalking out to he water.: 0.9820563197135925
A young boy with surfboard in hand walking aout to the water.: 0.9950329065322876,A young boy with surfboard in hand walkinb gut to the water.: 0.9819313287734985
A young boy with surfboard in hand walking Jut to the water.: 0.9950307011604309,A young boy with surfboard in hand walkLing out tWo the water.: 0.9819289445877075
A young boy with surfboard in hand walking jut to the water.: 0.9950307011604309,A young boy with surfboard on hand walking ouWt to the water.: 0.9819014072418213
A young boy with surfboard in hand walking Nout to the water.: 0.9949027299880981,A young boy with surfboard ion hand walking out tWo the water.: 0.9818840622901917
A young boy with surfboard in hand walking nout to the water.: 0.9949027299880981,A young boy with surfboard in hand walking out ho hhe water.: 0.9818708896636963
A young boy with surfboard in hand walking out to Wthe water.: 0.9948300123214722,A young boy with surfboard on hand walking out do the water.: 0.9818101525306702
A young boy with surfboard in hand walking out to wthe water.: 0.9948300123214722,A young boy with surfboard in hand walking ou to fthe water.: 0.9817381501197815
A young boy with surfboard in hand walking Uout to the water.: 0.9947824478149414,A young boy with surfboard in hand walking ouot to Zhe water.: 0.9816756844520569
A young boy with surfboard in hand walking uout to the water.: 0.9947824478149414,A young boy with surfboard in hand walkinB Wout to the water.: 0.981666088104248
A young boy with surfboard in hand Jwalking out to the water.: 0.9947169423103333,A young boy with surfboard in hand walkign Dout to the water.: 0.981586754322052
A young boy with surfboard in hand jwalking out to the water.: 0.9947169423103333,A young boy ywith surfboard in hand walking Uout to the water.: 0.9815438985824585
A young boy with surfboard in hand walking Eout to the water.: 0.9945372939109802,A young boy with surfboard on hand walking rout to the water.: 0.981497585773468
A young boy with surfboard in hand walking eout to the water.: 0.9945372939109802,A young boy with surfboard sin hand walking ouKt to the water.: 0.981204628944397
A young boy with Fsurfboard in hand walking out to the water.: 0.9944356083869934,A oung boy with surfboard in hand walking put to the water.: 0.9811721444129944
A young boy with fsurfboard in hand walking out to the water.: 0.9944356083869934,A young boy wiht surfboard in hand walking out yto the water.: 0.9811345338821411
A young boy with surfboard in hand walking oPt to the water.: 0.9944113492965698,A young boy wiht surfboard in hand walking ou to the water.: 0.9811266660690308
A young boy with surfboard in hand walking opt to the water.: 0.9944113492965698,A young boy with surfboard Iin hand walking out to te water.: 0.9810210466384888
A young boy with surfboard in hand walking ouIt to the water.: 0.994382381439209,A young boy with surfboard in hand walkng out Vo the water.: 0.980964720249176
A young boy with surfboard in hand walking ouit to the water.: 0.994382381439209,A young boy wih surfboard in hand walking ou to the water.: 0.9808749556541443
A young boy with surfboard in hand walking oFt to the water.: 0.9943652153015137,A young boy with surfboard in hand walking sut to th water.: 0.9808654189109802
A young boy with surfboard in hand walking oft to the water.: 0.9943652153015137,A young boy with surfkboard in hand Gwalking out to the water.: 0.9808031320571899
A young boy with surfboard in hand walking Vout to the water.: 0.9943310618400574,A young boy with surfboard in hand walking ou to yhe water.: 0.9807977676391602
A young boy with surfboard in hand walking vout to the water.: 0.9943310618400574,A young boy wiUth surfboard in hand walking put to the water.: 0.9807248115539551
A young boy with surfboard in hand walking out tWo the water.: 0.9943026900291443,A young boy with surfboard in hand walking ozt to he water.: 0.9806473851203918
A young boy with surfboard in hand walking out two the water.: 0.9943026900291443,A young boy with surfDboard in hand walking out Lo the water.: 0.9805762767791748
A young boy with surfboard in hand walking Iout to the water.: 0.9942967891693115,A young boy with surfboard in hand walking ou o the water.: 0.9805330038070679
A young boy with surfboard in hand walking iout to the water.: 0.9942967891693115,A young boy with surfboard in hand walking out Wo he water.: 0.9804201722145081
A young boy with surfboard in hand Lwalking out to the water.: 0.9942511320114136,A young boy with surfNboard in hand walkin out to the water.: 0.9803176522254944
A young boy with surfboard in hand lwalking out to the water.: 0.9942511320114136,A young boy with surfboard in hand Ywalking out t the water.: 0.9802554845809937
A young boy with surfboard in hand walking Kout to the water.: 0.9941884279251099,A young boy wih surfboard in hand walking Lout to the water.: 0.9801409840583801
A young boy with surfboard in hand walking kout to the water.: 0.9941884279251099,A young boy with surfboard iT hand walking oyt to the water.: 0.9800822734832764
A young boy with surfboard in hand walking ouOt to the water.: 0.9941675066947937,A young boy with surfboard in hand walkign out to fthe water.: 0.9800179600715637
A young boy with surfboard in hand walking ouot to the water.: 0.9941675066947937,A young boy with surfboard in hand walking oit to Ythe water.: 0.9799997806549072
A young boy with surfboard in hand walking Sout to the water.: 0.9941397309303284,A young boy with surfboard in and walking out to he water.: 0.9798719882965088
A young boy with surfboard in hand walking sout to the water.: 0.9941397309303284,A young boy with surfboard iN hand walkcing out to the water.: 0.979828953742981
A young boy with surfboard in hand walking out t the water.: 0.9941328763961792,A young boy with surfboard in hand walkig out to Zhe water.: 0.979782223701477
A young boy with surfboard in hand walking out Yto the water.: 0.9938154220581055,A young boy with surfboard in hand walking oout to teh water.: 0.9797784090042114
A young boy with surfboard in hand walking out yto the water.: 0.9938154220581055,A young boy with surfboard in hand walkign nout to the water.: 0.9797405004501343
A young boy with surfboard in hand Vwalking out to the water.: 0.9937590956687927,A young boy with surfboard an hand walking out to Fthe water.: 0.9797216653823853
A young boy with surfboard in hand vwalking out to the water.: 0.9937590956687927,A young boy with surfboard on hand walking oDut to the water.: 0.9797060489654541
A young boy with surfboard in hand walking out to Jthe water.: 0.9937313795089722,A young boy with surfboard in hand walkig out to te water.: 0.9795215129852295
A young boy with surfboard in hand walking out to jthe water.: 0.9937313795089722,A Pyoung boy with surfboard in hand walkiQng out to the water.: 0.9795109629631042
A young boy with surfboard in hand Ywalking out to the water.: 0.9935405850410461,A young boy with surfboard in hand walkng out t the water.: 0.9794564247131348
A young boy with surfboard in hand ywalking out to the water.: 0.9935405850410461,A young boy with surfboard un hand walking kout to the water.: 0.9794167876243591
A Uyoung boy with surfboard in hand walking out to the water.: 0.993509829044342,A young boy with surfboard in hahd walking out tWo the water.: 0.9791831374168396
A uyoung boy with surfboard in hand walking out to the water.: 0.993509829044342,A young boy with surfboard in hahnd walking oust to the water.: 0.9790610074996948
A young boy with surfboard in hand walking Xout to the water.: 0.99350506067276,A young boy with surfboard on hand walking ourt to the water.: 0.9790199398994446
A young boy with surfboard in hand walking xout to the water.: 0.99350506067276,A young boy with surfboard iX hand walking Sut to the water.: 0.9790157079696655
A young boy with surfboard in hand walking Cut to the water.: 0.993485689163208,A young boy with surfboard ih hand walking ouYt to the water.: 0.9789403676986694
A young boy with surfboard in hand walking cut to the water.: 0.993485689163208,A young boy with surfboard in hand walking eout o the water.: 0.9789332151412964
A young boy with surfboard in hand walking out to Fthe water.: 0.9934210181236267,A young boy With surfboard in hand walking out to teh water.: 0.9788080453872681
A young boy with surfboard in hand walking out to fthe water.: 0.9934210181236267,A young boy with sUrfboard in hand walking out to teh water.: 0.9788080453872681
A young boy with surfboard in hand walking out to Ethe water.: 0.9933120608329773,A young boy with surfboard iV hand walking oyt to the water.: 0.9788063764572144
A young boy with surfboard in hand walking out to ethe water.: 0.9933120608329773,A young boy ith surfboard in hand walking Uout to the water.: 0.978754460811615
A young boy with surfboard in hand walking ouC to the water.: 0.9932668209075928,A young boy with surfboard iH hand walking out fo the water.: 0.9786978363990784
A young boy with surfboard in hand walking ouc to the water.: 0.9932668209075928,A young boy with surfboard in hand walking Kout Rto the water.: 0.9786807894706726
A Pyoung boy with surfboard in hand walking out to the water.: 0.9932456612586975,A young boy wiht surfboard in hand walkinv out to the water.: 0.9786514639854431
A pyoung boy with surfboard in hand walking out to the water.: 0.9932456612586975,A young boy with surfboard in hand walking ouOt to teh water.: 0.97861248254776
A young boy with surfboard in hand Gwalking out to the water.: 0.9931915402412415,A Vyoung boy with surfboard in hand walking ot to the water.: 0.9785887598991394
A young boy with surfboard in hand gwalking out to the water.: 0.9931915402412415,A young boy wtih surfboard in hand walking ou to the water.: 0.9785507321357727
A young boy with surfboard in hand walking out to he water.: 0.9931911826133728,A young boy wih surfboard in hand walking oug to the water.: 0.9784716963768005
A young boy with surfboard in hand walking out to Sthe water.: 0.9931702613830566,A young boy wih surfboard in hand walking ouvt to the water.: 0.9782917499542236
A young boy with surfboard in hand walking out to sthe water.: 0.9931702613830566,A young boy with surfboard in hand walkinb out o the water.: 0.9781741499900818
A young boy with surfboard in hand walking ouKt to the water.: 0.9931614398956299,A young boy wtih surfboard in hand walking out t the water.: 0.9781419038772583
A young boy with surfboard in hand walking oukt to the water.: 0.9931614398956299,A young boy with surfboard in hand walking ou ot the water.: 0.9780985713005066
A young boy with surfboard in hand walking ouY to the water.: 0.9931232333183289,A young boy with surfboard in hand walking out o te water.: 0.9780696034431458
A young boy with surfboard in hand walking ouy to the water.: 0.9931232333183289,A young boy with surfboard in hand walkign out to te water.: 0.9780558943748474
A young boy with surfboard in hand Dwalking out to the water.: 0.993107795715332,A young boy with surfboarc in hand walking ouy to the water.: 0.9780517220497131
A young boy with surfboard in hand dwalking out to the water.: 0.993107795715332,A young boy with surfboard ign hand walking out o the water.: 0.9780023694038391
A young boy with surfboard in hand walking Zout to the water.: 0.9930893778800964,A young boy wtih surfboard in hand walking out to he water.: 0.9778797626495361
A young boy with surfboard in hand walking zout to the water.: 0.9930893778800964,A young boy with surfboard in hand walkingg out to he water.: 0.9778770208358765
A young boy with surfboard in hand walking out Dto the water.: 0.992885172367096,A young boy wit surfboard in hand walking put to the water.: 0.9778534770011902
A young boy with surfboard in hand walking out dto the water.: 0.992885172367096,A young boy with surfboard in hawnd walking out fo the water.: 0.9778451323509216
A young boy with surfboard in hand walking oWut to the water.: 0.9928303956985474,A young boy with surfboard ih hand walking out t the water.: 0.9778186082839966
A young boy with surfboard in hand walking owut to the water.: 0.9928303956985474,A young boy with surfboard in hand walkinv out ti the water.: 0.9777886867523193
A young boy with surfboard in hand Rwalking out to the water.: 0.9928088784217834,A young Aboy with surfboard in hand walking out to Vthe water.: 0.9777755737304688
A young boy with surfboard in hand rwalking out to the water.: 0.9928088784217834,A young boy with surfboard i and walking out to the water.: 0.9777742624282837
A young boy with surfboard in hand walking out to Zthe water.: 0.9928048849105835,A young boy with surfboard in hand walking oQt ot the water.: 0.9777700901031494
A young boy with surfboard in hand walking out to zthe water.: 0.9928048849105835,A young boy with surfboard in hand walking ouh t the water.: 0.9776384830474854
A young boy with surfboard in hand walking Jout to the water.: 0.9927770495414734,A young boy with surfboard in hand walking ou to hhe water.: 0.9776219725608826
A young boy with surfboard in hand walking jout to the water.: 0.9927770495414734,A Goung boy with surfboard in hand walking out to thE water.: 0.9776145219802856
A young boy with surfboard in hand walking ouU to the water.: 0.9927493929862976,A young boy with surfboard in hand walkinV out ho the water.: 0.9775965213775635
A young boy with surfboard in hand walking ouu to the water.: 0.9927493929862976,A young boy wtih surfboard in hand walking Zout to the water.: 0.9775772094726562
A young boy with surfboard in hand walking Fout to the water.: 0.9927268028259277,A young boy with surfboarf in hand Twalking out to the water.: 0.9775392413139343
A young boy with surfboard in hand walking fout to the water.: 0.9927268028259277,A young boy with surfboard iw hand walking Put to the water.: 0.9775102734565735
A young boy with surfboard in hand walking Oout to the water.: 0.9926974773406982,A young boy with surfboard iT hand walking out to hhe water.: 0.9775041341781616
A young boy with surfboard in hand walking oOut to the water.: 0.9926974773406982,A young boy with surfboard Sin hand walking iut to the water.: 0.9774997234344482
A young boy with surfboard in hand walking oout to the water.: 0.9926974773406982,A young boy with surfboard in hand walking oJut to hthe water.: 0.9774212837219238
A young boy with surfboard in hand walking Dout to the water.: 0.9926916360855103,A young boy with surfboard in hand walking out t teh water.: 0.9773963093757629
A young boy with surfboard in hand walking dout to the water.: 0.9926916360855103,A young boy with surfboard in and walking oGt to the water.: 0.9773082733154297
A young boy with surfboard in hand walking out Wo the water.: 0.9925829768180847,A young boy with surfboard in whand walking ou to the water.: 0.9772627949714661
A young boy with surfboard in hand walking out wo the water.: 0.9925829768180847,A young boy with surfboard iYn hand walking ou to the water.: 0.9772512316703796
A young boy with surfboard in hand walking oXut to the water.: 0.9924750924110413,A young boy with surfboard in hand Hwalking out t the water.: 0.977195143699646
A young boy with surfboard in hand walking oxut to the water.: 0.9924750924110413,A younj boy with surfboard in hand walking out To the water.: 0.9771825075149536
A young boy with surfboard in hand walking out Fo the water.: 0.9924108982086182,A young boy with surfboard in hand walking out ho tbe water.: 0.9771705865859985
A young boy with surfboard in hand walking out fo the water.: 0.9924108982086182,A young boy witW surfboard in hand walking Put to the water.: 0.9770705103874207
A young Aboy with surfboard in hand walking out to the water.: 0.9923349022865295,A young boy with surfboard Min hand walking ou to the water.: 0.9769943952560425
A young aboy with surfboard in hand walking out to the water.: 0.9923349022865295,A young boy with surfboard iH hand walking ou to the water.: 0.976977527141571
A young boy with surfboard in hand walking ouQt to the water.: 0.9923194646835327,A young boy with surfboard in hand walking out to he wter.: 0.976966381072998
A young boy with surfboard in hand walking ouqt to the water.: 0.9923194646835327,A young boy with surfboard in hand walking out ro tFhe water.: 0.9769470691680908
A Vyoung boy with surfboard in hand walking out to the water.: 0.992277979850769,A young boy with surfboard Uin hand walking ou to the water.: 0.9769256711006165
A vyoung boy with surfboard in hand walking out to the water.: 0.992277979850769,A young boy with surfboard iin hand walkiVg out to the water.: 0.9768303632736206
A young boy with surfboard in hand walking out tOo the water.: 0.9921903610229492,A young boy with surfboard in hand walking Nut o the water.: 0.9768014550209045
A young boy with surfboard in hand walking out too the water.: 0.9921903610229492,A young boy with surfboard in hand walking out vo te water.: 0.9767655730247498
A young boy with surfboard in hand walking Gut to the water.: 0.9921849966049194,A young boy with surfboarB in hand walking oPt to the water.: 0.976762592792511
A young boy with surfboard in hand walking gut to the water.: 0.9921849966049194,A young boy with surfboard in hand walking Mout to teh water.: 0.976760983467102
A young boy with surfboard in hand walking ouVt to the water.: 0.9921160340309143,A young boy wtih surfboard in hand walking ouUt to the water.: 0.9767137765884399
A young boy with surfboard in hand walking ouvt to the water.: 0.9921160340309143,A young boy wibh surfboard in hand walking ou to the water.: 0.9766854047775269
A young boy with surfboard in hand walking ouG to the water.: 0.9921088814735413,A young boy wiph surfboard in hand walking out t the water.: 0.9766151309013367
A young boy with surfboard in hand walking oug to the water.: 0.9921088814735413,A young boy with surfboard in hand walkng Xout to the water.: 0.9766029119491577
A young boy with surfboard in hand walking Tout to the water.: 0.9921022653579712,A young boy with surfboard iGn hand walking ou to the water.: 0.9765936732292175
A young boy with surfboard in hand walking tout to the water.: 0.9921022653579712,A young boy wtih Ksurfboard in hand walking out to the water.: 0.97649747133255
A young boy with surfboard in hand walking oMut to the water.: 0.992055356502533,A young boy with surfboard in hand walking out yto thre water.: 0.9764515161514282
A young boy with surfboard in hand walking omut to the water.: 0.992055356502533,A young boy with surfboard in hand walkinlg put to the water.: 0.9764221906661987
A young boy with surfboard in hand walkEing out to the water.: 0.9920544028282166,A young boy wiht surfboard in hand walking out t the water.: 0.976353108882904
A young boy with surfboard in hand walkeing out to the water.: 0.9920544028282166,A young boy with surfboard in hand walking okt to tOe water.: 0.9763363003730774
A young boy with surfboard in hand walking ouJt to the water.: 0.9920419454574585,A young boy with surfboard in hand walkig out fo the water.: 0.9763104915618896
A young boy with surfboard in hand walking oujt to the water.: 0.9920419454574585,A young boy with surfboard in hsnd walking out t the water.: 0.9762937426567078
A young boy with surfboard in hand walking out to Vthe water.: 0.9920200705528259,A young boy with surfboard in hand walking lut to he water.: 0.9762235283851624
A young boy with surfboard in hand walking out to vthe water.: 0.9920200705528259,A oyoung boy wtih surfboard in hand walking out to the water.: 0.9761632680892944
A young boy with surfboard in hand walkYng out to the water.: 0.9919834733009338,A young boy with surfboard in hand walking kut t the water.: 0.9761509299278259
A young boy with surfboard in hand walkyng out to the water.: 0.9919834733009338,A young boy with surfboard in hand walkig out t the water.: 0.9761019945144653
A young boy with surfboard in hand walking ouQ to the water.: 0.9918981194496155,A young boy with surfboard in hand walking ouh o the water.: 0.9760857820510864
A young boy with surfboard in hand walking ouq to the water.: 0.9918981194496155,A young boy with surfboard in hand walking ou yo the water.: 0.9760653972625732
A young boy with surfboard in hand walking Sut to the water.: 0.9918416142463684,A young boy wiith surfboard in hand walking out to yhe water.: 0.9760461449623108
A young boy with surfboard in hand walking sut to the water.: 0.9918416142463684,A young boy with surfboard Nin hand walkinG out to the water.: 0.9759950637817383
A Oyoung boy with surfboard in hand walking out to the water.: 0.991743266582489,A young boy with surfboard in hsnd walking out fo the water.: 0.9759927988052368
A oyoung boy with surfboard in hand walking out to the water.: 0.991743266582489,A young boy wih surfboard in hand walking dout to the water.: 0.97593754529953
A young boy with surfboard iF hand walking out to the water.: 0.9917265176773071,A young boy wtih surfboard in hand walking out dto the water.: 0.9759208559989929
A young boy with surfboard if hand walking out to the water.: 0.9917265176773071,A young boy with surfboard in hand walkin out to the wter.: 0.9759038686752319
A young boy with surfboard in hand walking oYt to the water.: 0.991633951663971,A young boy with surfboard in hand walking oug to te water.: 0.9758974313735962
A young boy with surfboard in hand walking oyt to the water.: 0.991633951663971,A young boy with surfboard in hand walking lut Nto the water.: 0.97587651014328
A young boy with surfboard iT hand walking out to the water.: 0.9916258454322815,A young boy with surfboard in and walking out vo the water.: 0.9757935404777527
A young boy with surfboard it hand walking out to the water.: 0.9916258454322815,A young boy with surfboard in hand walking iut t the water.: 0.975774347782135
A young boy with surfboard in hand walking out Lo the water.: 0.9916086196899414,A young boy with surfboard ij hand walking Eout to the water.: 0.9757742881774902
A young boy with surfboard in hand walking out lo the water.: 0.9916086196899414,A young boy with surfboard in hand walking ou to ghe water.: 0.9757583737373352
A young boy with Dsurfboard in hand walking out to the water.: 0.9915543794631958,A young boy with surfboard in hand walkinvg out fo the water.: 0.9757543802261353
A young boy with dsurfboard in hand walking out to the water.: 0.9915543794631958,A young boy with surfboard in hand Nwalking out fo the water.: 0.9757359623908997
A young boy with surfboard in hand walkin out to the water.: 0.9915398359298706,A young boy with surfboard in hand walking out fo tbe water.: 0.9756947159767151
A young boy with surfboard in hand walking oUut to the water.: 0.991497278213501,A young boy with surfgboard in hand walking ot to the water.: 0.9756651520729065
A young boy with surfboard in hand walking ouUt to the water.: 0.991497278213501,A young boy with surfboard in hpand walkin out to the water.: 0.9756541848182678
A young boy with surfboard in hand walking ouut to the water.: 0.991497278213501,A young boy with surfboard in hadn walking ou to the water.: 0.9756194949150085
A young boy with surfboard in hand walking out to Yhe water.: 0.9913960695266724,A young boy with surfboard in hand walking ouXt to fhe water.: 0.975608229637146
A young boy with surfboard in hand walking out to yhe water.: 0.9913960695266724,A young boy with surfboard Kin hant walking out to the water.: 0.975578248500824
A young boy with surfboard in hand walking oZt to the water.: 0.9913516640663147,A young boy with surfboard in hand walking ou to te water.: 0.9755701422691345
A young boy with surfboard in hand walking ozt to the water.: 0.9913516640663147,A young boy with surfboard in hand walking out o thVe water.: 0.9755577445030212
A young boy with surfboard in hand walking ouSt to the water.: 0.991325318813324,A young boy with surfboard iS hind walking out to the water.: 0.9755555391311646
A young boy with surfboard in hand walking oust to the water.: 0.991325318813324,A young boy with surfboard in hand walking out to he wtaer.: 0.9755523204803467
A young boy with surfboard in hand walking ou to the water.: 0.991317093372345,A young boy with surfboard in hand walking ouh ot the water.: 0.9755328893661499
A young boy with surfboard in hand walking ouPt to the water.: 0.9913148880004883,A young boy with surfboard in hand walking oukt to the waoer.: 0.975513219833374
A young boy with surfboard in hand walking oupt to the water.: 0.9913148880004883,A young boy with surfboard in hand walking ouy ro the water.: 0.9754812121391296
A young boy with surfboard in hand walking Wout to the water.: 0.9913089275360107,A young boy with surfboard in hand walking ou tk the water.: 0.9754734635353088
