Column 1,Column 2
A woman on a beach with four dogws and two large animals.: 0.9925540685653687,A woman on a beach with four dogWs and ywo large animals.: 0.9742879271507263
A woman on a Lbeach with four dogs and two large animals.: 0.9923422932624817,A woman on a beach with four dogs amd twl large animals.: 0.974242091178894
A woman on a lbeach with four dogs and two large animals.: 0.9923422932624817,A woman on a beach with four dogs and twK large animal.: 0.9742327332496643
A woman on a beach with four dogs and two Xlarge animals.: 0.9919412136077881,A woman in a beach with four dogo and two large animals.: 0.9742254018783569
A woman on a beach with four dogs and two xlarge animals.: 0.9919412136077881,A woman on a beach with four doGs and two large aniamls.: 0.9742013216018677
A woman on a beach with four dogs and two large animalW.: 0.9918244481086731,A woman on a beach with four dogw and fwo large animals.: 0.9741268157958984
A woman on a beach with four dogs and two large animalw.: 0.9918244481086731,A woman on a beach with four dog aLd two large animals.: 0.9740155339241028
A woman on a beach with four dogs and two Tlarge animals.: 0.9917745590209961,A woman oP a beach with four dog and two large animals.: 0.9739876389503479
A woman on a beach with four dogs and two tlarge animals.: 0.9917745590209961,A woman on a beach with four dogs and wo plarge animals.: 0.9738644361495972
A woman on a beach with four dogs and two large animalFs.: 0.9915921688079834,A woman on a beach with four dogs and teo karge animals.: 0.9737273454666138
A woman on a beach with four dogs and two large animalfs.: 0.9915921688079834,A woman on a beach with four dogs and wo larg animals.: 0.9737126231193542
A woman on a beach with four dogs and two large animalYs.: 0.9914742708206177,A woman in a beach with four dogs wnd two large animals.: 0.9736970663070679
A woman on a beach with four dogs and two large animalys.: 0.9914742708206177,A woman on a beach with four dog and two large animais.: 0.9736261963844299
A woman on a beach with four dogs and two Vlarge animals.: 0.9913269281387329,A woman on a beach with four dogs and wo large animalN.: 0.9736198782920837
A woman on a beach with four dogs and two vlarge animals.: 0.9913269281387329,A woman on a beach wth four dog and two large animals.: 0.973263144493103
A woman on a beach with four dogs aMd two large animals.: 0.991239070892334,A woman on a beach with four dogs and teo iarge animals.: 0.973250687122345
A woman on a beach with four dogs amd two large animals.: 0.991239070892334,A woman on a beach with four dogs and two ladrge aniMals.: 0.9732496738433838
A woman on a beach with four dogs and two large Aanimals.: 0.9912258386611938,A woman on a beach with four dogs and two laege animal.: 0.9732369184494019
A woman on a beach with four dogs and two large aAnimals.: 0.9912258386611938,A woman on a beach with four dog and two harge animals.: 0.9730377793312073
A woman on a beach with four dogs and two large aanimals.: 0.9912258386611938,A woman on a beach with four dogs hand to large animals.: 0.9729462265968323
A woman on a beach with four dogs and Rtwo large animals.: 0.9912179708480835,A woman on a beach with four doGgs Aand two large animals.: 0.972924530506134
A woman on a beach with four dogs and rtwo large animals.: 0.9912179708480835,A woman on a beach with four dogs and Ltwo large abimals.: 0.9728585481643677
A woman on a beach with four dogs and tOo large animals.: 0.9911730289459229,A woman on a beach with four dogs and teo lrge animals.: 0.9727274775505066
A woman on a beach with four dogs and too large animals.: 0.9911730289459229,A woman on a beach with four dog and two lxarge animals.: 0.9726918935775757
A woman on a beach with four dogs and two large animalWs.: 0.9909594655036926,A woman in a beach with four hdogs and two large animals.: 0.972582995891571
A woman on a beach with four dogs and two large animalws.: 0.9909594655036926,A woman on a beach with four ldogs and tow large animals.: 0.972547173500061
A woman on a beach with four dogs and two large aGimals.: 0.9909370541572571,A woman on a beach with four dogO and tw large animals.: 0.9724277257919312
A woman on a beach with four dogs and two large agimals.: 0.9909370541572571,A woman on a qbeach with four dogs amd two large animals.: 0.9723368883132935
A woman on a beach with four dogW and two large animals.: 0.9908716082572937,A woman on a beach with four dogs aGd to large animals.: 0.9721342325210571
A woman on a beach with four dogw and two large animals.: 0.9908716082572937,A woman on a beach with four dogs and twl largd animals.: 0.9718140959739685
A woman on a beach with four dogs and two large animalBs.: 0.9908652901649475,A woman on a beach with four dogFs and two large animls.: 0.9717898368835449
A woman on a beach with four dogs and two large animalbs.: 0.9908652901649475,A woman on a beach with four dogs and twwo arge animals.: 0.9717291593551636
A woman on a beach with four dogSs and two large animals.: 0.9906615018844604,A woman on a beach with four dogs ans to large animals.: 0.9716630578041077
A woman on a beach with four dogss and two large animals.: 0.9906615018844604,A wWoman on a beach with four dogs aDd two large animals.: 0.9715837240219116
A woman on a beach with four dogs aBnd two large animals.: 0.9905961751937866,A woman on a beach with four dogMs and two larbe animals.: 0.9712714552879333
A woman on a beach with four dogs abnd two large animals.: 0.9905961751937866,A woman on a beach with four dogs and two larve animlas.: 0.9711551070213318
A woman on a beach with four dogs and two Nlarge animals.: 0.9904596209526062,A woman on a beach wIth four dogs and tqo large animals.: 0.9710027575492859
A woman on a beach with four dogs and two nlarge animals.: 0.9904596209526062,A woman on a beach with four dogs wnd to large animals.: 0.9707854986190796
A woman on a beach with four dogs and wo large animals.: 0.9904182553291321,A woman on a beach with four dogs and tswo large animalS.: 0.970775306224823
A woman on a beach with four dogTs and two large animals.: 0.9903970956802368,A woman on a beach with four dogs and twl laege animals.: 0.9707371592521667
A woman on a beach with four dogts and two large animals.: 0.9903970956802368,A woman on a beach with four dog anUd two large animals.: 0.9706843495368958
A woman on a beach with four Adogs and two large animals.: 0.9901263117790222,A woman on a beach with eour dogs and two laRge animals.: 0.9706281423568726
A woman on a beach with four adogs and two large animals.: 0.9901263117790222,A woman on a beach with four dogs and ywo Hlarge animals.: 0.9705400466918945
A woman on a beach with four dogs and Dtwo large animals.: 0.9900853633880615,A woman on a beach with four dogs and teo Olarge animals.: 0.9705227613449097
A woman on a beach with four dogs and dtwo large animals.: 0.9900853633880615,A woman on a beach with four dogs an two large naimals.: 0.970500648021698
A woman on a beach with four dogs and two large animalY.: 0.9900736808776855,A woman on a beach with four dogs adn two large amimals.: 0.9704998731613159
A woman on a beach with four dogs and two large animaly.: 0.9900736808776855,A woman on a beach with four dogs and wo lrage animals.: 0.9704441428184509
A woman on a beach with four dogs and two large animalNs.: 0.9900382161140442,A woman on a beach with four dogs and lwo large animalws.: 0.9704344868659973
A woman on a beach with four dogs and two large animalns.: 0.9900382161140442,A woman on a beach with four dogs and teo alrge animals.: 0.9703778028488159
A woman on a beach with four dogs and two large aIimals.: 0.9900305867195129,A woman on a beach with four dogs and two lagge animal.: 0.970364511013031
A woman on a beach with four dogs and two large aiimals.: 0.9900305867195129,A woman on a beach with four dogw and two lareg animals.: 0.9702857136726379
A woman on a beach with four dogs and two large animalIs.: 0.9900093674659729,A woman on a beach with four dogs and two Mlarge banimals.: 0.9702845215797424
A woman on a beach with four dogs and two large animalis.: 0.9900093674659729,A woman on a beach with four dogss and to large animals.: 0.9702056646347046
A woman on a beach with four dogFs and two large animals.: 0.9899953007698059,A woman on a beach with four dogs nad two large ainimals.: 0.9701871871948242
A woman on a beach with four dogfs and two large animals.: 0.9899953007698059,A woman on a beach with four dogs amd tjwo large animals.: 0.9701178073883057
A woman on a beach with four dogs and Etwo large animals.: 0.9896109700202942,A woman on a beach with four dogs and twWo lare animals.: 0.9700934290885925
A woman on a beach with four dogs and etwo large animals.: 0.9896109700202942,A woman on a beacH with foyr dogs and two large animals.: 0.9700027108192444
A woman on a beach with four dogs and two large aOimals.: 0.9895287752151489,A woman on a beach with fou dogs and two lArge animals.: 0.9699723124504089
A woman on a beach with four dogs and two large aoimals.: 0.9895287752151489,A woman on a beach with four dogs and twa lagre animals.: 0.9698982238769531
A woman on a beach with four dogs and two large anEimals.: 0.9894744157791138,A woman on a beach with four dogs and tow large animal.: 0.9698809385299683
A woman on a beach with four dogs and two large aneimals.: 0.9894744157791138,A woman on a beach with four dogx and wo large animals.: 0.9698356986045837
A woman on a beach with four dogs and two large animalPs.: 0.9893936514854431,A woman on a beach with four dogs and two arge aXimals.: 0.9698027968406677
A woman on a beach with four dogs and two large animalps.: 0.9893936514854431,A woman on a beach with four dog and two large animaMls.: 0.9696412086486816
A woman on a beach with four dogs and twHo large animals.: 0.9893584847450256,A woman on a beach with four dogNs and wo large animals.: 0.9694837331771851
A woman on a beach with four dogs and twho large animals.: 0.9893584847450256,A woman on a beach with four dogs nad two large animal.: 0.9694303870201111
A woman on a beach with four dogs and two large aInimals.: 0.989348292350769,A woman on a beach with four dogs and tJwo laPge animals.: 0.9693657755851746
A woman on a beach with four dogs and two large ainimals.: 0.989348292350769,A wwoman on a beach with four dogq and two large animals.: 0.9693652987480164
A woman on a beach with four dogs and two large aRimals.: 0.9892577528953552,A woman on a beach with four dogs and two lrge animal.: 0.9692665338516235
A woman on a beach with four dogs and two large arimals.: 0.9892577528953552,A woman on a beach with four dogs and two arge naimals.: 0.969261646270752
A woman on a beach with four Ydogs and two large animals.: 0.9891254305839539,A woman on a beach with four dogs and hwo arge animals.: 0.9692600965499878
A woman on a beach with four ydogs and two large animals.: 0.9891254305839539,A woman on a beach with four dogz and twUo large animals.: 0.9692303538322449
A woman on a beach with four dogs and two large animalXs.: 0.9890532493591309,A woman on a beach with four dogz and two large naimals.: 0.969177782535553
A woman on a beach with four dogs and two large animalxs.: 0.9890532493591309,A woman on a beach with four dogs and tRwo latrge animals.: 0.9691755175590515
A woman on a beach with four dogs and twT large animals.: 0.9890450239181519,A woman on a beach with four dogs and wo lardge animals.: 0.9691405296325684
A woman on a beach with four dogs and twt large animals.: 0.9890450239181519,A woman on a beach with four dogs and vtwo large animales.: 0.9691387414932251
A woman on a beach with four dogs and two large animalCs.: 0.9890116453170776,A woman on a beach with four dogs and twl rarge animals.: 0.9690927863121033
A woman on a beach with four dogs and two large animalcs.: 0.9890116453170776,A woman on a beach with four dogs nad two large abimals.: 0.9690805077552795
A woman on a beach with four dogs and two large Canimals.: 0.9890092611312866,A woman on a beach with four dogs and two lagrge tanimals.: 0.9690720438957214
A woman on a beach with four dogs and two large canimals.: 0.9890092611312866,A woman on a beach with four dogs and two lare animalBs.: 0.969059944152832
A woman on a beach with four dogs and two large animalGs.: 0.9889916181564331,A Woman on a beach with four dogs and two lagre animals.: 0.9690097570419312
A woman on a beach with four dogs and two large animalgs.: 0.9889916181564331,A woman on a beach with four dogs nad two large canimals.: 0.9689595103263855
A woman on a beach with four dogMs and two large animals.: 0.988987922668457,A woman on a beach with four dUgs an two large animals.: 0.9689338207244873
A woman on a beach with four dogms and two large animals.: 0.988987922668457,A woman In a beach with four dogs and two lare animals.: 0.9689264297485352
A woman on a beach with four dogs and Ltwo large animals.: 0.9889811277389526,A woman in a beach with four dogs and two lare animals.: 0.9689264297485352
A woman on a beach with four dogs and ltwo large animals.: 0.9889811277389526,A woman on a beach with four Dogs and two larhe animals.: 0.9687944650650024
A woman on a beach with four dogs and twL large animals.: 0.9889169931411743,A woman on a beach with four dogs adn two large aniImals.: 0.9687337279319763
A woman on a beach with four dogs and twl large animals.: 0.9889169931411743,A woman on a beach with four dogs and Jtwo large naimals.: 0.9685456156730652
A woman on a beach with four dogs and two large Fanimals.: 0.9889068603515625,A woman on a beach with four dogs and wo lOrge animals.: 0.968410074710846
A woman on a beach with four dogs and two large fanimals.: 0.9889068603515625,A woman on a beach with four dogs and to large animalMs.: 0.9683358073234558
A woman on a beach with four dogs and two large aWimals.: 0.988464891910553,A woman on a beach with four dogs and etwo largr animals.: 0.9683055877685547
A woman on a beach with four dogs and two large awimals.: 0.988464891910553,A woman in a beach with four dogs and two larg animals.: 0.9682713747024536
A woman on a beach with four dogYs and two large animals.: 0.988369882106781,A woman on a beach with four dogs and two larfe abimals.: 0.9682453274726868
A woman on a beach with four dogys and two large animals.: 0.988369882106781,A woman on a beach with four dogs an two qlarge animals.: 0.9681328535079956
A woman on a beach with four dogs and two large aAimals.: 0.9883437156677246,A woman on a beach with four dogs adn wo large animals.: 0.9680976867675781
A woman on a beach with four dogs and two large aaimals.: 0.9883437156677246,A woman on a beach with four dogs and two laege aXimals.: 0.9680408835411072
A woman on a beach with four dogs and two large Hanimals.: 0.9882941246032715,A woman on a beach with four dogs and wo karge animals.: 0.9679475426673889
A woman on a beach with four dogs and two large hanimals.: 0.9882941246032715,A woman in a beach with four dogs and tow large animals.: 0.9679380655288696
A woman on a beach with four dogs and two Wlarge animals.: 0.9881767630577087,A woman on a beach with four dogs and two lHrge animalS.: 0.9678655862808228
A woman on a beach with four dogs and two wlarge animals.: 0.9881767630577087,A woman on a beach with four dogs amd Lwo large animals.: 0.967846155166626
A woman on a beach with four dogs and two large aCimals.: 0.9881686568260193,A woman on a beach with four dogq and tow large animals.: 0.9678237438201904
A woman on a beach with four dogs and two large acimals.: 0.9881686568260193,A woman on a beach with four dogs and wo alrge animals.: 0.9674235582351685
A woman on a beach with four dogs and two large animalF.: 0.9881541132926941,A woman on a beach with four dogs and twQo arge animals.: 0.9673647880554199
A woman on a beach with four dogs and two large animalf.: 0.9881541132926941,A woman on a beach with four dogs aMd two large aniamls.: 0.9673140645027161
A woman on a beach with Ufour dogs and two large animals.: 0.9881213307380676,A woman on a beach with four dogs and Ltwo larg animals.: 0.9672805070877075
A woman on a beach with ufour dogs and two large animals.: 0.9881213307380676,A woman on a beach with four dogs and tUo Nlarge animals.: 0.9672083258628845
A woman on a beach with four dogs and two large aUimals.: 0.988106906414032,A woman in a beach with four dogs aDd two large animals.: 0.9672032594680786
A woman on a beach with four dogs and two large auimals.: 0.988106906414032,A woman on a beach with four dog and two lagre animals.: 0.9672022461891174
A woman on a beach with four dogs and two large animalE.: 0.9880291819572449,A woman on a beach with four dogs an two large animlas.: 0.9671964645385742
A woman on a beach with four dogs and two large animale.: 0.9880291819572449,A woman on a beach with four dog and two larye animals.: 0.9671875834465027
A woman on a beach with four dogs and two large anYimals.: 0.9880273938179016,A woman on a beach with four dogs aDnd Ywo large animals.: 0.9671612977981567
A woman on a beach with four dogs and two large anyimals.: 0.9880273938179016,A woman on a beach with four doYgs and wo large animals.: 0.9670896530151367
A woman on a beach with four dogs and Ytwo large animals.: 0.9879013299942017,A woman on a beach with four dogs and two larze abimals.: 0.9670038819313049
A woman on a beach with four dogs and ytwo large animals.: 0.9879013299942017,A woman on a beach with four dogl adn two large animals.: 0.966950535774231
A woman on a beach with four dogs and two large Ganimals.: 0.9878979325294495,A woman on a beach with four dogl and Otwo large animals.: 0.9668647050857544
A woman on a beach with four dogs and two large ganimals.: 0.9878979325294495,A woman On a beach with four dogs and two lage animals.: 0.9668334722518921
A woman on a beach with four dogs and two large Unimals.: 0.9878329038619995,A woman on a beach with four dogs and tow Qlarge animals.: 0.9667885899543762
A woman on a beach with four dogs and two large unimals.: 0.9878329038619995,A woman on a beach with four dogs and tow larve animals.: 0.9666914343833923
A woman on a beach with four dogs and two large Enimals.: 0.9877500534057617,A woman on a beach with four dog and two lrage animals.: 0.9665873050689697
A woman on a beach with four dogs and two large enimals.: 0.9877500534057617,A woman on a beach with four dogs and wo zarge animals.: 0.9665451645851135
A woman on a beach with four dogs aSnd two large animals.: 0.9877334237098694,A woman on a beach with four dogs aMd two alrge animals.: 0.9664929509162903
A woman on a beach with four dogs asnd two large animals.: 0.9877334237098694,A woman on a beach with for dogGs and two large animals.: 0.9664040207862854
A woman on a beach with four dogs and two large animalC.: 0.9877259135246277,A woman on a beach with four dogs and qwo lazrge animals.: 0.9663688540458679
A woman on a beach with four dogs and two large animalc.: 0.9877259135246277,A woman in a beach with four dogs and two alrge animals.: 0.9663670063018799
A woman on a beach with four dogs and two large animalN.: 0.9877193570137024,A woman on a beach with four dogL and tw large animals.: 0.9663243889808655
A woman on a beach with four dogs and two large animaln.: 0.9877193570137024,A woman on a beach with four dogs and wo lareg animals.: 0.9662588834762573
A woman on a beach with four dogs and two large Tanimals.: 0.9875708222389221,A woman on a beach with four doggs and two lamrge animals.: 0.9661535024642944
A woman on a beach with four dogs and two large tanimals.: 0.9875708222389221,A woman on a beach with four dogs and two larAe naimals.: 0.9660822153091431
A woman on a beach with four doGgs and two large animals.: 0.9875532984733582,A woman on a beach with four dogs and tjwo labge animals.: 0.9660190939903259
A woman on a beach with four dogGs and two large animals.: 0.9875532984733582,A woman on a beach with four dogs amd tow large animals.: 0.9659698605537415
A woman on a beach with four doggs and two large animals.: 0.9875532984733582,A woman on a beach with four dogs and two larZe Panimals.: 0.9659658074378967
A woman on a beach with four dogs and two large anIimals.: 0.9875322580337524,A woman on a beach with four dogs and Ewo larnge animals.: 0.9659422039985657
A woman on a beach with four dogs and two large aniImals.: 0.9875322580337524,A woman on a beach with four dogs and to large animls.: 0.9659325480461121
A woman on a beach with four dogs and two large aniimals.: 0.9875322580337524,A woman in a beach with oour dogs and two large animals.: 0.9659292101860046
A woman on a beach with four dogZ and two large animals.: 0.9875321984291077,A woman on a beach with four dogPs and tow large animals.: 0.9658322334289551
A woman on a beach with four dogz and two large animals.: 0.9875321984291077,A woman on a beach with four dogs anY to large animals.: 0.9656996130943298
A woman on a beach with four dogs and Jtwo large animals.: 0.9874895215034485,A woman on a beach with four dogs adn to large animals.: 0.9656988382339478
A woman on a beach with four dogs and jtwo large animals.: 0.9874895215034485,A woman on a beach with fouRr dog and two large animals.: 0.9656573534011841
A woman on a beach with four dogs and Btwo large animals.: 0.9874634146690369,A woman on a beach with four dogs and wo ladge animals.: 0.9656073451042175
A woman on a beach with four dogs and btwo large animals.: 0.9874634146690369,A woman on a beach with four dogw and gwo large animals.: 0.9655779004096985
A woman on a beach with four dogBs and two large animals.: 0.987411618232727,A woman on a beach with four dogp an two large animals.: 0.9655603766441345
A woman on a beach with four dogbs and two large animals.: 0.987411618232727,A woman on a beach with four dogs nad two large animlas.: 0.9655420184135437
A woman on a beach with four dogM and two large animals.: 0.987405002117157,A woman on a beach with four dogs and gwo Ylarge animals.: 0.9654326438903809
A woman on a beach with four dogm and two large animals.: 0.987405002117157,A woman on a beach with four dogw and twOo large animals.: 0.9654194116592407
A woman on a beach with four dogs and two large Eanimals.: 0.9874023795127869,A woman on a beach with four dogs and two lwrge animalw.: 0.9654184579849243
A woman on a beach with four dogs and two large eanimals.: 0.9874023795127869,A woman on a beach wth four dogs and two Llarge animals.: 0.9654098749160767
A woman on a beach with four dogs and Gtwo large animals.: 0.9873764514923096,A woman on a beach with four dogs and tpwo large abimals.: 0.9653608798980713
A woman on a beach with four dogs and gtwo large animals.: 0.9873764514923096,A woman in a beach with four dogs and two lMarge animals.: 0.9652103185653687
A woman on a beach with four dogs and Ftwo large animals.: 0.987332820892334,A woman on a beach with four dogs and tw large animalgs.: 0.9652007818222046
A woman on a beach with four dogs and ftwo large animals.: 0.987332820892334,A woman on a beach with four dogs adn two large animlas.: 0.9651972055435181
A woman on a beach with four dogs and Ntwo large animals.: 0.9872919321060181,A woman on a beach with four dogs and tow Rarge animals.: 0.965150773525238
A woman on a beach with four dogs and ntwo large animals.: 0.9872919321060181,A woman on a beach with four dogs and tLo large animal.: 0.965145468711853
A woman on a beach with four dogs and two large animEls.: 0.98720782995224,A woman on a beach with four dogs adn two large animale.: 0.9650612473487854
A woman on a beach with four dogs and two large animels.: 0.98720782995224,A woman on a beach with four dogs adn two large naimals.: 0.9650251269340515
A woman on a beach with fouRr dogs and two large animals.: 0.987170398235321,A woman on a beach with four dogs and hwo glarge animals.: 0.9650111794471741
A woman on a beach with fourr dogs and two large animals.: 0.987170398235321,A woman on a beach with four dogs and Owo large animal.: 0.9649792909622192
A woman on a beach with four dogs and two Hlarge animals.: 0.987136960029602,A woman on a beach with four dogs and two alrge naimals.: 0.9648813009262085
A woman on a beach with four dogs and two hlarge animals.: 0.987136960029602,A woman on a beach with four dogs and twp large animal.: 0.9647813439369202
A woman on a beach with four doQgs and two large animals.: 0.9871309399604797,A woman on a beach with four dogs and twX lage animals.: 0.9647694826126099
A woman on a beach with four doqgs and two large animals.: 0.9871309399604797,A woman on a beach with four dogq and two large animais.: 0.9646925330162048
A woman on a beach with four dogs and two large Panimals.: 0.9871191382408142,A woman on a beach with four dogs and wo larye animals.: 0.9645452499389648
A woman on a beach with four dogs and two large panimals.: 0.9871191382408142,A woman on a beach with four dogs and fwo arge animals.: 0.9645103812217712
A woman on a beach with four dogs and two large Ranimals.: 0.987095296382904,A woman on a beach with four dogs and fwo lafge animals.: 0.9644177556037903
A woman on a beach with four dogs and two large ranimals.: 0.987095296382904,A woman on a beach with four dogs and two larg anIimals.: 0.9643259048461914
