Column 1,Column 2
A large white dog is sittiNg on a bench beside an elderly man.: 1.0,A large white dog is sittimg on a bEnch beside an elderly man.: 0.9838966131210327
A large white dog is sittinG on a bench beside an elderly man.: 1.0,A large white dog is sittimg on a bench beside a elderly man.: 0.9838157892227173
A large white dog is sitting On a bench beside an elderly man.: 1.0,A large white dog is sitting oen a bench beside a elderly man.: 0.9833382964134216
A large white dog is sitting oN a bench beside an elderly man.: 1.0,A large white dog si sitting on a bench beside a elderly man.: 0.983198344707489
A large white dog is sitting on a Bench beside an elderly man.: 1.0,A large white dog is sittung on a bench beside a elderly man.: 0.9829129576683044
A large white dog is sitting on a bEnch beside an elderly man.: 1.0,A large white dog is sitting Zon a bench beside a elderly man.: 0.9828606247901917
A large white dog is sitting on a beNch beside an elderly man.: 1.0,A large white dog is sittYing on a bench eside an elderly man.: 0.9824501276016235
A large white dog is sitting on a benCh beside an elderly man.: 1.0,A large white dog is sittnig on a bench beside a elderly man.: 0.9823207259178162
A large white dog is sitting on a bencH beside an elderly man.: 1.0,A large white doG is sitting o a bench beside an elderly man.: 0.9820703268051147
A large white dog is sitting on a bench Beside an elderly man.: 1.0,A large white dog is sitting o a bench beside An elderly man.: 0.9820703268051147
A large white dog is sitting on a bench bEside an elderly man.: 1.0,A large white dog is sitmting on a bench beside aN elderly man.: 0.9818909168243408
A large white dog is sitting on a bench beSide an elderly man.: 1.0,A large white dog As sitting on a bench beside On elderly man.: 0.9818274974822998
A large white dog is sitting on a bench besIde an elderly man.: 1.0,A large white dog is Xsitting on a bench beside a elderly man.: 0.9817031621932983
A large white dog is sitting on a bench besiDe an elderly man.: 1.0,A large white dog s sitting on a Vbench beside an elderly man.: 0.9810786843299866
A large white dog is sitting on a bench besidE an elderly man.: 1.0,A large white dog is sittiug on a bench beside a elderly man.: 0.9810137152671814
A large white dog is sitting on a bench beside An elderly man.: 1.0,A large white dog is sittivg on a bench beside a elderly man.: 0.9807932376861572
A large white dog is sitting on a bench beside aN elderly man.: 1.0,A large white dog is sitting on a bench heside a elderly man.: 0.9807841181755066
A large white dog is sitting on a bench beside an Elderly man.: 1.0,A large white dog s sitting on a bench Ceside an elderly man.: 0.9806740880012512
A large white dog is sitting on a bench beside an eLderly man.: 1.0,A large white dog s sittig on a bench beside an elderly man.: 0.9806339740753174
A large white dog is sitting on a bench beside an elDerly man.: 1.0,A large white dog si sitting in a bench beside an elderly man.: 0.9798866510391235
A large white dog is sitting on a bench beside an eldErly man.: 1.0,A large white dog is sitting Wn a bench beside a elderly man.: 0.979840099811554
A large white dog is sitting on a bench beside an eldeRly man.: 1.0,A large white dog is stiting on a bench beside a elderly man.: 0.9797589778900146
A large white dog is sitting on a bench beside an elderLy man.: 1.0,A large white dog jis sitting on a bench Beside an elderly man.: 0.9794508814811707
A large white dog is sitting on a bench beside an elderlY man.: 1.0,A largE white dog ivs sitting on a bench beside an elderly man.: 0.9794411659240723
A large white dog is sitting on a bench beside an elderly Man.: 1.0,A large white dog is sitting on a bench besiRe a elderly man.: 0.9794045686721802
A large white dog is sitting on a bench beside an elderly mAn.: 1.0,A large white dog iVs sitting on a bench beside a elderly man.: 0.9792463779449463
A large white dog is sitting on a bench beside an elderly maN.: 1.0,A large white Dog Cs sitting on a bench beside an elderly man.: 0.9792227149009705
A large white dog is sitting on a bench beside an elderly man.: 1.0,A large white dog is sitting on a bench besidJe a elderly man.: 0.9791557192802429
A large white dog is sitting on a bench beside a elderly man.: 0.9997552037239075,A large white dog is sitting on a bench beside a elderly an.: 0.9791385531425476
A large white dog is sitting on a bench beside an Oelderly man.: 0.9980104565620422,A large white dog is jsitting oEn a bench beside an elderly man.: 0.9790923595428467
A large white dog is sitting on a bench beside an oelderly man.: 0.9980104565620422,A large white dog is sijting on a bench beside a elderly man.: 0.9789738655090332
A large white dog is sitting on a bench Ebeside an elderly man.: 0.9971028566360474,A large white dog is sitting on a bench veside a elderly man.: 0.9788293242454529
A large white dog is sitting on a bench ebeside an elderly man.: 0.9971028566360474,A large white dog is sitting ton a bench beside An elderly man.: 0.9780999422073364
A large white dog is sitting In a bench beside an elderly man.: 0.9968147277832031,A large white dog is sittiIng on a bench qbeside an elderly man.: 0.9780220985412598
A large white dog is sitting in a bench beside an elderly man.: 0.9968147277832031,A large white dog s sittibg on a bench beside an elderly man.: 0.9779679775238037
A large white dog is Hsitting on a bench beside an elderly man.: 0.9965299963951111,A large white dog is zitting on a bench beside a elderly man.: 0.9777674674987793
A large white dog is hsitting on a bench beside an elderly man.: 0.9965299963951111,A lLarge white dog cis sitting on a bench beside an elderly man.: 0.9777467250823975
A large white dog is Lsitting on a bench beside an elderly man.: 0.9958962798118591,A large white dog is sittting on a bench heside an elderly man.: 0.9776175618171692
A large white dog is lsitting on a bench beside an elderly man.: 0.9958962798118591,A large white dog s sitting on a bench oeside an elderly man.: 0.9775357246398926
A large white dog is Vsitting on a bench beside an elderly man.: 0.9957000613212585,A large white dog is sihting on a bench beside a elderly man.: 0.977482259273529
A large white dog is vsitting on a bench beside an elderly man.: 0.9957000613212585,A Hlarge white dog is sitting en a bench beside an elderly man.: 0.9773744940757751
A large white dog is sitting on a bench Abeside an elderly man.: 0.995603084564209,A large white dog is sitting on a bench besjde a elderly man.: 0.9772568345069885
A large white dog is sitting on a bench abeside an elderly man.: 0.995603084564209,A large white dog iw sitting on a bench beside a elderly man.: 0.9772496223449707
A large white dog is sittYing on a bench beside an elderly man.: 0.9952664375305176,A large white dog js sitting o a bench beside an elderly man.: 0.9768792986869812
A large white dog is sittying on a bench beside an elderly man.: 0.9952664375305176,A large white dog is sitfting on a bench besidd an elderly man.: 0.9766847491264343
A large white dog is sittPing on a bench beside an elderly man.: 0.995163083076477,A large white Dog is sitting on a bench beide an elderly man.: 0.9765393137931824
A large white dog is sittping on a bench beside an elderly man.: 0.995163083076477,A large white dog is sitting on a bench beide aN elderly man.: 0.9765393137931824
A large white dog is Jsitting on a bench beside an elderly man.: 0.9951048493385315,A large white dog is sitAing on a bench heside an elderly man.: 0.9764934778213501
A large white dog is jsitting on a bench beside an elderly man.: 0.9951048493385315,A large white dog s sitoing on a bench beside an elderly man.: 0.9764718413352966
A large white dog is sittNing on a bench beside an elderly man.: 0.9949837327003479,A large white dog Kis sitting on a bench bAside an elderly man.: 0.97588711977005
A large white dog is sittning on a bench beside an elderly man.: 0.9949837327003479,A large white dog Rs sitting on a bench beside a elderly man.: 0.9758614301681519
A large white dog is Qsitting on a bench beside an elderly man.: 0.9947735071182251,A large white dog Kis sitting on a bench beide an elderly man.: 0.9757394194602966
A large white dog is qsitting on a bench beside an elderly man.: 0.9947735071182251,A large white dog is sittiog on a bench beside a elderly man.: 0.9750890731811523
A large white dog is sittZing on a bench beside an elderly man.: 0.9947399497032166,A large white dog is sittnig in a bench beside an elderly man.: 0.9750762581825256
A large white dog is sittzing on a bench beside an elderly man.: 0.9947399497032166,A large white dog in sitting on a bench neside an elderly man.: 0.975045382976532
A large white dog s sitting on a bench beside an elderly man.: 0.9947333335876465,A large white dog iqs sitting on a bench bewide an elderly man.: 0.9748855829238892
A Llarge white dog is sitting on a bench beside an elderly man.: 0.9947152733802795,A large white dog is sittging on a bench besiade an elderly man.: 0.9748136401176453
A lLarge white dog is sitting on a bench beside an elderly man.: 0.9947152733802795,A large white dog is sitting oyn a bench beside a elderly man.: 0.9746314883232117
A llarge white dog is sitting on a bench beside an elderly man.: 0.9947152733802795,A large white dog is sitting on a bench besidPe a elderly man.: 0.9746124744415283
A large white dog is sitting on a bench Hbeside an elderly man.: 0.9946527481079102,A large white dog is sittinYg on a bench beside a elderly man.: 0.9746050238609314
A large white dog is sitting on a bench hbeside an elderly man.: 0.9946527481079102,A large white dog s sitting on a bench heside an elderly man.: 0.9744831323623657
A large white dog is Nsitting on a bench beside an elderly man.: 0.9946396946907043,A large white dog is sitting oOn a bench beaside an elderly man.: 0.9744019508361816
A large white dog is nsitting on a bench beside an elderly man.: 0.9946396946907043,A large white dog iws sitting o a bench beside an elderly man.: 0.9743438959121704
A large white dog is Rsitting on a bench beside an elderly man.: 0.9946362376213074,A large white dog is sittiing on a bench beside an elderly men.: 0.9739433526992798
A large white dog is rsitting on a bench beside an elderly man.: 0.9946362376213074,A large white dog si sitting on a bench abeside an elderly man.: 0.9739375114440918
A large white dog is sitting on a bench Mbeside an elderly man.: 0.9945513010025024,A large white dog is sotting on a bench beside a elderly man.: 0.973713755607605
A large white dog is sitting on a bench mbeside an elderly man.: 0.9945513010025024,A large white dog Vis sitting on a bench besjde an elderly man.: 0.9736601114273071
A large white dog is siTtting on a bench beside an elderly man.: 0.9945247173309326,A large white dog si sitting on a bench besidd an elderly man.: 0.9736281037330627
A large white dog is sitTting on a bench beside an elderly man.: 0.9945247173309326,A large white dog s sitting on a bench beide an elderly man.: 0.973577618598938
A large white dog is sittTing on a bench beside an elderly man.: 0.9945247173309326,A large white dog Cis sitting o a bench beside an elderly man.: 0.9733613133430481
A large white dog is sittting on a bench beside an elderly man.: 0.9945247173309326,A large white dog is sitting on a bench besife a elderly man.: 0.9733418226242065
A large white dog is sittGing on a bench beside an elderly man.: 0.9944783449172974,A large white dog si sitting on a bench bewide an elderly man.: 0.9731384515762329
A large white dog is sittging on a bench beside an elderly man.: 0.9944783449172974,A large white dog is stting in a bench beside an elderly man.: 0.9729667901992798
A large white dog is sitting on a bench Zbeside an elderly man.: 0.9942812919616699,A large white dog is sotting on a bench Beside an elderly man.: 0.9727808237075806
A large white dog is sitting on a bench zbeside an elderly man.: 0.9942812919616699,A large white dog is sitting on a bench beside a elderly aan.: 0.9727694392204285
A large white dog is sitting on a bench Sbeside an elderly man.: 0.9942446947097778,A large white dog Ois sitting o a bench beside an elderly man.: 0.9726992249488831
A large white dog is sitting on a bench sbeside an elderly man.: 0.9942446947097778,A large white dog js stiting on a bench beside an elderly man.: 0.9726621508598328
A large white dog is sittBing on a bench beside an elderly man.: 0.994204044342041,A large white dog iNs sittiYg on a bench beside an elderly man.: 0.9725159406661987
A large white dog is sittbing on a bench beside an elderly man.: 0.994204044342041,A large white dog is sitting on a bench heside aS elderly man.: 0.9724576473236084
A large white dog is sitting on a Lbench beside an elderly man.: 0.9941725134849548,A large white dog s sitting ogn a bench beside an elderly man.: 0.9723703265190125
A large white dog is sitting on a lbench beside an elderly man.: 0.9941725134849548,A large white dog si sitting on a bench beside an elderly men.: 0.9722495675086975
A large white dog is sitting En a bench beside an elderly man.: 0.9940992593765259,A large white dog s stting on a bench beside an elderly man.: 0.9722275733947754
A large white dog is sitting en a bench beside an elderly man.: 0.9940992593765259,A large white dog is sitting on a bench besde a elderly man.: 0.972227156162262
A large white dog is sitting on a bench Bbeside an elderly man.: 0.9937941431999207,A large white dog Vis sitting ln a bench beside an elderly man.: 0.9721357822418213
A large white dog is sitting on a bench bBeside an elderly man.: 0.9937941431999207,A large white dog iAs sitting on a bench beside a elderly man.: 0.9718151688575745
A large white dog is sitting on a bench bbeside an elderly man.: 0.9937941431999207,A large white dog is sittig on a bench beside in elderly man.: 0.9715752005577087
A large white dog iN sitting on a bench beside an elderly man.: 0.9937416315078735,A large white dog s sititng on a bench beside an elderly man.: 0.9713538885116577
A large white dog in sitting on a bench beside an elderly man.: 0.9937416315078735,A large white dog ais sitting on a bench beside a elderly man.: 0.9713384509086609
A large white dog is sittinS on a bench beside an elderly man.: 0.9935818314552307,A large white dog js sitting on a bench eside an elderly man.: 0.9712575674057007
A large white dog is sittins on a bench beside an elderly man.: 0.9935818314552307,A large white dog iNs sitting on a bench beside an elderly an.: 0.9712029099464417
A large white dog is sitting on a bench Dbeside an elderly man.: 0.9935745596885681,A large white dog si sittig on a bench beside an elderly man.: 0.9711737036705017
A large white dog is sitting on a bench dbeside an elderly man.: 0.9935745596885681,A large white dog is sitting on a bench beide a elderly man.: 0.971149742603302
A large white dog Vis sitting on a bench beside an elderly man.: 0.993057906627655,A large white dog s sitting on a bench beside an elderly an.: 0.970928966999054
A large white dog vis sitting on a bench beside an elderly man.: 0.993057906627655,A large white dog tis siQting on a bench beside an elderly man.: 0.9708452820777893
A Rlarge white dog is sitting on a bench beside an elderly man.: 0.9930165410041809,A large white dog is sitting on a qbench besidd an elderly man.: 0.9708048105239868
A rlarge white dog is sitting on a bench beside an elderly man.: 0.9930165410041809,A large white dog ls sitting on a bench besiDde an elderly man.: 0.9708039164543152
A large white dog is Gsitting on a bench beside an elderly man.: 0.9930071234703064,A large white dog ks sitting on a Ebench beside an elderly man.: 0.9708004593849182
A large white dog is gsitting on a bench beside an elderly man.: 0.9930071234703064,A large white dog is sitying on a bench bRside an elderly man.: 0.9707855582237244
A large white dog is sitting on a bench Lbeside an elderly man.: 0.9928926229476929,A large white dog si sitting on a bench besidL an elderly man.: 0.9706808924674988
A large white dog is sitting on a bench lbeside an elderly man.: 0.9928926229476929,A large white dog s sittihg on a bench beside an elderly man.: 0.9706637263298035
A large white dog is sitting on a bench Jbeside an elderly man.: 0.9927706718444824,A large white dog si Ksitting on a bench beside an elderly man.: 0.9699999690055847
A large white dog is sitting on a bench jbeside an elderly man.: 0.9927706718444824,A large white dog ih sitFting on a bench beside an elderly man.: 0.9699828624725342
A large white dog is sittDing on a bench beside an elderly man.: 0.9926695823669434,A large white dog s siyting on a bench beside an elderly man.: 0.969932496547699
A large white dog is sittding on a bench beside an elderly man.: 0.9926695823669434,A large white dog is sitting on a bench ebside a elderly man.: 0.9698972702026367
A large white dog As sitting on a bench beside an elderly man.: 0.9926329255104065,A large white dog si sitting oR a bench beside an elderly man.: 0.9696898460388184
A large white dog as sitting on a bench beside an elderly man.: 0.9926329255104065,A large white dog si sitting or a bench beside an elderly man.: 0.9696898460388184
A large white dog is sitting on a bench Nbeside an elderly man.: 0.9924740195274353,A large white dog is sitting On a bench bescde an elderly man.: 0.9692814350128174
A large white dog is sitting on a bench nbeside an elderly man.: 0.9924740195274353,A large white dog sis sitting on a bench beside a elderly man.: 0.9690262079238892
A large white dog is Ksitting on a bench beside an elderly man.: 0.9923321008682251,A large white dog is sitting on a bench bBside a elderly man.: 0.9688571095466614
A large white dog is ksitting on a bench beside an elderly man.: 0.9923321008682251,A large white dog iNs sitging on a bench beside an elderly man.: 0.968805193901062
A large white dog is sittVing on a bench beside an elderly man.: 0.9922462105751038,A large white dog is sitting no a bench beside a elderly man.: 0.9687641859054565
A large white dog is sittving on a bench beside an elderly man.: 0.9922462105751038,A large white dog is sitting in a bench besode an elderly man.: 0.9687213897705078
A large white dog is sitting on a bench Ybeside an elderly man.: 0.9921265840530396,A large white dog ls sitting o a bench beside an elderly man.: 0.9687120914459229
A large white dog is sitting on a bench ybeside an elderly man.: 0.9921265840530396,A large white dog is Sitting no a bench beside an elderly man.: 0.9686313271522522
A large white dog is sitting on a bench Ibeside an elderly man.: 0.9919987320899963,A large white dog is sitting no a bench beside An elderly man.: 0.9686313271522522
A large white dog is sitting on a bench ibeside an elderly man.: 0.9919987320899963,A large white dog is siting on a bench beside a elderly man.: 0.9685460329055786
A large white dog is sitting on a bench beside an Uelderly man.: 0.99196457862854,A large white dog si stiting on a bench beside an elderly man.: 0.9685133695602417
A large white dog is sitting on a bench beside an uelderly man.: 0.99196457862854,A large white dog cs sittYing on a bench beside an elderly man.: 0.968498706817627
A large white dog is sitting oWn a bench beside an elderly man.: 0.9919472932815552,A large white dog is sitting ln a bench beside a elderly man.: 0.9684435129165649
A large white dog is sitting own a bench beside an elderly man.: 0.9919472932815552,A large white dog is sitting in a bench beVide an elderly man.: 0.9684411287307739
A large white dog is sittKing on a bench beside an elderly man.: 0.9918487668037415,A large white dog s sitting uon a bench beside an elderly man.: 0.9683974981307983
A large white dog is sittking on a bench beside an elderly man.: 0.9918487668037415,A large white dog iJ sitting on a bench beside an elderly mAn.: 0.9682153463363647
A large white dog is sittLing on a bench beside an elderly man.: 0.9918422102928162,A large white dog ip sitting on a bench besidL an elderly man.: 0.9682052731513977
A large white dog is sittling on a bench beside an elderly man.: 0.9918422102928162,A large white dog s sitting on a bench eside an elderly man.: 0.9681629538536072
A large white dog is sittFing on a bench beside an elderly man.: 0.9917535781860352,A large white dog is sittiDg oF a bench beside an elderly man.: 0.968117356300354
A large white dog is sittfing on a bench beside an elderly man.: 0.9917535781860352,A large white dog is sitting on a bench bewide an elderly Gman.: 0.9680687189102173
A large white dog is sitting on a bench Tbeside an elderly man.: 0.9915727972984314,A large white dog s sitting on a bench besid an elderly man.: 0.9680602550506592
A large white dog is sitting on a bench tbeside an elderly man.: 0.9915727972984314,A large white dog si sitHting on a bench beside an elderly man.: 0.9680383205413818
A large white dog is sitting on a bench Gbeside an elderly man.: 0.991528332233429,A large white dog is sitting on a bench beside a elderly mman.: 0.9677697420120239
A large white dog is sitting on a bench gbeside an elderly man.: 0.991528332233429,A large white dog Ss nsitting on a bench beside an elderly man.: 0.967676043510437
A large white dog is sitLing on a bench beside an elderly man.: 0.991486132144928,A large white dog is itting On a bench beside an elderly man.: 0.9675310254096985
A large white dog is sitling on a bench beside an elderly man.: 0.991486132144928,A large white dog is sitting in a bench beside an eledrly man.: 0.9674270749092102
A large white dog is sitting on a bench beAside an elderly man.: 0.991392970085144,A large white dog ls sititing on a bench beside an elderly man.: 0.9674248099327087
A large white dog is sitting on a bench beaside an elderly man.: 0.991392970085144,A large white dog s sitting ozn a bench beside an elderly man.: 0.9673964381217957
A large white dog is sitting on a bench Vbeside an elderly man.: 0.9913132190704346,A large white dog is sittDing o a bench beside an elderly man.: 0.9673269391059875
A large white dog is sitting on a bench vbeside an elderly man.: 0.9913132190704346,A large white dog si sittign on a bench beside an elderly man.: 0.9673215746879578
A large white dog is sitting on a Qbench beside an elderly man.: 0.9912505745887756,A large white dog is sltting in a bench beside an elderly man.: 0.9673109650611877
A large white dog is sitting on a qbench beside an elderly man.: 0.9912505745887756,A large white dog is sitting on a bench beside a elderlvy man.: 0.9673058986663818
A large white dog is sittYng on a bench beside an elderly man.: 0.9911462664604187,A large white dog is sitting On a bench beside an elderly amn.: 0.9672424793243408
A large white dog is sittyng on a bench beside an elderly man.: 0.9911462664604187,A large white dog is sitting on a beNch beside an elderly amn.: 0.9672424793243408
A large white dog iNs sitting on a bench beside an elderly man.: 0.9910870790481567,A large white dog kis sitting on a bench besid an elderly man.: 0.9672197103500366
A large white dog ins sitting on a bench beside an elderly man.: 0.9910870790481567,A large white dog si stting on a bench beside an elderly man.: 0.9672150611877441
A large white dog is sitBing on a bench beside an elderly man.: 0.9910858273506165,A large white dog si sitting on a Pbench beside an elderly man.: 0.9670562744140625
A large white dog is sitbing on a bench beside an elderly man.: 0.9910858273506165,A large white dog js sitting pn a bench beside an elderly man.: 0.9670385718345642
A large white dog is Csitting on a bench beside an elderly man.: 0.9910569190979004,A large white dog ls sitting ou a bench beside an elderly man.: 0.9668950438499451
A large white dog is csitting on a bench beside an elderly man.: 0.9910569190979004,A large white dog is sitting on a bench beside a elderly mCan.: 0.9668715596199036
A large white dog is sitting on a bench beside an Qelderly man.: 0.9909443855285645,A large white dog js sitting on a bench besid an elderly man.: 0.9668260812759399
A large white dog is sitting on a bench beside an qelderly man.: 0.9909443855285645,A large white dog s jitting on a bench beside an elderly man.: 0.9666466116905212
A large white dog is sitting on a bench beside an elderly mEn.: 0.9909144639968872,A large white dog si sitqting on a bench beside an elderly man.: 0.9665574431419373
A large white dog is sitting on a bench beside an elderly men.: 0.9909144639968872,A large white dog os sitting omn a bench beside an elderly man.: 0.9665537476539612
A large white dog is sitting on a bench beside an Aelderly man.: 0.99089115858078,A large white dog js sitting on a bench peside an elderly man.: 0.9664934873580933
A large white dog is sitting on a bench beside an aelderly man.: 0.99089115858078,A large white dog si Zsitting on a bench beside an elderly man.: 0.9664664268493652
A large white dog is sitting on a Kbench beside an elderly man.: 0.9908730983734131,A large white dog is sitying wn a bench beside an elderly man.: 0.9662481546401978
A large white dog is sitting on a kbench beside an elderly man.: 0.9908730983734131,A large white dog is sitting on a bench beside a elderly amn.: 0.9662408828735352
A large white dog is sitIting on a bench beside an elderly man.: 0.9907355308532715,A large white dog is siTtting on a bench beide an elderly man.: 0.9662241339683533
A large white dog is sititing on a bench beside an elderly man.: 0.9907355308532715,A large white dog ls sitting oM a bench beside an elderly man.: 0.9660581350326538
A large white dog Tis sitting on a bench beside an elderly man.: 0.9907112121582031,A large white dog vis sittimg on a bench beside an elderly man.: 0.9659764170646667
A large white dog tis sitting on a bench beside an elderly man.: 0.9907112121582031,A large white dog nis sitting on a bench eside an elderly man.: 0.9659701585769653
A large white dog is sitAting on a bench beside an elderly man.: 0.9906947016716003,A large white dog is sitting of a bench beside ah elderly man.: 0.9659387469291687
A large white dog is sitating on a bench beside an elderly man.: 0.9906947016716003,A large white dog s sitting on a bench besde an elderly man.: 0.9657540321350098
A large white dog is sitting on a bench Cbeside an elderly man.: 0.9906930327415466,A large white dog s sitting on a bench beside an eledrly man.: 0.9657139778137207
A large white dog is sitting on a bench cbeside an elderly man.: 0.9906930327415466,A large white dog s sitting on a bench brside an elderly man.: 0.9656829237937927
A large white dog Js sitting on a bench beside an elderly man.: 0.990673303604126,A large white dog iEs sittig on a bench beside an elderly man.: 0.9655961394309998
A large white dog js sitting on a bench beside an elderly man.: 0.990673303604126,A large white dog Js sitting on a bench beside Pan elderly man.: 0.9655918478965759
A large white dog is sitting on a bench Leside an elderly man.: 0.9905732274055481,A large white dog si itting on a bench beside an elderly man.: 0.9655758142471313
A large white dog is sitting on a bench leside an elderly man.: 0.9905732274055481,A large white dog os stting on a bench beside an elderly man.: 0.9655264019966125
A large white dog is sitting on a bench Wbeside an elderly man.: 0.9905133247375488,A large white dog si sittiFng on a bench beside an elderly man.: 0.9655049443244934
A large white dog is sitting on a bench wbeside an elderly man.: 0.9905133247375488,A large white dog zis sittig on a bench beside an elderly man.: 0.9653621912002563
A large white dog is sitting on a bench Fbeside an elderly man.: 0.9904677867889404,A large white dog is sittYing on a bench besidge an elderly man.: 0.9651402831077576
A large white dog is sitting on a bench fbeside an elderly man.: 0.9904677867889404,A large white dog si citting on a bench beside an elderly man.: 0.9650932550430298
A large white dog is sitting on a bench Rbeside an elderly man.: 0.9904133081436157,A large white dog js sitting on a bench beside an elderl man.: 0.9650668501853943
A large white dog is sitting on a bench rbeside an elderly man.: 0.9904133081436157,A large white dog is sitting on a bench besikde a elderly man.: 0.9646219611167908
A large white dog is sittinEg on a bench beside an elderly man.: 0.990398645401001,A large white dog is sitXing on a bench beside an elderl man.: 0.9645878672599792
A large white dog is sittineg on a bench beside an elderly man.: 0.990398645401001,A large white dog si sitting on a Ybench beside an elderly man.: 0.964390754699707
A large white dog is sittiLg on a bench beside an elderly man.: 0.9903759360313416,A large white dog is sitting Pon a bench beside a elderly man.: 0.9643402695655823
A large white dog is sittilg on a bench beside an elderly man.: 0.9903759360313416,A large white dog si sitting on a bench beide an elderly man.: 0.964320182800293
A large white dog is sitting Don a bench beside an elderly man.: 0.9902958273887634,A large white dog si sitting on a bench beside an Qelderly man.: 0.9641308188438416
A large white dog is sitting don a bench beside an elderly man.: 0.9902958273887634,A large white dog is sitting on a bench beside a eldrly man.: 0.9640628099441528
A large white dog iFs sitting on a bench beside an elderly man.: 0.9902811646461487,A large white dog is sitBing oU a bench beside an elderly man.: 0.9640282988548279
A large white dog ifs sitting on a bench beside an elderly man.: 0.9902811646461487,A large white dog si sitting on a bench heside an elderly man.: 0.9639539122581482
A large white dog iA sitting on a bench beside an elderly man.: 0.9902450442314148,A large white dog iNs sitfing on a bench beside an elderly man.: 0.9639491438865662
A large white dog ia sitting on a bench beside an elderly man.: 0.9902450442314148,A large white dog is sittimng om a bench beside an elderly man.: 0.9638937711715698
A large white dog is sitting on a bench beside aS elderly man.: 0.9902424216270447,A large white dog Ris sitting on a bench Cbeside an elderly man.: 0.9638640880584717
A large white dog is sitting on a bench beside as elderly man.: 0.9902424216270447,A large white dog si sitting on a bench besQide an elderly man.: 0.9638405442237854
A large white dog is sitting on a bench Xbeside an elderly man.: 0.9901419281959534,A large white dog bis stting on a bench beside an elderly man.: 0.9638079404830933
A large white dog is sitting on a bench xbeside an elderly man.: 0.9901419281959534,A large white dog si sittRng on a bench beside an elderly man.: 0.9637252688407898
A large white dog is sitting on a bench Pbeside an elderly man.: 0.9900851845741272,A large white dog is sitEing on a bench qbeside an elderly man.: 0.9635906219482422
A large white dog is sitting on a bench pbeside an elderly man.: 0.9900851845741272,A large white dog si sitRing on a bench beside an elderly man.: 0.9634950160980225
A large white dog is sitting on a Hbench beside an elderly man.: 0.9900604486465454,A large white dog is sitting on a bench besiude an elderly mYn.: 0.9633389115333557
A large white dog is sitting on a hbench beside an elderly man.: 0.9900604486465454,A large white dog is sitting on a bench besice a elderly man.: 0.9632509350776672
A large white dog is sitNing on a bench beside an elderly man.: 0.9899985790252686,A large white dog si sitting on a bench besijde an elderly man.: 0.9632059931755066
A large white dog is sitning on a bench beside an elderly man.: 0.9899985790252686,A large white dog is sitting on a bench besidj na elderly man.: 0.9631441235542297
A large white dog is sitting on a Ybench beside an elderly man.: 0.9899846315383911,A large white dog ks sittig on a bench beside an elderly man.: 0.9631166458129883
A large white dog is sitting on a ybench beside an elderly man.: 0.9899846315383911,A large white dog is sittWing on a bench besVde an elderly man.: 0.962982177734375
