Column 1,Column 2,Column 3,Column 4
A city park with a pond ducks gliding on the water surrounded by trees.: 1.0,A city park with a pond ducks gliding on tEhe water surrounded by treei.: 0.9866363406181335,A city park with a pond ducks glkding on the waQter surrounQed By trees.: 0.9577379822731018,A Jcity park ith a pond ducks gliding En hte wate surrounded by trees.: 0.9408820271492004
A city park with a pond ducks gliding on the water Bsurrounded by trees.: 0.9990169405937195,A city park with a pond ducks gliding no tAhe water surrounded by trees.: 0.9866229891777039,A city park wth a pond duck glidinCg oF the water surrounded by trees.: 0.9577329754829407,A city park wioh a pond ducks glidiVng n tOhe waetr surrounded by trees.: 0.9408785700798035
A city park with a pond ducks gliding on the water bsurrounded by trees.: 0.9990169405937195,A city park with a pond ducks gliding on tbe ater surrounded by trees.: 0.9864713549613953,A city park with a pond ducks gliding om he watDer surroundef by trees.: 0.9576067924499512,A cith park with a pond ducks gllding oc Jthe water surrounde by trees.: 0.9408046007156372
A city park with a pond ducks gliding on the water Wsurrounded by trees.: 0.9988495111465454,A city park with a pond ducks gliding on cthe water surrounded by tree.: 0.9864689111709595,A city park wtih a pond ducks gliing on rhe water surrouded by trees.: 0.9574701189994812,A city park with a pond ducks glidjng on th wRter surrounde vy trees.: 0.9407274723052979
A city park with a pond ducks gliding on the water wsurrounded by trees.: 0.9988495111465454,A city parK with a pond ducks gliding on tve water surrounded by trees.: 0.9864648580551147,A city park with a pond ducks glidisng in the waFter surrounded bJ trees.: 0.9574560523033142,A city park with a pond duckfs gliding in whe yater surronuded by trees.: 0.9407240152359009
A city park with a pond ducks gliding on the water Ksurrounded by trees.: 0.998720109462738,A city park with a pond ducks gliding an rhe water surrounded by trees.: 0.9864388704299927,A city park with a pond ducks gliding no teh wzter urrounded by trees.: 0.9574500918388367,A city park with a pond duckps liding n the watee surrunded by trees.: 0.9404085278511047
A city park with a pond ducks gliding on the water ksurrounded by trees.: 0.998720109462738,A city park with a pond ducks gliding on te water surrounded by tree.: 0.9864071607589722,A city park wiith a pond ducks gliQing on the wter surroxunded by trees.: 0.9574446678161621,A city park wjth a pond ducks gliding ob ths water surrounddd y trees.: 0.9401238560676575
A city park with a pond ducks gliding on the water Lsurrounded by trees.: 0.9986395239830017,A city park with a pond ducks gliding on tMhe waterr surrounded by trees.: 0.9863868355751038,A city park with a pond ducks glising tn teh watr surrounded by trees.: 0.957441508769989,A ity park with a pond ducks glidling on thF waetr srrounded by trees.: 0.9400199055671692
A city park with a pond ducks gliding on the water lsurrounded by trees.: 0.9986395239830017,A city park with a pond ducks gliding on he wqter surrounded by trees.: 0.9863790273666382,A city prk with a pond ducks glidinRg In the water surrounded b trees.: 0.9571903944015503,A ciity park with a pond ducks gliding o hte water surrounded bt treEs.: 0.939829409122467
A city park with a pond ducks Vgliding on the water surrounded by trees.: 0.9984747171401978,A city park with a pond ducks gkiding On the water surrounded by trees.: 0.986268937587738,A city park wiht a Bpond ducks gliding on the waer Gsurrounded by trees.: 0.9571036100387573,A city park wih a pond ducks gldiing on teh water surrounddd y trees.: 0.9396083950996399
A city park with a pond ducks vgliding on the water surrounded by trees.: 0.9984747171401978,A city park with a pond ducks gliiing on the water surrunded by trees.: 0.9862627983093262,A city park iwth a pond duckus gliing on tSe water surrounded by trees.: 0.9570774435997009,A city park with a pond duckBs glidin on the water surrounde y rees.: 0.9395216107368469
A city park with a pond ducks gliding on the water Csurrounded by trees.: 0.9984394907951355,A city park with a pond ducks gliding oRn tghe water surrounded by trees.: 0.9862385988235474,A city park with a pond duckSs glidin on the water surErounded y trees.: 0.956998348236084,A city park with a pond ducks gliding on tte waetr aurrounded y trdes.: 0.9394782185554504
A city park with a pond ducks gliding on the water csurrounded by trees.: 0.9984394907951355,A city park with a pond ducks glifing on teh water surrounded by trees.: 0.9862133264541626,A city park with a pond ducks glideing n te water ksurrounded by trees.: 0.9569624066352844,A city park with a pond ducks gliing oEn tte water surriunded bCy trees.: 0.9394707679748535
A city park with a pond ducks gliding In the water surrounded by trees.: 0.9984155893325806,A city park with a pond ducks gliding on he water surrlunded by trees.: 0.9861878752708435,A city park with a pond ducks gliing on hte water srrounded y trees.: 0.9569162130355835,A cnty park wiht a pond ducks gliding o teh awter surrounded by trees.: 0.9394699335098267
A city park with a pond ducks gliding in the water surrounded by trees.: 0.9984155893325806,A city park with a pond ducks gliding on yhe water surrounded by tree.: 0.9861845970153809,A city park with a pond dUcks gliding on th ater surroundeK by trees.: 0.9566101431846619,A city park wtih a pond ducks gliding om teh wafer surrounde by trees.: 0.9394532442092896
A city park with a pond ducks gliding on the water Fsurrounded by trees.: 0.9983050227165222,A city park with a pond ducks glixing on he water surrounded by trees.: 0.9860462546348572,A city park with a pond ducks glidIing no hte water surrounded bg trees.: 0.9565138220787048,A city park with a pond duckos gliding Non ths watre surroundecd by trees.: 0.9394376277923584
A city park with a pond ducks gliding on the water fsurrounded by trees.: 0.9983050227165222,A city park with a pond ducks gliding om the Later surrounded by trees.: 0.9860115051269531,A citj park with a pond ducKks glidcing on thf water surrounded by trees.: 0.9564884305000305,A city park with a pond ducks glidin oK tHhe water surrouned bf trees.: 0.9392607808113098
A city park with a pond ducks gliding on the water Osurrounded by trees.: 0.9982965588569641,A city park with a pond ducks gliding Cn Wthe water surrounded by trees.: 0.9859727025032043,A city park With a pond ducks gAiding on the waetr surrouded by trees.: 0.9563872814178467,A city park wiBh a pond ducks glDiding Don Dthe water surrounded b trees.: 0.9391743540763855
A city park with a pond ducks gliding on the water osurrounded by trees.: 0.9982965588569641,A city park with a pond ducks gliding o hhe water surrounded by trees.: 0.9859447479248047,A city park witE a pond ducks gliuing on jhe water surruonded by trees.: 0.9563694000244141,A city park wiht a poNd ducks glidng n the water surrounded by rees.: 0.9391152858734131
A city park with a pond ducks gliding on the Awater surrounded by trees.: 0.9982936382293701,A city park with a pond Dducks gliding on Hthe water surrounded by trees.: 0.9859103560447693,A city park with a pond oducks gliding hn dthe watez surrounded by trees.: 0.9563260078430176,A city park with a pond duckrs gliidng oy hte water surrounded mby trees.: 0.9391040205955505
A city park with a pond ducks gliding on the awater surrounded by trees.: 0.9982936382293701,A city park with a pond ducks glifding on the water asurrounded by trees.: 0.9859004616737366,A city park with a pond ducks Fgliding on teh water surronded Ty trees.: 0.9561700820922852,A city park with a pond ducks gliidng on tee water surroumded b mtrees.: 0.9390536546707153
A city park with a pond ducks gliding on the water Ysurrounded by trees.: 0.9982717633247375,A city park with a pond ducks gliding on tte wate surrounded by trees.: 0.985868513584137,A ciKty park with a pond ducks gliding on te ater surrounred by trees.: 0.9561513066291809,A gity cpark with a pond ducks glidxng on th water surrounded by jtrees.: 0.9388667941093445
A city park with a pond ducks gliding on the water ysurrounded by trees.: 0.9982717633247375,A city park with a pond ducks ogliding oBn the water surrounded by trees.: 0.985818088054657,A fity park with a pond ducks gliding no fhe waMer surrounded by trees.: 0.956135094165802,A fity park with a pond ducks glidng ob hte watdr surrounded by trees.: 0.9387111067771912
A city park with a pond ducks gliding on the water Msurrounded by trees.: 0.9982696175575256,A city park with a pond ducks gliding on tohe water surrouded by trees.: 0.9858168363571167,A city park with a pond pducks gliding ln the water surrounded bu htrees.: 0.9560095071792603,A city park with a pond ducks gliking n hte watger surroundeG by trees.: 0.9386036992073059
A city park with a pond ducks gliding on the water msurrounded by trees.: 0.9982696175575256,A city park with a poNd ducks gliding Pn the water surrounded by trees.: 0.9857158660888672,A cuty park with a pond ducks gliding o thw water surroundeT by trees.: 0.9559364318847656,A cith park with a pond ducks giiding no thWe water surruonded by trees.: 0.9383154511451721
A city park with a pond ducks gliding on the water Nsurrounded by trees.: 0.9982398152351379,A city park with a pond ducks gliding ocn Ihe water surrounded by trees.: 0.9857020378112793,A cCty park with a pond ducks glJding o the water surrounked by trees.: 0.9558305144309998,A city park wth a pond ducks gliding om gthe water surrounded vy tress.: 0.938107430934906
A city park with a pond ducks gliding on the water nsurrounded by trees.: 0.9982398152351379,A city park with a pond ducks gliding opn the water kurrounded by trees.: 0.9855953454971313,A city park iwth a pond ducks gliding o thR watSr surrounded by trees.: 0.9557631611824036,A ciity park with a pond ducks gliding on te water sPurrounded b Mtrees.: 0.9380228519439697
A city park with a pond ducks gliding on the water Psurrounded by trees.: 0.9981983304023743,A city park with a pond ducks gliding on tie watr surrounded by trees.: 0.9855849742889404,A citl park with a pond ducks gliming zon th water surrounded by trees.: 0.9557332396507263,A city park wjth a pond ducks gliidng oe hte water surrounded by twrees.: 0.9379464983940125
A city park with a pond ducks gliding on the water psurrounded by trees.: 0.9981983304023743,A city park with a pond ducks Xgliding on the water surronded by trees.: 0.985575795173645,A city park wiyh a pond ducks glidinq on the water surrounded bU treeS.: 0.955703616142273,A ciEy park with a pond ducks glBiding no ghe sater surrounded by trees.: 0.9378689527511597
A city park with a pond ducks gliding on the water Dsurrounded by trees.: 0.9980937242507935,A city park with a pond ducks gliding o thle water surrounded by trees.: 0.985527753829956,A ctiy park with a pond ducks Eliding in hhe water surrounded by trees.: 0.9555927515029907,A ctiy park with a pond ducks glidin oJn Phe wUter surrounded by trees.: 0.9378417134284973
A city park with a pond ducks gliding on the water dsurrounded by trees.: 0.9980937242507935,A city park with a pond ducks gliding on kthe water surrounded by tress.: 0.9854530692100525,A city park with a pond ducks gliding o tbe wzater surrouned by trees.: 0.9554245471954346,A city park wkth a pond ducks gliding no teh waher surroyunded by trees.: 0.9377899169921875
A city park with a pond ducks gliding on Sthe water surrounded by trees.: 0.9979754686355591,A city park with a pond ducks Ygliding on the water surrounded b trees.: 0.9853970408439636,A citg park with a pond ducks gdiding no tye water surrounded by trees.: 0.9554173350334167,A city park wiht a pond ducks gliding jn tUe wate surrounded bT trees.: 0.9376211762428284
A city park with a pond ducks gliding on sthe water surrounded by trees.: 0.9979754686355591,A city park with a pond ducks gliOding o the water surrounded by trees.: 0.9853805303573608,A city park wiPth a pond ducks gliding on tJe waetr Tsurrounded by trees.: 0.9553990364074707,A city park wiht a pond ducks glding on th wateT surrounded Fby trees.: 0.9374179840087891
A city park with a pond ducks Fgliding on the water surrounded by trees.: 0.9978249073028564,A city park with a pond ducks gliding on tFhe water surrgunded by trees.: 0.9853145480155945,A city park with a pond ducks glCiding no teh water surroundrd by trees.: 0.9552831053733826,A Ocity park with a pond ducks liding oln teh water sArrounded by trees.: 0.937354326248169
A city park with a pond ducks fgliding on the water surrounded by trees.: 0.9978249073028564,A city park with a pond ducks gliidng on te water surrounded by trees.: 0.9851179122924805,A city park with a pond ducks glidng bn teh water surrounded bt trees.: 0.9552012085914612,A city park witLh a pond ducks aliding no the water surrounsed y trees.: 0.9372247457504272
A city park with a pond ducks gliding on the water Rsurrounded by trees.: 0.997709333896637,A city park with a pond lducks gliding on the water surrounded by tress.: 0.9850561022758484,A city park wih a pond ducks glidQing on teh water surrounded bs trees.: 0.9552001953125,A city park wity a pond ducks gliding on tne wqter surroundes Zby trees.: 0.9372109174728394
A city park with a pond ducks gliding on the water rsurrounded by trees.: 0.997709333896637,A city park with a pond ducks gliding on Qthe wateg surrounded by trees.: 0.9850123524665833,A city park with a pond ducks gliding en tbe water surroundeFd Yy trees.: 0.9551510810852051,A citKy park with a pond ducks gliCing on hte water surrounded b Trees.: 0.9371254444122314
A city park with a pond ducks Xgliding on the water surrounded by trees.: 0.9976937174797058,A city park with a pond ducks gliding on bhe watr surrounded by trees.: 0.9849923253059387,A ciTy Apark wlth a pond ducks gliding no the water surrounded by trees.: 0.9551079869270325,A ciPty park with a pond ducks gliing mon te water surVounded by trees.: 0.9370933175086975
