Column 1,Column 2,Column 3,Column 4
A country road flaNked by fields of wildflowers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers leading ro distant hill.: 0.9903134703636169,A country road flanked by field of wildflowers leaing to dstant hills.: 0.9763615131378174,A country road flanxked by fields of wildflowers leding tdo distant hiils.: 0.9607059955596924
A country road flanKed by fields of wildflowers leading to distant hills.: 1.0,A country road flanked by fiElds of wildflowers lZading to distant hills.: 0.9902485013008118,A country road flankEd by fields of wildflowers leadkng tw distant hills.: 0.9761954545974731,A country road flanked by fields of wildflowers leadiBng tp idstant hlils.: 0.9598665833473206
A country road flankEd by fields of wildflowers leading to distant hills.: 1.0,A country road flanked by fielBs of wildflowers Leading to distant hills.: 0.9899501204490662,A country road flanked by feilds of wildflowers leaing to Distant hills.: 0.976172685623169,A couFntry road flanked by fields of wildflowers peading Nto distant hill.: 0.9597947597503662
A country road flankeD by fields of wildflowers leading to distant hills.: 1.0,A country road flanked by field of wildflowers leding to distant hills.: 0.989803671836853,A country road sflanked by fields of wildflowers geading jo distant hills.: 0.97615647315979,A country road flanked by fielYds o wildflowers leading ot distant hill.: 0.9593703746795654
A country road flanked By fields of wildflowers leading to distant hills.: 1.0,A country road flaned by fields of wildflowers leading to distant hill.: 0.9897732734680176,A country road fLanked by fields o wildflowers leading ot distant hills.: 0.9759681820869446,A countrY road flanked ky fields of wildflowers leading o Fdistant hills.: 0.9592468738555908
A country road flanked bY fields of wildflowers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers leading fo distant hill.: 0.9894022345542908,A country road Bflanked by fields of wildflowers leadDing to distant hillu.: 0.9755025506019592,A country road flanked by fields of wildflowers lewding kto didtant hill.: 0.9590357542037964
A country road flanked by Fields of wildflowers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers hleading Hto distant hills.: 0.9891789555549622,A country road flanked iy field of wildflowers lewding to distant hills.: 0.9754518270492554,A coutry road flanked y fields of wildflowers leading to Rdistant hill.: 0.9589758515357971
A country road flanked by fIelds of wildflowers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers leading ta distAnt hills.: 0.989177942276001,A wcountry road flanked by fields of wildflowers leawing t distant hills.: 0.9754035472869873,A countrt road flanked by fields nof wildflowers leaing ot distant hills.: 0.9588234424591064
A country road flanked by fiElds of wildflowers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers leading tf dIstant hills.: 0.9890883564949036,A country road flankes by fields of wildflowers leading to Jdistant hill.: 0.9753336906433105,A countr road flanked by fields o wildflowers leaing tp distant hills.: 0.9588001370429993
A country road flanked by fieLds of wildflowers leading to distant hills.: 1.0,A country road flanked by fields of wIldflowers leadint to distant hills.: 0.9889928698539734,A country road flanked by field f wildflowers leading t distant hills.: 0.9749532341957092,A country road flanked by feilds of wildflowers leaing two disatnt hills.: 0.9584448933601379
A country road flanked by fielDs of wildflowers leading to distant hills.: 1.0,A country road flKanked by field of wildflowers leading to distant hills.: 0.9887925982475281,A country road Hlanked by field of wildflowers eading to distant hills.: 0.9749420285224915,A counhry road flanked by fields of wildflowers leaoding two distant ihlls.: 0.9584043025970459
A country road flanked by fieldS of wildflowers leading to distant hills.: 1.0,A counTry road flanked by fields of wildflowers ledaing to distant hills.: 0.9887910485267639,A country road flanked by field of wildflowers leading Dto distant hiVlls.: 0.974833071231842,A country road flanked Iy field of owildflowers leading tro distant hills.: 0.9583796262741089
A country road flanked by fields Of wildflowers leading to distant hills.: 1.0,A country road flanked by field of wildflowers leaWing to distant hills.: 0.9886665344238281,A country road flanked by fields of wildflowers lading o distant hillo.: 0.9744102954864502,A country road flanbed by field of wildflowers leading ro eistant hills.: 0.9580758213996887
A country road flanked by fields oF wildflowers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers kleading o distant hills.: 0.9886496663093567,A country road flanked by fields of wildflowers lexding t distant hillQs.: 0.9742717742919922,A country road flanked by fields of wildflowers lading ot diRtant hikls.: 0.9580217003822327
A country road flanked by fields of Wildflowers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers leading Do distant hill.: 0.9885714650154114,A countrIy road flanked by field of wildflowers leading ot distant hills.: 0.9742313027381897,A country road flanked by fielsd fo wildflowers leaing ot distant hills.: 0.9578561186790466
A country road flanked by fields of wIldflowers leading to distant hills.: 1.0,A pcountry road flanked by fields of wildflowers qleading to distant hills.: 0.9881680011749268,A country road flanked by fields of wildflowers lfeading yto dstant hills.: 0.9741935729980469,A counTry road flanked y fieldg fo wildflowers leading to distant hills.: 0.9577845335006714
A country road flanked by fields of wiLdflowers leading to distant hills.: 1.0,A country road flanked by fields of wildflowerS eading to distant hills.: 0.9881107807159424,A country road flnked by field of wildflowers leading to distant hill.: 0.9741264581680298,A country road flanked y field of wildflowers lading to distant hlils.: 0.9577105641365051
A country road flanked by fields of wilDflowers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers lmading to distant hill.: 0.9880937337875366,A country road Qflanked by fields of wildflowers leading t distant qills.: 0.9740615487098694,A country road flanvked by fields of wildflowers leadlng tro idstant hills.: 0.9576802253723145
A country road flanked by fields of wildFlowers leading to distant hills.: 1.0,A country road foanked by field of wildflowers leading to distant hills.: 0.9880853891372681,A country road flanked By fields of wildflowers leasing to distKnt hills.: 0.9735676646232605,A country road flanked by fields of wildflowers lrading tl istant ihlls.: 0.9574004411697388
A country road flanked by fields of wildfLowers leading to distant hills.: 1.0,A country road flaned by fields of wildflowers nleading to distant hills.: 0.9876849055290222,A countrKy road flanked by fields of Qwildflowers peading to distant hills.: 0.9734700918197632,A country road flanked by fields o wildflowers leding ot dsitant hills.: 0.9573381543159485
A country road flanked by fields of wildflOwers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers leadiPg ot distant hills.: 0.9876369833946228,A country road flanked by fields of wildflowers Bleading qto diwtant hills.: 0.9730306267738342,A wcountry road flanked by fields of wildflowers leding ot distan hills.: 0.9570603966712952
A country road flanked by fields of wildfloWers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers leading ot Distant hills.: 0.9875763058662415,A countrG road flanked by field of wildflowers leading Po distant hills.: 0.9729164838790894,A country road flaned by fiElds oO wildvflowers leading to distant hills.: 0.9570425748825073
A country road flanked by fields of wildflowErs leading to distant hills.: 1.0,A country road flanked by fields of wildflowers leading ot distant hIlls.: 0.9875763058662415,A country road flanked by fiels of wildflowers leaing to distant hillCs.: 0.9728389978408813,A country road flanked Jby fields of wildflowers lfeading t vdistant hills.: 0.9570114612579346
A country road flanked by fields of wildfloweRs leading to distant hills.: 1.0,A country road flanked by fields of wildflowers leading ot distant hilLs.: 0.9875763058662415,A country road flanpked by fields of wildflowers leabing to disatnt hills.: 0.9728124737739563,A country road flanked by fields of wildflowers leaidng tp oistant hiQls.: 0.9568865895271301
A country road flanked by fields of wildflowerS leading to distant hills.: 1.0,A counTry road flanked by fieluds of wildflowers leading to distant hills.: 0.9874284267425537,A country road flanked by fields of wildflowers sleading to dstant hiils.: 0.9727228879928589,A country road flanKed b fZelds of wildflowers leading ot distant hills.: 0.9567988514900208
A country road flanked by fields of wildflowers Leading to distant hills.: 1.0,A country road flanked By fields of wildflowers leadung to distant hills.: 0.9872626066207886,A country road flankEd by fields of wildflowers leading ot distant hilld.: 0.9726309180259705,A country road flanked by field fo wildflowers lading to distvant hills.: 0.9567064046859741
A country road flanked by fields of wildflowers lEading to distant hills.: 1.0,A country road tlanked by fields Of wildflowers leading to distant hills.: 0.9871863126754761,A country road flanked by fields of wildflowers leadign fo distant hils.: 0.9726119637489319,A coutry road fkanked gy fiElds of wildflowers leading to distant hills.: 0.9564939737319946
A country road flanked by fields of wildflowers leAding to distant hills.: 1.0,A country road flanked by fIelds of wildflowers leading o distant hills.: 0.987186074256897,A country road flanked by fields Nof wildflowers leaNing ot distant hills.: 0.9725976586341858,A country road flanked by fields of wildflowers leadiSng o distanI hill.: 0.9563384652137756
A country road flanked by fields of wildflowers leaDing to distant hills.: 1.0,A country road flanked by field of wildflowers leading po distant hills.: 0.9867464900016785,A countrh road flanked by fields of wilDflowers leading to distant ills.: 0.9725471138954163,A country road flanked by fields of wildflower ledaing ot diqtant hills.: 0.9560860991477966
A country road flanked by fields of wildflowers leadIng to distant hills.: 1.0,A country road flanked by fields of wildflowers leaing ro distant hills.: 0.9865192770957947,A country road flankeSd By fields of wildflowers leading to distant jhills.: 0.9725409150123596,A country road flanked by fields of wildflowers leadign ot dostant hiFls.: 0.9558020830154419
A country road flanked by fields of wildflowers leadiNg to distant hills.: 1.0,A country road flankeW by fields of wildflowers leading to vdistant hills.: 0.9864487648010254,A country road flbanked by field of wildflowers leadiwg to distant hills.: 0.9723819494247437,A country road flanued by fields of wildflowers lading Ao dostant hills.: 0.9556832313537598
A country road flanked by fields of wildflowers leadinG to distant hills.: 1.0,A country road flanked by fields of wildflowers leabing to Pdistant hills.: 0.9864144921302795,A country road flanked by fields of wildflowers lewding t distant ohills.: 0.9723123908042908,A pcountry road flanked bg fields of wildflowers leading vo Fdistant hills.: 0.955659031867981
A country road flanked by fields of wildflowers leading To distant hills.: 1.0,A country road flanked by fields of wildflowers leading ot zdistant hills.: 0.9862731695175171,A countrGy road flanked by fields of wildflowers leadimg to distant hill.: 0.9722834825515747,A country road flaned by fieldZs Lof wildflowers leading ot distant hills.: 0.9556127786636353
A country road flanked by fields of wildflowers leading tO distant hills.: 1.0,A country road flanked By fields of wildflowers leading tC distant hills.: 0.9860286116600037,A country road flanked by fields of wildflowers leadiIng ot idstant hills.: 0.9720143675804138,A country road qflanked by fields of wildflowers lrading to ditant hiBlls.: 0.9555301666259766
A country road flanked by fields of wildflowers leading to Distant hills.: 1.0,A country road flanked By fields of wildflowers leadVing to distant hills.: 0.9859808683395386,A country road flanked by fielss of wildflowers leadicng vo distant hills.: 0.9719821214675903,A coungry road flanked by fields of wildflowers leading o distajt hill.: 0.9552720785140991
A country road flanked by fields of wildflowers leading to dIstant hills.: 1.0,A country road falnked by fields of wildflowers leading two distant hills.: 0.9859300851821899,A counVtry road flanked by fields of wildflowers leading tp distant hill.: 0.9719683527946472,A country road flanled by fields of Uwildflowers leading to distnat Ahills.: 0.9552628397941589
A country road flanked by fields of wildflowers leading to diStant hills.: 1.0,A country road flanked by fields of wildflowers leading ot distant hill.: 0.9859217405319214,A country road flanked by field of wildflowers leMding to distant ills.: 0.9719592928886414,A country road rflanked by fields of wildflowers leadnig o distan hills.: 0.9551633596420288
A country road flanked by fields of wildflowers leading to disTant hills.: 1.0,A country road flanked by fields of wildflowers leaCing to Gdistant hills.: 0.9858459234237671,A country road flanked by fields of wildflowers leadinG t distan hills.: 0.9718558192253113,A country road flakned bu fields of wildflowers leadsing tmo distant hills.: 0.9551622271537781
A country road flanked by fields of wildflowers leading to distAnt hills.: 1.0,A country road flanked by fields of wildflowers leading jto distant hill.: 0.9857024550437927,A country road flanked by fields of wildflowers leadnig tl dIstant hills.: 0.9718150496482849,A country road flsnked by field of widlflowers lading to distant hills.: 0.9550235867500305
A country road flanked by fields of wildflowers leading to distaNt hills.: 1.0,A country road flanked by fields of wildflowers leaidng to distant hill.: 0.9856595993041992,A countrH road flanked by fields Xof wildflowers leadiSng to distant hills.: 0.9717490077018738,A countgy road flanked by fields of wildflowers leadign Eo disrtant hills.: 0.9549708962440491
A country road flanked by fields of wildflowers leading to distanT hills.: 1.0,A country road flanked by fielss of wildflowers leadig to distant hills.: 0.985642671585083,A countrY road flanked y fields of wildflowers leadign to distant hills.: 0.9716141819953918,A country road lanked by fields of wildflowers leadirng o diKtant hills.: 0.9548932313919067
A country road flanked by fields of wildflowers leading to distant Hills.: 1.0,A country road flanked by field Qof wildflowers leading to distant hills.: 0.9855579733848572,A country road flnked Cby fields of wildflowers leaing to distant hills.: 0.9715433120727539,A countrt road flanked by fielsd of wildflowers leaoing to distant hillh.: 0.9548776745796204
A country road flanked by fields of wildflowers leading to distant hIlls.: 1.0,A country road flanked by fieldS of wildflowers leading No distant hills.: 0.9855380654335022,A country road flanked by field of wildflowers laeding to distan hills.: 0.9715185165405273,A country road flanked by fields Of wildflowers leading tl distan hiils.: 0.9547865986824036
A country road flanked by fields of wildflowers leading to distant hiLls.: 1.0,A country road flnked by fields of wildflowers Lleading to distant hills.: 0.9853266477584839,A coutry road flanked by fields o wildflowers leading To distant hills.: 0.9714454412460327,A country road flanked by fields of wildflowers leadinYg ot dostant hlils.: 0.954697847366333
A country road flanked by fields of wildflowers leading to distant hilLs.: 1.0,A country road flaned by fields o wildflowers leading to distant hills.: 0.9852876663208008,A country road flanked bY felds of wildflowers leding to distant hills.: 0.9713730216026306,A country road flankem by feilds of wildflowers leadign ot distant hills.: 0.9545357823371887
A country road flanked by fields of wildflowers leading to distant hillS.: 1.0,A country road flnked by fIelds of wildflowers leading to distant hills.: 0.985267698764801,A country road flanked by fiels or wildflowers leading ti distant hills.: 0.971324622631073,A country road flanked by fields of wildflowers lading tBo diItant zhills.: 0.9545294642448425
A country road flanked by fields of wildflowers leading to distant hills.: 1.0,A country road flanked by fields of wildflowers Bleading t distant hills.: 0.9852204918861389,A couCntry road flanked by fields of wildflowers leadig ro distant hills.: 0.971315860748291,A country road flanked by fields of wildflowers leaing uo ditsant hilld.: 0.9543643593788147
A country road flanked by fields of wildflowers leading to Sdistant hills.: 0.9993234276771545,A country road flanked by fields of wildflowers leadign ho distant hills.: 0.9851224422454834,A country road flanked by fields of wildflowers leqding o dcstant hills.: 0.9712387323379517,A country road flahked by fields of wildflowers leacing ot distant hillWs.: 0.9542580842971802
A country road flanked by fields of wildflowers leading to sdistant hills.: 0.9993234276771545,A country road flanked by fields of wildflowers leadiHng so distant hills.: 0.9850982427597046,A country road flanked by fiekds of wildflowers lading to mdistant hills.: 0.9711474776268005,A countty road flanked by fields of wildflowers Geading tP distxnt hills.: 0.9541044235229492
A country road Hflanked by fields of wildflowers leading to distant hills.: 0.9991681575775146,A country road fkanked by fields of wildflowers qleading to distant hills.: 0.9850934147834778,A country road flanked by fiedls or wildflowers leading t distant hills.: 0.9711188077926636,A ountry road flanked by fields of wildflowers legading o distPnt hills.: 0.9540568590164185
A country road hflanked by fields of wildflowers leading to distant hills.: 0.9991681575775146,A countEry road flanked by fields of wildflowers leading to ndistant hills.: 0.9850873351097107,A country road flanked by fields of wildflowers leding fo dimtant hills.: 0.9708212614059448,A country road flanked b fields of wildflowers Qleading Fo distant hrlls.: 0.9539830088615417
A country road flanked by fields of wildflowers Gleading to distant hills.: 0.9991546869277954,A country road flanked by fields of wildflowers leaing ti distant hills.: 0.98490309715271,A country road flankeD by fields of wildflowers leading Io disatnt hills.: 0.9707099199295044,A coungry road flanked by fields of wildflowers leadinBg ot distant mhills.: 0.9538865685462952
A country road flanked by fields of wildflowers gleading to distant hills.: 0.9991546869277954,A couNtry road flanued by fields of wildflowers leading to distant hills.: 0.9848820567131042,A country road flanked by fields of wildflowers leadiBng Co distant hlils.: 0.9706755876541138,A country road flanked by fields of wildflowers ledaing tl disgant hillF.: 0.953832745552063
A country road flanked by fields of wildflowers Hleading to distant hills.: 0.9991442561149597,A country road flanked by fields of wildflowers leadiWng o distant hills.: 0.9846347570419312,A country road flanked by fieldks of wildflowers leadiZg to Wdistant hills.: 0.9704859852790833,A country road fpanked by fields o wildflowers leacing fo distant hills.: 0.9537726640701294
A country road flanked by fields of wildflowers hleading to distant hills.: 0.9991442561149597,A country road flankEd by fields of wildflowers leading to distant hils.: 0.9846015572547913,A yountry road flanked by fields of wildflowers leadint tgo distant hills.: 0.9702796339988708,A country road flanked by felds oE wildflowers leaing tp distant hills.: 0.9537476301193237
A country road Dflanked by fields of wildflowers leading to distant hills.: 0.9990795254707336,A country road flanked by fields of wildflowers lewding to distant hIlls.: 0.9845942854881287,A country road flanked ky fields of wildflowers ileading to distant hillk.: 0.9702414870262146,A cOuntry road flanked bg ifelds of wildflowers leadig to distant hills.: 0.9536837339401245
A country road dflanked by fields of wildflowers leading to distant hills.: 0.9990795254707336,A country road flanked by fielss of wildflowers leadisng to distant hills.: 0.9845476746559143,A counury road flanked by fields of wildflowers aleading o distant hills.: 0.9702244400978088,A country road flanked b fields Of wildflowers leadng to distant hillr.: 0.9532769322395325
A country road flanked by fields of wildflowers leading to Rdistant hills.: 0.9989926815032959,A country road flanked by fields of wildflowers peading ot distant hills.: 0.9845277667045593,A country road flanked by fields of wildflowers leadign t distant hlls.: 0.9701796770095825,A conutry road flanked by fields lof wildflowers ldading to distant hilly.: 0.9532107710838318
A country road flanked by fields of wildflowers leading to rdistant hills.: 0.9989926815032959,A country road flanked by fields of wildflowers leaxing ot distant hills.: 0.9844326376914978,A country road flanpked by fields of wildflowers leading o disatant hills.: 0.9698991775512695,A country road flanked by fieldLs f wildflowers leadng nto distant hills.: 0.9532102346420288
A country road flanked by fields of wildflowers Kleading to distant hills.: 0.9989433884620667,A country road flanked by field of wildflowers leadijg to distant hills.: 0.9843800663948059,A country road flanmed by fields of wildflowers leadihg to diqtant hills.: 0.9698711633682251,A country road flanked by fields o wildflowers laeding to dstant hils.: 0.9531934261322021
A country road flanked by fields of wildflowers kleading to distant hills.: 0.9989433884620667,A country road flanked by fields of wildflowers ldading to distant hill.: 0.9843457937240601,A country road flankEd by fields pf wildflowers leading t distant hills.: 0.9697794914245605,A country road flankd bg fields of wildflowers leTading fo distant hills.: 0.953162431716919
A country road flanked by fields of wildflowers Fleading to distant hills.: 0.998875617980957,A country road flanked by fields of wildflowers lading to distant hlills.: 0.9841980934143066,A cuntry road flanked by fields oF wildflowers leading to distant hilll.: 0.9697752594947815,A ountry road flanked by fields of wildflowers leding yo distant hlls.: 0.9529786705970764
A country road flanked by fields of wildflowers fleading to distant hills.: 0.998875617980957,A country road flankeDd by field of wildflowers leading to distant hills.: 0.9841746687889099,A lcountry road flanked by fields of wildflowers lbeading t distant hills.: 0.9697235822677612,A countrvy road flanked by fields of wildflowers leadong o dqstant hills.: 0.9529364705085754
A country road flanked by fields of wildflowers leading to Wdistant hills.: 0.9988755583763123,A country road flanpked by fields of wildflowers leafding to distant hills.: 0.9841703772544861,A country road flanCked by fields vof wildflowers leading ho distant hills.: 0.9695814847946167,A country road flankrd py field of wildflowers lePading to distant hills.: 0.9529114961624146
A country road flanked by fields of wildflowers leading to wdistant hills.: 0.9988755583763123,A country road flanqked by fields of wildflowers leading to distant hill.: 0.9841213822364807,A country road flanked by fields o wildflowers oeading ot distant hills.: 0.969540536403656,A country road dflanked by fields of wildflowers leadnig ot distant ihlls.: 0.95283442735672
A country road flanked by fields of wildflowers Tleading to distant hills.: 0.9988754391670227,A country road flanked by fields o wildflowers leading to Gdistant hills.: 0.9840694069862366,A country road flanked by field of wildflowers laeding to distant ills.: 0.9695163369178772,A country road flanked by fields of wildflowers leadiEg o distznt hlls.: 0.9528043270111084
A country road flanked by fields of wildflowers tleading to distant hills.: 0.9988754391670227,A country road flanked by fields of wildflowers leadign So distant hills.: 0.9839432239532471,A country road flankued by fiels if wildflowers leading to distant hills.: 0.9694730639457703,A country road flanked by fieldvs of wildflowers leaing ot distaKt hills.: 0.9526094794273376
A country road flanked by fields of wildflowers Wleading to distant hills.: 0.9988425374031067,A country road fanked by field of wildflowers leading to distant hills.: 0.9839286804199219,A country road flanked by fields of wildflowers leding fo distant hiuls.: 0.9694544672966003,A country road falnked by fields of wildflowers leaidng t distant hillL.: 0.9524949193000793
A country road flanked by fields of wildflowers wleading to distant hills.: 0.9988425374031067,A country road fllnked by fields of wildflowers Jleading to distant hills.: 0.9839246273040771,A country road flanKed by fields mof wildflowers leading to distant hilHls.: 0.9694253206253052,A country road Eflanked by fiels of wildflowers eading to Oistant hills.: 0.952316164970398
A country road Bflanked by fields of wildflowers leading to distant hills.: 0.9987491965293884,A country road flanked by fields of wildflowers lteading ho distant hills.: 0.9838802814483643,A coutry road flanked by fields of wildflowers leadign ot distant hills.: 0.9694185853004456,A country road flanked by fields of wildflowers leadAng ot ditsant hillls.: 0.9522460103034973
A country road bflanked by fields of wildflowers leading to distant hills.: 0.9987491965293884,A country road flanked by fields of wildflowers eading ho distant hills.: 0.98386549949646,A country road flanked by fields of wildflowers leadimg ot dRstant hills.: 0.9692890048027039,A country road flaned vy fielsd of wildflowers leading tI distant hills.: 0.9522151350975037
A country road Tflanked by fields of wildflowers leading to distant hills.: 0.9987381100654602,A country road flanked by fields of wildflowers leaidng ot distant hills.: 0.9838590621948242,A countrh road flanked by fields of wildflowers leading fo distant hils.: 0.9692423939704895,A country road flanked by fields of wildflowers leadiug Nto distSnt hiEls.: 0.9521525502204895
A country road tflanked by fields of wildflowers leading to distant hills.: 0.9987381100654602,A country road gflanked by fields of wildflowers leading to distant hillx.: 0.983841061592102,A country road flanked by field of wildflowers leadiny to dstant hills.: 0.9692422747612,A country roaD flanked y fields of wildflowers leading tE distant hils.: 0.9519569873809814
A country road flanked by fields of wildflowers Lleading to distant hills.: 0.9987274408340454,A country road flanked by fields of wildflowers leadiJg to Pdistant hills.: 0.9838404655456543,A country road Gflanked by fiedls of wildflowers leding to distant hills.: 0.9692328572273254,A country road flanked by fields of widlflowers leEding Po istant hills.: 0.9518764615058899
A country road flanked by fields of wildflowers lLeading to distant hills.: 0.9987274408340454,A country road flanked by fields of wildflowers leadixg to distant hillDs.: 0.9838098287582397,A coZuntry road flanked by fields of wildflowers xleading Ko distant hills.: 0.9691773653030396,A country road flanked by fields f wildflowers leding ot fdistant hills.: 0.9518564343452454
A country road flanked by fields of wildflowers lleading to distant hills.: 0.9987274408340454,A countrY road flanked by fields of wildflowers laeding to distant hills.: 0.9837397336959839,A country road flanked by fields of wildflowers leading ti dihstant hils.: 0.9691755175590515,A countrM road flanked by fields o wildflowers leaJding to distanmt hills.: 0.9518361687660217
A country road flanked by fields of wildflowers Bleading to distant hills.: 0.9986337423324585,A country road flanked by fields oF wildflowers laeding to distant hills.: 0.9837397336959839,A coungry road flanked by fields of wildflowers leadincg ot distant hills.: 0.9691160321235657,A country road flanked by fields of wildflowers lwading ot sistant hlls.: 0.9517391920089722
A country road flanked by fields of wildflowers bleading to distant hills.: 0.9986337423324585,A counrty road flanked by fields of wildflowers leading to distant hIlls.: 0.9837381839752197,A country road flanked by fields o wildflowers leadling to distant hill.: 0.9691154360771179,A counrty road flanked by fields of wildflowers Pleading to distvant hill.: 0.9516680240631104
A country road flanked by fields of wildflowers Rleading to distant hills.: 0.9985796809196472,A country road flanked by fields of wildflowers leaing Zto distant hills.: 0.9837219715118408,A country road flanked by fielxds of wildflowers jleading dto distant hills.: 0.9690808057785034,A country road flanked by fields of wildflowers leaOding tf dCstant hils.: 0.951658308506012
A country road flanked by fields of wildflowers rleading to distant hills.: 0.9985796809196472,A country road flanekd by fields of wildflowers leading two distant hills.: 0.983695387840271,A countre road flanked by fields of wildflowers oeading ot distant hills.: 0.9689919352531433,A country road flanked by fields of wildflowers leadinY tk Cistant hilld.: 0.951609194278717
A country road flanPed by fields of wildflowers leading to distant hills.: 0.9985711574554443,A country road flanked by field Gof wildflowers leading to distant hills.: 0.9836580753326416,A country road flanked by fieldms of wildflowers leadDing ro distant hills.: 0.9689532518386841,A country road flanked by bfields oF wildflowers leaing to distanr hills.: 0.951533854007721
A country road flanped by fields of wildflowers leading to distant hills.: 0.9985711574554443,A country road flanked by fields of wildflowers leaing o distant hills.: 0.9835588932037354,A country road Flanked y fields of wildflowers leading tl distant hills.: 0.9689070582389832,A country road flanked by fiels o wildflowers leadbing to distant Ehills.: 0.9514809846878052
A country road flanked by fields of wildflowers leading to Pdistant hills.: 0.9985556602478027,A country road flanked by fields of wildflowers leqading to distant hillS.: 0.9835346341133118,A country road flanked by fields of wildflowers leadibg ho distant hXills.: 0.9688973426818848,A country road flanked mby field of wildflowers leading o distant hiils.: 0.951408863067627
