Column 1,Column 2,Column 3,Column 4
A city park bench in autumn leaves scattered With people enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with eople uenjoying coffee and conversation.: 0.9876333475112915,A fity park bench in autumn leaves scattwred with people enjoying coffee amd conversatlon.: 0.9563978314399719,A cijty park bench in autumn leaves cattered eith peopgle enjoying coffed and conversation.: 0.9378105998039246
A city park bench in autumn leaves scattered wIth people enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with people enjoying coffe adn conversation.: 0.9875773787498474,A city park bench in autumn leaves scatteed with peope ejjoying coffee and conversatin.: 0.9563462138175964,A ciyy park bench in autumn leaves scattreed with People enjoling coffee and conversaton.: 0.9371885061264038
A city park bench in autumn leaves scattered wiTh people enjoying coffee and conversation.: 1.0,A cith park bench in autumn leaves scattered with people enjoying coffe and conversation.: 0.9873987436294556,A city paRk bench in autumn leaves scattAered weth peoplr enjoying coffee and conversation.: 0.9558721780776978,A cty park bench in autumn leaves scattered wit peopl enoying coffee and donversation.: 0.9365096092224121
A city park bench in autumn leaves scattered witH people enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with peoplZ njoying coffee and conversation.: 0.9873745441436768,A citu park bench in autumn leaves scatterde with peope enjomying coffee and conversation.: 0.9556097388267517,A cety park bench in autumn leaves scattered with peple enjoying coffe ahd cknversation.: 0.9364129900932312
A city park bench in autumn leaves scattered with People enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scaTtered with people enjoying coffee aXd conversation.: 0.9872904419898987,A ciry park bench in autumn leaves scatteeed with people enjoying coffee atnd converqation.: 0.9554083347320557,A city wpark bench in autumn leaves scatterde ith people enjoying coffe iand conversation.: 0.9361897706985474
A city park bench in autumn leaves scattered with pEople enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scatteted with people enjoying coffee an conversation.: 0.9872660636901855,A ciUty park bench in autumn leaves scattered wigh eople enjoying cofee and conversation.: 0.9553408026695251,A city park bench in autumn leaves scatteged with peopel enjoyinbg coffee eand cobversation.: 0.9360566139221191
A city park bench in autumn leaves scattered with peOple enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered wth people enjoying coffee and conversaion.: 0.9871059060096741,A city park bench in autumn leaves scatterhed wZth people ejoying cofee and conversation.: 0.9551833868026733,A ciyt park bench in autumn leaves scatterd with people enjoyping coffeJe and conversmation.: 0.9358915686607361
A city park bench in autumn leaves scattered with peoPle enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with people enjoying cofee an conversation.: 0.9870187044143677,A city park bench in autumn leaves scattersd wgth people nejoying coffee amd conversation.: 0.9547508358955383,A city park bench in autumn leaves scatterd witw Oeople enjoying clffee nad conversation.: 0.9358628988265991
A city park bench in autumn leaves scattered with peopLe enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with peoplE enjoying ccoffee and conversation.: 0.9869343638420105,A city park bench in autumn leaves scatteerd wtih people enjoying coffee anw conversatin.: 0.9547471404075623,A citjy park bench in autumn leaves scaftered wtih peole nejoying coffee and conversation.: 0.9357766509056091
A city park bench in autumn leaves scattered with peoplE enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered wth peopie enjoying coffee and conversation.: 0.9869225025177002,A city park bench in autumn leaves scatCered with oeople enjoyling coffee anv conversation.: 0.9547250866889954,A city park bench in autumn leaves mscattered with people ejoying coffse ind Vconversation.: 0.9354559183120728
A city park bench in autumn leaves scattered with people Enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves sctatered with people Ienjoying coffee and conversation.: 0.9868686199188232,A cty park bench in autumn leaves scattered with peope enmoying coffee and convresation.: 0.9544552564620972,A city park bench in autum leaves scatfered with people enjoykng cofee adn conversation.: 0.9353068470954895
A city park bench in autumn leaves scattered with people eNjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with epeople enjoying coffe and conversation.: 0.9868624210357666,A city park bench in autumn leaves scatterrd iwth people enjoying coffee adn conversatin.: 0.9542884230613708,A city padk bench in autumn leaves scattexred with peopgle enjoying coffee ankd conversatioUn.: 0.93514484167099
A city park bench in autumn leaves scattered with people enJoying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with peopl enjoying coffee and converUation.: 0.986846387386322,A citJ park bench in autumn leaves scatteged with people enjying coffee anLd conversation.: 0.9540271162986755,A citN park bench in autumn leaves scattered wih pFeople enjoying coffee adn converUsation.: 0.9351242184638977
A city park bench in autumn leaves scattered with people enjOying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with people emjoying coffee and conversatiof.: 0.9868248105049133,A city park bench in autumN leaves scattered wite people enjoying offee vand conversation.: 0.9539549350738525,A ity park bench on autumn leaves scattered with Tpeople enjoying coffee anr convegrsation.: 0.9350835680961609
A city park bench in autumn leaves scattered with people enjoYing coffee and conversation.: 1.0,A city park bench on autumn leaves scattered with people enjoying coffe and conversation.: 0.9868026971817017,A citL park bench in autumn leaves scattered with epople enjoying coffee adn Sconversation.: 0.9538779854774475,A city park bench in autumn leaves scatetred witLh peopl enjoying coffee mnd converAation.: 0.9350221753120422
A city park bench in autumn leaves scattered with people enjoyIng coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with peoplYe enjoying coffee and converation.: 0.9867627620697021,A city park bench in autumn leaves scatZtered with people enjAoying coffe anKd conversation.: 0.953791081905365,A cuty park bench in autumn leaves scattered wuth peolpe enjoying Mcoffee an conversation.: 0.9348804354667664
A city park bench in autumn leaves scattered with people enjoyiNg coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with people enjoying coffee an tonversation.: 0.9865896701812744,A city park bench in autumn leaves scattered wiPth peopke ennjoying coffee and conversaztion.: 0.9537649154663086,A citcy park bench ij autumn leaves scattered with peoplg enjoDing coffee ans conversation.: 0.9346933364868164
A city park bench in autumn leaves scattered with people enjoyinG coffee and conversation.: 1.0,A city park bench in autumn leaves cattered with peopl enjoying coffee and conversation.: 0.9865758419036865,A city park bench in autumn leaves scattered iwth pople enjoying coffee aond conversatiln.: 0.9537131786346436,A city paYk bench in autumn leaves scatLered iwth people enjoying coffe and coFversation.: 0.9344672560691833
A city park bench in autumn leaves scattered with people enjoying Coffee and conversation.: 1.0,A cty park bench in autumn leaves scattered with people enjoying coffe and conversation.: 0.986485481262207,A citL park bench in autumn leaves scattered with people ejoying coffe aod conversation.: 0.953528642654419,A ity park bench in auTumn leaves scattered wth peoCle enjoying coffee Oand conversation.: 0.9340021014213562
A city park bench in autumn leaves scattered with people enjoying cOffee and conversation.: 1.0,A city park bench in autumn leaves scattered with Xpeople enjoying coffee and converation.: 0.9862528443336487,A ity park bench on autumn leaves scatetred with people enjoying coffee anDd conversation.: 0.9532972574234009,A city park bench in autumn leaves scattGred wigh pepple enjoying coffe anr conversation.: 0.9338582158088684
A city park bench in autumn leaves scattered with people enjoying coFfee and conversation.: 1.0,A city park bench in autumn leaves scaStered with people enjoEing coffee and conversation.: 0.986221969127655,A ctiy park bench in autumn leaves cattered with Tpeople enjoying coffee and convresation.: 0.9532768726348877,A icty park bench in autumn leaves scattered wiht peple enjoying coffe and converswtion.: 0.9338376522064209
A city park bench in autumn leaves scattered with people enjoying cofFee and conversation.: 1.0,A city park bench in autumn leaves scattered with people enjoying coffe and conversatIion.: 0.9861772656440735,A ciUty park bench in autumn leaves scattered with Npeople enjoying coffee abnd convresation.: 0.9527587294578552,A ity park bench i autumn leaves scatItered with people eNjoying coffee and conversxtion.: 0.9338307976722717
A city park bench in autumn leaves scattered with people enjoying coffEe and conversation.: 1.0,A city park bench in autumn leaves scattered with people enjoying coffee an convsrsation.: 0.9861383438110352,A ctiy park bench in autumn leaves scattered with peopgle enjoying coffee aind coXversation.: 0.9527459144592285,A city lark bench in autumn leaves scagtered with people yenjoying coffee aNnd cnoversation.: 0.9336380362510681
A city park bench in autumn leaves scattered with people enjoying coffeE and conversation.: 1.0,A city park bench in autumn leaves scatAtered with people enjoying coffe and conversation.: 0.9861283898353577,A city park bench in autumn leaves cattered wth peoplw enjoying coffee adn conversation.: 0.9527015686035156,A icty park bench in autumn leaves scattered with peoPle enjoyibg ocffee and convrersation.: 0.9333040118217468
A city park bench in autumn leaves scattered with people enjoying coffee And conversation.: 1.0,A city park bench in autumn leaves scattered wth people enjoying coffee and conversatioE.: 0.9861223101615906,A city park bench in autumn leaves scatteded wiRth apeople enjoying coffee and conversafion.: 0.9524744153022766,A ctiy park bench in autumn dleaves scatterEed with peoplU enjoying coffee and conersation.: 0.9332211017608643
A city park bench in autumn leaves scattered with people enjoying coffee aNd conversation.: 1.0,A city park bench in autumn leaves scattered with peopWle enjoying coffee and conversatio.: 0.9861194491386414,A city prk bench in autumn leaves Wcattered with people enTjoying coffe and conversation.: 0.9523643255233765,A icty park bench in autumn leaves scattered with peoplle exnjoying coffee adn comversation.: 0.9332118034362793
A city park bench in autumn leaves scattered with people enjoying coffee anD conversation.: 1.0,A city park bench in autumn leaves scattered wth people enoying coffee and conversation.: 0.9860347509384155,A city park bench in autumn leaves scattered wlth peoplX enjoying coffee an cnoversation.: 0.9523351192474365,A cify park bench in autumn leaves scatteed with peopl enjoying coffee ahd convetsation.: 0.9329731464385986
A city park bench in autumn leaves scattered with people enjoying coffee and Conversation.: 1.0,A city park bench in autumn leaves scattered with peopAe emjoying coffee and conversation.: 0.9860267043113708,A ity park bench in autumn leaves scattereD wuth peopye enjoying coffee and conversation.: 0.9521274566650391,A city park bench in autumn leaves scagtered Xwith people enjoying coffeK fnd conersation.: 0.932946503162384
A city park bench in autumn leaves scattered with people enjoying coffee and cOnversation.: 1.0,A city park bench in autumn leaves scattered with people enjoying coffee end convrsation.: 0.9860255122184753,A city park bench in autumn leaves scattered wiht eople enjoying cohfee any conversation.: 0.9519554376602173,A icty park bench in autumn leaves scattered eith people enjoylng cofee snd conversation.: 0.9329022765159607
A city park bench in autumn leaves scattered with people enjoying coffee and coNversation.: 1.0,A city park bench in autumn leaves scattered with peoplfe enjoying coffee an conversation.: 0.9860029220581055,A city park bench in autumn leaves scattereBd with people enjkoying cofgfee wnd conversation.: 0.9517551064491272,A city park bench in autumn leaves scattere with peopze enjoying coffe anr conersation.: 0.9326462149620056
A city park bench in autumn leaves scattered with people enjoying coffee and conVersation.: 1.0,A city park bench in autumn leaves scattered with people enjoying coffee an conversaiton.: 0.9859952926635742,A city park bench in autumn leaves scatteeed with people enjoying coffde nad converastion.: 0.9515059590339661,A xity park bench in autumn leaves scattered wiht peopel enjoying coefee adn conversation.: 0.9323036670684814
A city park bench in autumn leaves scattered with people enjoying coffee and convErsation.: 1.0,A city park bench in autumn leaves scqttered with people enjoying coffee an conversation.: 0.9858716130256653,A city park bench in autumn leaves scattered with peope enoying cocfee and converwation.: 0.9514665603637695,A ctiy park bench in autumn leaves scattefred with people enoying cUoffee an conversation.: 0.9322887063026428
A city park bench in autumn leaves scattered with people enjoying coffee and conveRsation.: 1.0,A city park bench in autumn leaves scattered with people enjoying coffee adn converation.: 0.9857076406478882,A city park bench in autumn leaves scattersd with people efnjoying foffee and convesration.: 0.9513859152793884,A fity park bench in autumn leaves scattered witn people enioying coffer and conversatiom.: 0.9322079420089722
A city park bench in autumn leaves scattered with people enjoying coffee and converSation.: 1.0,A city park bench in autumn leaves Dscattered with people enjying coffee and conversation.: 0.9856805205345154,A city park bench in autumn leaves scatteed with people enojying cofmee xnd conversation.: 0.9513659477233887,A ciyy park bench in autumn leaves scattered wiht pjople enjoyiNg coffee and convresation.: 0.9319396018981934
A city park bench in autumn leaves scattered with people enjoying coffee and conversAtion.: 1.0,A city park bench in autumn leaves scattered with people enjoying coffe and convesration.: 0.9856010675430298,A city park bench in autumn leaves scEttered wit heople enjoying coffee awnd conversation.: 0.9512752294540405,A citW park bench in autumn leaves scattEered wth people enjoying ctoffee and conversatin.: 0.931764543056488
A city park bench in autumn leaves scattered with people enjoying coffee and conversaTion.: 1.0,A city park bench in autumn leaves scattered with people enjoying coffee End converation.: 0.9855780005455017,A cty park bench in autumn leaves scattered with peoplAe enjoying coffee anM conversatikn.: 0.9512113928794861,A city park bench in autumn leaves scatrered ith peoplOe enjoying coffe Sand conversation.: 0.9317277669906616
A city park bench in autumn leaves scattered with people enjoying coffee and conversatIon.: 1.0,A city park bench in autumn leaves cattered with people enjoying coffee and conversmation.: 0.9855488538742065,A cUty park bench in autumn leaves scattered with peoole enjoyiTng coFfee and conversation.: 0.9511346220970154,A cty park bench in autumn leaves scattered with peoole enjoyint cofee and conversatKon.: 0.9315215945243835
A city park bench in autumn leaves scattered with people enjoying coffee and conversatiOn.: 1.0,A city park bench in autumn leaves scattered with peoprle enjoying coffee an conversation.: 0.9855172634124756,A city park bench in autumn leaves scattered with peope enoying cofee and conversatioCn.: 0.9510672688484192,A cinty park bench in autumn leaves sattered wkth people enjoying coffee snd convresation.: 0.9312796592712402
A city park bench in autumn leaves scattered with people enjoying coffee and conversatioN.: 1.0,A city park bench in autumn leaves scattered with peopl njoying coffee and conversation.: 0.9855165481567383,A city park bench in autumn leaves scattered with peopl rnjoying cofdee and conlersation.: 0.9508746266365051,A cify park bench in autumn leaves scattreed with Qeople enjoying coffee nad coHnversation.: 0.9311251044273376
A city park bench in autumn leaves scattered with people enjoying coffee and conversation.: 1.0,A city park bench in autumn leaves scattered with people enjoying coffe and converspation.: 0.9855086803436279,A cty park bench in autumn leaves sacttered with people eajoying coffeS and conversation.: 0.9505598545074463,A city rpark bench in autumn leaves scatetred wth people enjoyijg offee and conversation.: 0.9310252070426941
A city park bench in autumn leaves scattered with people Uenjoying coffee and conversation.: 0.9987836480140686,A city park bench in autumn leaves scattered with people enjoying cofYfee an conversation.: 0.9855072498321533,A city park bench in autumn leaves scatterfd ith peole enjoying coffee adn conversation.: 0.9505014419555664,A cify Zpark bench in autumn leaves scatteQred with people enjoying coffeG nad conversation.: 0.9306479692459106
A city park bench in autumn leaves scattered with people uenjoying coffee and conversation.: 0.9987836480140686,A city park bench in autumn leaves scattered with peope enjoying coffee and converastion.: 0.985503077507019,A city park bench in autumn leaves scatterde with people enoying coffe adn conversation.: 0.9501784443855286,A ity park bench i autumn leaves scattebed with Cpeople enjoying uoffee and conversation.: 0.9305257797241211
A city park bench in autumn leaves scattered with people Henjoying coffee and conversation.: 0.9983922839164734,A city park bench in autumn leaves scattered with people enjoying coffee awnd cohversation.: 0.9854934215545654,A ciry park bench in autumn leaves scattered iwth pwople enjoying coffee an conversation.: 0.9501223564147949,A cigy park bench in autumn leaves scatrered wth people enjoyig coffee adn conversation.: 0.9305004477500916
A city park bench in autumn leaves scattered with people henjoying coffee and conversation.: 0.9983922839164734,A city park bench in autumn leaves scattered with people enjoying coffe and conversatioM.: 0.9854893684387207,A city park bench on autum leaves Wcattered with people enjoyxing coffee and conversation.: 0.9500898718833923,A city park bench in autumn leaves scattered wzth seople enKjoying coffe nad conversation.: 0.9304383397102356
A city park bench in autumn leaves scattered with people Aenjoying coffee and conversation.: 0.998016893863678,A city park bench in autumn leaves scattered with peopl enjoying coffee and convesration.: 0.9853402376174927,A city hpark bench in autumn leaves sxattered witg pLople enjoying coffee and conversation.: 0.9499434232711792,A city vpark bench in autumn leaves scattered iwth pwople enjoying coffee aond onversation.: 0.9302737712860107
A city park bench in autumn leaves scattered with people aenjoying coffee and conversation.: 0.998016893863678,A city park bench in autumn leaves scatWtered with people enjoying coffee Gand conversation.: 0.9853380918502808,A city park bench in autumn leaves sgcattered with people fnjoying coffee nad converation.: 0.9499080777168274,A ciyt cpark bench in autumn leaves ecattered with people enoying coffee an conversation.: 0.9302186369895935
